latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,date,,,,,,,,,
0,0.12946485,0,0,0.07295618,0,0.06684595,0.20449808,0.09496933,0,0,0.08673869,0,0.11139204,0.029384075,0.12026089,0,0,0,0.09724212,2018-12-26,,,,,,,,,
0,0.12712474,0,0,0.076202095,0,0.07171918,0.20143977,0.090667136,0,0,0.084009014,0,0.11280161,0.02895052,0.1196314,0,0,0,0.09381803,2018-12-27,,,,,,,,,
0,0.13089424,0,0,0.069536656,0,0.0712586,0.19441009,0.09334437,0,0,0.083254226,0,0.10710181,0.02753946,0.12040819,0,0,0,0.09110189,2018-12-28,,,,,,,,,
0,0.12625702,0,0,0.06842219,0,0.061446153,0.19784196,0.09649695,0,0,0.08330469,0,0.11499685,0.025756609,0.11411614,0.001709059,0,0,0.09200755,2019-01-02,,,,,,,,,
0,0.12164338,0,0,0.07145455,0,0.051941324,0.19952805,0.09789419,0,0,0.08519584,0,0.119898655,0.025092449,0.10439098,0.001774473,0,0,0.09365699,2019-01-03,,,,,,,,,
0,0.11896063,0,0,0.073317826,0,0.045159623,0.20125924,0.100542314,0,0,0.088092074,0,0.12214719,0.023761021,0.096231565,0.001496662,0,0,0.09327609,2019-01-04,,,,,,,,,
0,0.12151225,0,0,0.07332249,0,0.044781357,0.19483615,0.09801156,0,0,0.08782764,0,0.117235035,0.026513355,0.09480249,0,0,0,0.095704235,2019-01-07,,,,,,,,,
0,0.120787315,0,0,0.07666446,0,0.046899926,0.19374841,0.09359523,0,0,0.08845317,0,0.11372966,0.02870651,0.09423545,0,0,0,0.09770243,2019-01-08,,,,,,,,,
0,0.11662278,0,0,0.0827083,0,0.045499723,0.19921021,0.092435405,0,0,0.089647375,0,0.11568652,0.027670354,0.090599634,0,0,0,0.09998808,2019-01-09,,,,,,,,,
0,0.114805475,0,0,0.082536235,0,0.049613085,0.1967099,0.08689096,0,0,0.0903896,0,0.115685955,0.025943251,0.089172825,0,0,0,0.10036208,2019-01-10,,,,,,,,,
0,0.10965468,0,0,0.08369507,0,0.048980627,0.19342116,0.08163023,0,0,0.0894044,0,0.11691365,0.024303913,0.088321306,0,0,0,0.10173812,2019-01-11,,,,,,,,,
0,0.10614086,0,0,0.08543672,0,0.042368706,0.19318773,0.08177003,0,0,0.08763717,0,0.11639649,0.02483433,0.08858504,0,0,0,0.10301484,2019-01-14,,,,,,,,,
0,0.104710676,0,0,0.08343778,0,0.040027954,0.19207472,0.0804322,0,0,0.08735355,0,0.115834974,0.023511626,0.08540096,0,0,0,0.1010334,2019-01-15,,,,,,,,,
0,0.10753474,0,0,0.08006545,0,0.038111556,0.1930575,0.08486982,0,0,0.08790247,0,0.11464465,0.024428587,0.08698482,0,0,0,0.098426014,2019-01-16,,,,,,,,,
0,0.10961147,0,0,0.08007839,0,0.037418112,0.19814247,0.08968929,0,0,0.09116713,0,0.11748815,0.02231243,0.0874763,0,0,0,0.099110104,2019-01-17,,,,,,,,,
0,0.11427966,0,0,0.08143057,0,0.04031645,0.2011111,0.092495665,0,0,0.094093174,0,0.11515624,0.024150396,0.09084094,0,0,0,0.09951782,2019-01-18,,,,,,,,,
0,0.11609957,0,0,0.08227178,0,0.04244202,0.20313928,0.09280685,0,0,0.09526879,0,0.11554864,0.025617843,0.09261322,0,0,0,0.10024891,2019-01-21,,,,,,,,,
0,0.11458724,0,0,0.083060965,0,0.044594746,0.20303999,0.090659,0,0,0.09450721,0,0.116992004,0.026028136,0.09286739,0,0,0,0.10013292,2019-01-22,,,,,,,,,
0,0.112343006,0,0,0.08396884,0,0.03819332,0.20606482,0.09400183,0,0,0.09338701,0,0.12090442,0.025652044,0.09094273,0,0,0,0.10103854,2019-01-23,,,,,,,,,
0,0.10882345,0,0,0.08488455,0,0.040136043,0.20565787,0.0902538,0,0,0.09348654,0,0.12346646,0.023470763,0.09010696,0,0,0,0.10203706,2019-01-24,,,,,,,,,
0,0.11085782,0,0,0.08495571,0,0.038152743,0.20812741,0.09218829,0,0,0.09521737,0,0.120599605,0.024245616,0.09198847,0,0,0,0.10403956,2019-01-25,,,,,,,,,
0,0.11211241,0,0,0.088123746,0,0.04347448,0.20836204,0.09112469,0,0,0.09620837,0,0.11877348,0.025525363,0.09685137,0,0,0,0.105617195,2019-01-28,,,,,,,,,
0,0.106386915,0,0,0.09280342,0,0.045854352,0.2058832,0.08602728,0,0,0.09828345,0,0.12660226,0.02048318,0.0913037,0,0,0,0.11137356,2019-01-29,,,,,,,,,
0,0.10184769,0,0,0.09592629,0,0.04566865,0.20616888,0.083912194,0,0,0.100660644,0,0.12709936,0.014870218,0.088760175,0,0,0,0.11572675,2019-01-30,,,,,,,,,
0,0.10115544,0,0,0.092909016,0,0.042321995,0.20617549,0.08621391,0,0,0.09831173,0,0.12610264,0.016903603,0.0911469,0,0,0,0.11193011,2019-01-31,,,,,,,,,
0,0.10262176,0,0,0.09505304,0,0.044686332,0.21140824,0.08824047,0,0,0.09802982,0,0.12344412,0.01758197,0.0901526,0.000429021,0,0,0.10976758,2019-02-01,,,,,,,,,
0,0.10602312,0,0,0.08543876,0,0.040059503,0.20873596,0.092158414,0,0,0.09909116,0,0.11827501,0.020853998,0.0904881,0,0,0,0.10451221,2019-02-07,,,,,,,,,
0,0.10317023,0,0,0.08019415,0,0.04329498,0.20139048,0.085836045,0,0,0.09811132,0,0.11454022,0.021534229,0.09150885,0,0,0,0.101780936,2019-02-08,,,,,,,,,
0,0.10138824,0,0,0.07292801,0,0.03723984,0.1948874,0.0843035,0,0,0.09614508,0,0.10790759,0.025563855,0.093125544,0,0,0,0.10079956,2019-02-11,,,,,,,,,
0,0.10206054,0,0,0.070266716,0,0.029124798,0.19278818,0.08756291,0,0,0.095665194,0,0.10274795,0.028443826,0.09168588,0,0,0,0.10082458,2019-02-12,,,,,,,,,
0,0.10346976,0,0,0.0678344,0,0.023677839,0.1951179,0.09528047,0,0,0.0978662,0,0.097946,0.028322047,0.09158132,0.001319643,0,0,0.1005905,2019-02-13,,,,,,,,,
0,0.1039895,0,0,0.06932948,0,0.028993243,0.19857487,0.09691609,0,0,0.101030484,0,0.09186284,0.027994087,0.09171135,0.004288618,0,0,0.1001643,2019-02-14,,,,,,,,,
0,0.103279516,0,0,0.07120625,0,0.029432748,0.19856967,0.09479398,0,0,0.10114712,0,0.089982636,0.028143354,0.0926568,0.003478024,0,0,0.10170065,2019-02-15,,,,,,,,,
0,0.10813087,0,0,0.07333372,0,0.0326957,0.20127644,0.09615803,0,0,0.104188696,0,0.0788987,0.032450754,0.09848305,0.005811755,0,0,0.10155979,2019-02-18,,,,,,,,,
0,0.11228234,0,0,0.07267276,0,0.035613198,0.2026714,0.09875389,0,0,0.106111646,0,0.07535634,0.0346632,0.10083293,0.005991526,0,0,0.09957814,2019-02-19,,,,,,,,,
0,0.110164896,0,0,0.07993965,0,0.037589166,0.20186849,0.09436519,0,0,0.10352497,0,0.07854671,0.03568219,0.10083655,0.003779393,0,0,0.10059733,2019-02-20,,,,,,,,,
0,0.109079346,0,0,0.08250551,0,0.041837312,0.20021492,0.090505116,0,0,0.10184711,0,0.07717486,0.037514634,0.104906194,0.001396503,0,0,0.09897249,2019-02-21,,,,,,,,,
0,0.112546116,0,0,0.07772935,0,0.045956586,0.20071445,0.09404137,0,0,0.1045489,0,0.07149965,0.0383761,0.10663031,0.002246719,0,0,0.093926184,2019-02-22,,,,,,,,,
0,0.105953366,0,0,0.08166181,0,0.044692513,0.2005778,0.09081378,0,0,0.10052436,0,0.08063404,0.036354855,0.10306641,0.003017876,0,0,0.09462839,2019-02-25,,,,,,,,,
0,0.10623072,0,0,0.08234375,0,0.03982225,0.19970061,0.091737375,0,0,0.09971704,0,0.079544306,0.037353933,0.10316549,0.003722046,0,0,0.09767118,2019-02-26,,,,,,,,,
0,0.1104045,0,0,0.07777915,0,0.04001881,0.19781624,0.094006374,0,0,0.100735754,0,0.076144464,0.037896372,0.104148164,0.002874505,0,0,0.09568086,2019-02-27,,,,,,,,,
0,0.1093396,0,0,0.0778392,0,0.039015416,0.19881475,0.095866136,0,0,0.10076284,0,0.07932871,0.03502909,0.10075669,0.003884293,0,0,0.096131414,2019-02-28,,,,,,,,,
0,0.10770354,0,0,0.077069856,0,0.03589774,0.19646011,0.09688923,0,0,0.09969037,0,0.08202338,0.03245917,0.09675498,0.00456873,0,0,0.096144125,2019-03-04,,,,,,,,,
0,0.10919981,0,0,0.07947987,0,0.031629533,0.19823766,0.099489994,0,0,0.09705574,0,0.08767292,0.03108174,0.096947566,0.006150289,0,0,0.09635643,2019-03-05,,,,,,,,,
0,0.113221526,0,0,0.08062897,0,0.03381418,0.19937684,0.101758495,0,0,0.09455514,0,0.09349438,0.029955363,0.09935279,0.004590321,0,0,0.09470666,2019-03-06,,,,,,,,,
0,0.1178731,0,0,0.084479764,0,0.038860884,0.19948786,0.10267378,0,0,0.093330115,0,0.09694621,0.028800644,0.103274964,0.001747066,0,0,0.09628178,2019-03-07,,,,,,,,,
0,0.12179155,0,0,0.0860235,0,0.03572632,0.20424078,0.107379444,0,0,0.09479465,0,0.10059355,0.028438052,0.10099223,0.00468931,0,0,0.09773956,2019-03-08,,,,,,,,,
0,0.12332617,0,0,0.089937195,0,0.035259396,0.20583439,0.10786585,0,0,0.09444868,0,0.10353346,0.02848278,0.10059165,0.005302195,0,0,0.09966391,2019-03-11,,,,,,,,,
0,0.12620415,0,0,0.09278112,0,0.041776896,0.20739642,0.10806925,0,0,0.09326927,0,0.099709734,0.031571094,0.10602384,0.004358979,0,0,0.09734483,2019-03-12,,,,,,,,,
0,0.127112,0,0,0.09650054,0,0.044236206,0.20931368,0.10731724,0,0,0.09307936,0,0.09945985,0.033463776,0.106910765,0.004460426,0,0,0.09773115,2019-03-13,,,,,,,,,
0,0.12523937,0,0,0.09849914,0,0.049371485,0.20933744,0.104609475,0,0,0.09245032,0,0.10169304,0.033759627,0.1078239,0.003566705,0,0,0.09641071,2019-03-14,,,,,,,,,
0,0.11790349,0,0,0.10100266,0,0.052494243,0.20684391,0.098289736,0,0,0.0910579,0,0.10628431,0.03142129,0.10551645,0.000728814,0,0,0.09665376,2019-03-15,,,,,,,,,
0,0.11187262,0,0,0.10483574,0,0.054661073,0.20637086,0.09788666,0,0,0.09346898,0,0.10490962,0.025696663,0.10543037,0,0,0,0.10090572,2019-03-18,,,,,,,,,
0,0.11147677,0,0,0.10597806,0,0.04807569,0.21257724,0.10128588,0,0,0.094571844,0,0.10301503,0.027145075,0.10816675,0.000340042,0,0,0.10409892,2019-03-19,,,,,,,,,
0,0.11333666,0,0,0.10301161,0,0.036263462,0.21824017,0.10634205,0,0,0.09633189,0,0.10517475,0.029254586,0.103161715,0.0058016,0,0,0.10560202,2019-03-20,,,,,,,,,
0,0.1150575,0,0,0.10381623,0,0.03840968,0.21972328,0.10473944,0,0,0.09859556,0,0.10658227,0.029551895,0.10170792,0.006593641,0,0,0.10645803,2019-03-21,,,,,,,,,
0,0.11004243,0,0,0.103601925,0,0.035473496,0.21764594,0.103964165,0,0,0.09773472,0,0.11348407,0.026571145,0.09926535,0.007637369,0,0,0.10718334,2019-03-22,,,,,,,,,
0,0.10755849,0,0,0.10027695,0,0.026148075,0.21765728,0.10792477,0,0,0.09880507,0,0.1179564,0.021946918,0.09441889,0.008816766,0,0,0.10775521,2019-03-25,,,,,,,,,
0,0.10165925,0,0,0.099428885,0,0.02720196,0.21234949,0.10303571,0,0,0.09869315,0,0.120669395,0.016388714,0.09194532,0.005982388,0,0,0.108965956,2019-03-26,,,,,,,,,
0,0.09594122,0,0,0.09878512,0,0.029504221,0.20802097,0.10201372,0,0,0.0997169,0,0.119843915,0.010351291,0.088994,0.00744212,0,0,0.10951339,2019-03-27,,,,,,,,,
0,0.09937449,0,0,0.09303865,0,0.034990914,0.2072944,0.09766712,0,0,0.09955671,0,0.10892914,0.014482919,0.09303217,0.008383701,0,0,0.10299216,2019-03-28,,,,,,,,,
0,0.10370562,0,0,0.08916779,0,0.039575163,0.19960174,0.094209954,0,0,0.09677892,0,0.105406895,0.016759753,0.09576273,0.004580697,0,0,0.10003052,2019-03-29,,,,,,,,,
0,0.109579794,0,0,0.08768845,0,0.03981003,0.19980425,0.096357495,0,0,0.09462523,0,0.09913836,0.022987356,0.10153961,0.003688781,0,0,0.09863773,2019-04-01,,,,,,,,,
0,0.11068923,0,0,0.08751783,0,0.04572598,0.2002298,0.093741536,0,0,0.09416997,0,0.099091776,0.026063623,0.102578096,0.003035601,0,0,0.09670797,2019-04-02,,,,,,,,,
0,0.114314005,0,0,0.09236598,0,0.04792417,0.20668273,0.09734473,0,0,0.0961552,0,0.093756035,0.03209205,0.1064025,0.005137473,0,0,0.09783331,2019-04-03,,,,,,,,,
0,0.115566686,0,0,0.08762985,0,0.03694245,0.21249783,0.10580184,0,0,0.098383926,0,0.09452612,0.031707756,0.10115451,0.011881687,0,0,0.09563028,2019-04-04,,,,,,,,,
0,0.12117684,0,0,0.081182055,0,0.038895633,0.2087828,0.1061957,0,0,0.10077824,0,0.0924283,0.033945702,0.10094692,0.010565683,0,0,0.09276196,2019-04-05,,,,,,,,,
0,0.12314755,0,0,0.083724305,0,0.047794748,0.2021849,0.102886766,0,0,0.099488616,0,0.09213997,0.03498476,0.108535014,0.005444517,0,0,0.09519154,2019-04-08,,,,,,,,,
0,0.11815108,0,0,0.089792125,0,0.046743505,0.20423952,0.10220482,0,0,0.0986994,0,0.097425744,0.035107963,0.10573469,0.00769328,0,0,0.09877193,2019-04-09,,,,,,,,,
0,0.11687265,0,0,0.09016831,0,0.047252655,0.20467183,0.10165433,0,0,0.09919845,0,0.09861709,0.03523739,0.10456789,0.007056782,0,0,0.099329695,2019-04-10,,,,,,,,,
0,0.11748161,0,0,0.092488125,0,0.04822356,0.2072071,0.10236125,0,0,0.10025642,0,0.097870246,0.036171142,0.10605935,0.006373797,0,0,0.10092671,2019-04-11,,,,,,,,,
0,0.119936466,0,0,0.09077518,0,0.048477884,0.20780298,0.10321211,0,0,0.09983135,0,0.09621078,0.037878636,0.10868048,0.00466546,0,0,0.10000622,2019-04-12,,,,,,,,,
0,0.120195925,0,0,0.092033826,0,0.049300168,0.20882775,0.10295096,0,0,0.09905975,0,0.09625439,0.038923535,0.11015977,0.003992911,0,0,0.09978532,2019-04-15,,,,,,,,,
0,0.123343445,0,0,0.09322316,0,0.048472695,0.21389896,0.1081697,0,0,0.10078561,0,0.09143735,0.041635353,0.11549447,0.00627142,0,0,0.09912864,2019-04-16,,,,,,,,,
0,0.12816717,0,0,0.09106661,0,0.047467574,0.21479076,0.11175517,0,0,0.10184138,0,0.08907416,0.044132736,0.11735462,0.007142087,0,0,0.09696171,2019-04-17,,,,,,,,,
0,0.13458169,0,0,0.0887622,0,0.04515473,0.21599844,0.1150978,0,0,0.10392247,0,0.08607736,0.047251873,0.11690226,0.008391781,0,0,0.0958499,2019-04-18,,,,,,,,,
0,0.1393281,0,0,0.08405028,0,0.04414535,0.21551228,0.11910446,0,0,0.10466628,0,0.08613418,0.048787437,0.11578644,0.009073654,0,0,0.09236443,2019-04-19,,,,,,,,,
0,0.1338649,0,0,0.09281946,0,0.043074407,0.21675095,0.11696198,0,0,0.10515402,0,0.09462484,0.0447506,0.112631544,0.011302855,0,0,0.09789397,2019-04-22,,,,,,,,,
0,0.13123336,0,0,0.09207916,0,0.03748005,0.21606019,0.1171726,0,0,0.10311659,0,0.096058935,0.044425942,0.11119904,0.009668691,0,0,0.09770927,2019-04-23,,,,,,,,,
0,0.13287048,0,0,0.09373712,0,0.035724755,0.21705708,0.11830303,0,0,0.10332877,0,0.09428823,0.04545176,0.11204498,0.008128108,0,0,0.098152876,2019-04-24,,,,,,,,,
0,0.13480715,0,0,0.0932991,0,0.036106326,0.21712509,0.11894686,0,0,0.10218457,0,0.09294771,0.047529742,0.11358977,0.006133275,0,0,0.096218064,2019-04-25,,,,,,,,,
0,0.13646089,0,0,0.088822186,0,0.035652082,0.21927086,0.122774445,0,0,0.10406524,0,0.09191381,0.04676669,0.11176355,0.007941322,0,0,0.09304446,2019-04-26,,,,,,,,,
0,0.13689384,0,0,0.08798529,0,0.04234246,0.21807478,0.12089279,0,0,0.10548671,0,0.09227662,0.0458532,0.110826805,0.007249722,0,0,0.0908373,2019-04-29,,,,,,,,,
0,0.13714656,0,0,0.0865007,0,0.043516573,0.2166954,0.11912468,0,0,0.10549129,0,0.0931978,0.046316396,0.11127976,0.006558551,0,0,0.0913188,2019-04-30,,,,,,,,,
0,0.13582921,0,0,0.089767784,0,0.04299491,0.21621016,0.116657116,0,0,0.104800574,0,0.09599183,0.04614356,0.111443,0.003994964,0,0,0.093535066,2019-05-02,,,,,,,,,
0,0.1362215,0,0,0.09635209,0,0.04569138,0.2199088,0.116374575,0,0,0.10809608,0,0.09596431,0.04571044,0.11216244,0.002567455,0,0,0.09620875,2019-05-03,,,,,,,,,
0,0.13473013,0,0,0.109471485,0,0.051581815,0.2242827,0.11242637,0,0,0.11057888,0,0.09702063,0.044291537,0.11320093,0.000787117,0,0,0.10315565,2019-05-07,,,,,,,,,
0,0.13121657,0,0,0.11498642,0,0.051960103,0.2255864,0.11010395,0,0,0.1102138,0,0.10198976,0.041727133,0.11102768,0,0,0,0.10609801,2019-05-08,,,,,,,,,
0,0.12557267,0,0,0.11548667,0,0.05371399,0.2207465,0.10597209,0,0,0.114140384,0,0.10824321,0.030489275,0.1049763,0,0,0,0.111808084,2019-05-09,,,,,,,,,
0,0.120815225,0,0,0.1143991,0,0.044895753,0.22279309,0.10552888,0,0,0.11412976,0,0.10921496,0.02940223,0.101214446,0,0,0,0.112776354,2019-05-10,,,,,,,,,
0,0.11736056,0,0,0.11788563,0,0.0398922,0.22658144,0.10676801,0,0,0.11375847,0,0.112915754,0.027627118,0.097315125,0,0,0,0.113487065,2019-05-13,,,,,,,,,
0,0.11888851,0,0,0.115735605,0,0.037355743,0.22738223,0.10924655,0,0,0.11408027,0,0.11116126,0.026951067,0.09388693,0,0,0,0.10952336,2019-05-14,,,,,,,,,
0,0.123558454,0,0,0.11160624,0,0.040976748,0.22529443,0.110806376,0,0,0.11347336,0,0.107689366,0.028712468,0.0956406,0,0,0,0.10340501,2019-05-15,,,,,,,,,
0,0.125535,0,0,0.11179854,0,0.045019448,0.22636212,0.111293115,0,0,0.11307132,0,0.106837414,0.03053116,0.09669154,0,0,0,0.10123141,2019-05-16,,,,,,,,,
0,0.12429901,0,0,0.111232266,0,0.044606037,0.22462751,0.109758034,0,0,0.11284969,0,0.10962067,0.03001019,0.095061496,0,0,0,0.101745084,2019-05-17,,,,,,,,,
0,0.12050906,0,0,0.111474164,0,0.044542935,0.22017367,0.10623267,0,0,0.11118561,0,0.11474024,0.027950672,0.09254089,0,0,0,0.10278318,2019-05-20,,,,,,,,,
0,0.11969665,0,0,0.10554218,0,0.041993342,0.2144895,0.10423081,0,0,0.11173922,0,0.11402164,0.026592957,0.09100242,0,0,0,0.10175949,2019-05-21,,,,,,,,,
0,0.12200042,0,0,0.10582034,0,0.041886292,0.21636485,0.1057156,0,0,0.11348183,0,0.10798041,0.028546643,0.092603646,0.000510737,0,0,0.10224489,2019-05-22,,,,,,,,,
0,0.11600218,0,0,0.100589916,0,0.039196666,0.21077314,0.10187596,0,0,0.11360942,0,0.11460376,0.020711353,0.087132506,0.003643774,0,0,0.1019836,2019-05-23,,,,,,,,,
0,0.11242213,0,0,0.102750055,0,0.041042503,0.21042955,0.0993312,0,0,0.112670206,0,0.112771876,0.020449145,0.0875481,0.00429884,0,0,0.103764534,2019-05-24,,,,,,,,,
0,0.113559216,0,0,0.10528347,0,0.049678966,0.20878437,0.09752148,0,0,0.11116299,0,0.10820134,0.022790814,0.091942176,0.001255704,0,0,0.101567194,2019-05-27,,,,,,,,,
0,0.11728525,0,0,0.10281395,0,0.053135555,0.20717819,0.09881506,0,0,0.10948975,0,0.10341274,0.02749335,0.096309476,3.40E-05,0,0,0.09788051,2019-05-28,,,,,,,,,
0,0.12039282,0,0,0.10151407,0,0.055311047,0.20559523,0.097917564,0,0,0.109254606,0,0.10230253,0.03063774,0.09720219,0,0,0,0.097220846,2019-05-29,,,,,,,,,
0,0.120322034,0,0,0.10012913,0,0.049080323,0.20532817,0.09998765,0,0,0.108496144,0,0.105136864,0.03156666,0.09409016,0.000475055,0,0,0.09753231,2019-05-30,,,,,,,,,
0,0.12412199,0,0,0.09825849,0,0.045245398,0.20634107,0.10394442,0,0,0.10980161,0,0.10148941,0.034360927,0.09442841,0.002809396,0,0,0.09620956,2019-05-31,,,,,,,,,
0,0.12752603,0,0,0.0979333,0,0.047855314,0.20598376,0.10556835,0,0,0.1100542,0,0.09930748,0.036077768,0.09600935,0.002802264,0,0,0.09300406,2019-06-03,,,,,,,,,
0,0.12503901,0,0,0.0975898,0,0.045582566,0.2037683,0.104673974,0,0,0.109265655,0,0.10183404,0.0344346,0.09228896,0.002660956,0,0,0.09430728,2019-06-04,,,,,,,,,
0,0.12080271,0,0,0.097128,0,0.045519568,0.20168497,0.10187807,0,0,0.10877977,0,0.101128705,0.034405354,0.09216755,0.00306792,0,0,0.09567866,2019-06-05,,,,,,,,,
0,0.11668479,0,0,0.09642907,0,0.046740614,0.19900976,0.09874712,0,0,0.108611435,0,0.09989589,0.0337572,0.09104703,0.002446028,0,0,0.095789,2019-06-07,,,,,,,,,
0,0.11500227,0,0,0.09647049,0,0.047977,0.19509453,0.09539471,0,0,0.10786345,0,0.09678061,0.034535624,0.09284307,0.001045531,0,0,0.09730733,2019-06-10,,,,,,,,,
0,0.1146076,0,0,0.096171536,0,0.049403835,0.19367327,0.09269417,0,0,0.10851855,0,0.09508917,0.034273554,0.092540145,0,0,0,0.09900731,2019-06-11,,,,,,,,,
0,0.11266743,0,0,0.09728295,0,0.050303835,0.19571267,0.0917976,0,0,0.10882422,0,0.09603111,0.033321965,0.09130693,0,0,0,0.10035136,2019-06-12,,,,,,,,,
0,0.113564536,0,0,0.09561569,0,0.05166056,0.19933744,0.09353843,0,0,0.110478364,0,0.093335964,0.03404009,0.092685625,0,0,0,0.09922553,2019-06-13,,,,,,,,,
0,0.112370774,0,0,0.10238108,0,0.060225334,0.19998264,0.08773894,0,0,0.11104985,0,0.09616195,0.033997994,0.09525253,0,0,0,0.1028485,2019-06-14,,,,,,,,,
0,0.107271045,0,0,0.10622183,0,0.058683664,0.20184109,0.08428678,0,0,0.11018514,0,0.10223879,0.03269453,0.092424355,0,0,0,0.10694044,2019-06-17,,,,,,,,,
0,0.1060191,0,0,0.10193918,0,0.052338615,0.20363757,0.087352626,0,0,0.11010777,0,0.101756826,0.033560924,0.09240536,0,0,0,0.10651895,2019-06-18,,,,,,,,,
0,0.10681159,0,0,0.09640305,0,0.046853516,0.20329168,0.08906931,0,0,0.110958666,0,0.10276071,0.031765524,0.08923038,0,0,0,0.106153466,2019-06-19,,,,,,,,,
0,0.10814565,0,0,0.095245466,0,0.050413705,0.20397982,0.08900316,0,0,0.1122614,0,0.101643234,0.032340497,0.091483265,0,0,0,0.10561704,2019-06-20,,,,,,,,,
0,0.113163136,0,0,0.09036627,0,0.055097874,0.20435143,0.090094246,0,0,0.11473186,0,0.094445735,0.03478311,0.0965785,0,0,0,0.10243593,2019-06-21,,,,,,,,,
0,0.11361705,0,0,0.096524134,0,0.062870085,0.20524947,0.08765223,0,0,0.11477269,0,0.09557656,0.035583396,0.09831013,0,0,0,0.10260915,2019-06-24,,,,,,,,,
0,0.11637468,0,0,0.09506226,0,0.061558098,0.2089963,0.092263006,0,0,0.11598215,0,0.09142365,0.038306925,0.101541206,0,0,0,0.100754194,2019-06-25,,,,,,,,,
0,0.11877336,0,0,0.09953286,0,0.05956158,0.21222168,0.095019706,0,0,0.11606276,0,0.09136218,0.04097491,0.10095101,0,0,0,0.10280691,2019-06-26,,,,,,,,,
0,0.119119786,0,0,0.09967353,0,0.0558256,0.21048526,0.095265195,0,0,0.115713514,0,0.09383959,0.03993502,0.09837722,0,0,0,0.10409327,2019-06-27,,,,,,,,,
0,0.11818557,0,0,0.10093854,0,0.056663107,0.20898283,0.09449244,0,0,0.11564497,0,0.0947243,0.038449485,0.09804581,0,0,0,0.10450669,2019-06-28,,,,,,,,,
0,0.11912665,0,0,0.100804694,0,0.055890687,0.21036509,0.09746446,0,0,0.11613928,0,0.09160285,0.039109133,0.09931406,0,0,0,0.10346127,2019-07-01,,,,,,,,,
0,0.12162221,0,0,0.10670945,0,0.059869803,0.21340717,0.10045123,0,0,0.114294454,0,0.09287401,0.039973725,0.10385596,0,0,0,0.10199142,2019-07-02,,,,,,,,,
0,0.12295808,0,0,0.11293864,0,0.05868371,0.21872996,0.10398273,0,0,0.11403286,0,0.09609892,0.03896501,0.10436457,0,0,0,0.10344802,2019-07-03,,,,,,,,,
0,0.120753445,0,0,0.11907213,0,0.05795064,0.22299324,0.10474721,0,0,0.114381835,0,0.09972154,0.035798743,0.103841566,0.001528177,0,0,0.10504157,2019-07-04,,,,,,,,,
0,0.12041401,0,0,0.12173797,0,0.05481655,0.22777498,0.10830817,0,0,0.114426285,0,0.10024052,0.03402214,0.10237629,0.002612498,0,0,0.10495546,2019-07-05,,,,,,,,,
0,0.1196949,0,0,0.12665518,0,0.05379527,0.23086442,0.10829645,0,0,0.113814004,0,0.10143946,0.033133745,0.10085858,0.002545422,0,0,0.10633199,2019-07-08,,,,,,,,,
0,0.118979245,0,0,0.12265115,0,0.042720545,0.23098254,0.11411928,0,0,0.11158377,0,0.10565299,0.031279106,0.09662694,0.004140906,0,0,0.103290655,2019-07-09,,,,,,,,,
0,0.12083021,0,0,0.11763398,0,0.043078065,0.22284253,0.11276766,0,0,0.10949764,0,0.10546757,0.029198075,0.09417396,0.002377737,0,0,0.097814575,2019-07-10,,,,,,,,,
0,0.12091138,0,0,0.1165571,0,0.048872147,0.21441308,0.10867578,0,0,0.108272545,0,0.10340977,0.027650429,0.09471663,0.00083559,0,0,0.094823785,2019-07-11,,,,,,,,,
0,0.120044634,0,0,0.11632108,0,0.049095195,0.21118873,0.10891132,0,0,0.10725495,0,0.10299179,0.02804739,0.09693281,0,0,0,0.09457782,2019-07-12,,,,,,,,,
0,0.12140584,0,0,0.11581208,0,0.051189147,0.20709011,0.108207054,0,0,0.10667926,0,0.10064828,0.028201886,0.1009152,0,0,0,0.09502984,2019-07-15,,,,,,,,,
