기업명,year_key,month_key,단순 기관경쟁률,의무보유확약비율,(확정)공모가격,청약경쟁률,상장일,공모후 발행주식수,유동자산,비유동자산,유동부채,비유동부채,자본금,이익잉여금,기타자본항목,영업이익,당기순이익,종가대비등락율,매출액,부채비율,유동비율,영업이익률,당기순이익률,ROE,EPS,EV/영업이익,최대주주 소유주 비율,최대주주 보호예수 기간,보호예수 비율,부채비율 변화율,유동비율 변화율,영업이익률 변화율,당기순이익률 변화율,매출액 변화율,ROE 변화율,EPS 변화율,EV/영업이익 변화율,DLR,PPI (%),기업경기실사지수(BSI),기준금리,무역수지,생산자물가 상승률 (PPI),소비심리지수(CSI),소비자물가 상승률 (CPI),수출입 물량지수,외환보유액,원달러 환율,통화량 (M2),KOSPI_1001,국고채 금리 스프레드,대표매매감정점수,산업군,섹터
에스앤디,2021,Sep_21,173.11,0.01,28000.0,4,2021-09-29,4090110,37258689402,11144234387,10507547233,559099083,1518210000,34482421773,0,2542443001,2024409973,-22.5,14964151599,0.3074014474462595,3.5458978747185994,0.1699022483285923,0.1352839791555763,0.0562326235207427,494.952451890047,14.685197449191508,26.6,1,40.01,-0.0059932886335479,0.1080653273538563,-0.0003402701986902,6.987190613227945e-05,14964151598.0,0.0030278375194929,52.9844828134207,-0.8296986653157727,95.45,-100.0,3.571428571428581,0.0,27.503652718855086,0.3717472118959231,1.263362487852282,0.4087591240875987,27.503652718855086,0.0083436518010016,0.7928710550356044,0.713811150843191,-4.465977592068249,0.8183172709364639,-1.488364,식품,Protective
에스앤케이,2019,May_19,317.3,11.59,40400.0,185,2019-05-07,21081100,117344126206,11418796284,12080856840,3072646902,17391025700,77652788099,2199389248,32033239835,24585582147,-16.7,61790852819,0.1558309811604616,9.7132287684654,0.5184139459740574,0.3978838456723841,0.2528257130230191,1166.2381065029813,3.5466103126998925,33.13,1,75.68,-0.0866570955614818,3.356462163631649,-0.0282233207912917,0.0321504076774493,61790852818.0,-0.0982330996421328,-47.34477916237779,1.2127670790863014,95.0,100.0,1.3157894736842035,0.0,13.90903098220171,0.1093113385670196,-3.7937743190661344,0.1718921201033341,13.90903098220171,-0.5090168614904411,3.710942635523029,0.4398172093083019,-2.937740761877605,0.05418832776711291,,소프트웨어,Growth
에스에스알,2018,Aug_18,928.44,37.02,9000.0,1231,2018-08-06,5662567,7191899434,5330437070,3999123568,660000000,2099983500,2740354486,332446943,-1349324693,-1336286979,160.0,1902331383,0.9006992619932295,1.798368895511958,-0.7093005482946396,-0.702447003157073,-0.2583302799829202,-235.9860782221208,-5.827517258664739,52.54,30,74.92,-0.320350835575599,-0.406313125779477,-0.9418405462106472,-0.9245270114081868,1902331382.0,-0.7586039589705842,-680.1620125642663,-9.292588604238686,94.44,266.67,-8.750000000000002,0.0,37.32887639595837,0.4464285714285809,-1.9588638589618013,0.8844710416878065,37.32887639595837,-0.3271201557418446,-0.1469540434627547,0.5023373592949243,-0.4969711739312155,0.14957196600423606,-0.542917,소프트웨어,Growth
에스에이엠지엔터테인먼트,2022,Dec_22,44.73,3.46,17000.0,6,2022-12-06,8945226,25478957507,18109617995,13606680266,2675252246,3574465000,-44714824259,422471978,1979950427,-17791430141,37.9,31910254166,-0.3998717418621462,1.8725329771043508,0.0620474665196999,-0.5575458612284122,0.4369438428427973,-1988.9302004219903,13.791579131289028,7.45,1,73.04,2.038982532325271,0.5874177250203054,-0.02547718714529,-0.2686314406332734,31910254165.0,-0.0051637759235397,-749.5150451201569,20.54299240886905,94.74,-90.2,-2.631578947368418,0.0,-148.75556454876568,-0.4111349036402645,4.166666666666652,0.1742000550105649,-148.75556454876568,1.6963892795255564,-4.9761747672458,-0.0236835787602474,-3.402288643564954,-2.749406925406217,-0.542393,엔터,Growth
에스엔텍,2015,Jun_15,189.14,19.88,6500.0,23,2015-06-26,6500000,13839,18260,12854,5150,2700,12759,-1364,1006,838,100.0,6239,1.2773323873714082,1.0766298428504746,0.161243789068761,0.1343163968584709,0.0594537069882937,0.000128923076923,14.010934393638172,57.22,6,60.73,-0.0500665263280486,0.0194776279974491,0.0417920718348167,0.0273396526724244,6238.0,-0.2025408615089905,-0.0004053846153846,10.592677560218885,93.75,128.57,-2.531645569620256,-14.28571428571429,53.9124545958259,-0.0510725229826425,-7.055503292568199,0.0200231847402365,53.9124545958259,0.8731079387486851,1.917948811934722,0.332615607456832,1.2139318900440177,4.556465863453807,-0.178494,기계제조,Sensitive
에스엔피월드,2017,Sep_17,534.27,4.97,5100.0,624,2017-09-28,7876580,11020374448,8299186936,5555467627,1751282304,2908290000,8721141453,0,1538191990,1219861241,3.3,13087204107,0.628298121067226,1.9836987969185769,0.1175340414517766,0.0932102251196287,0.104894314561295,154.8719420103649,7.809695753909107,40.57,3,75.24,0.1608263820112366,-0.2001030460218065,-0.0566167331712918,-0.0487261739154528,13087204106.0,-0.2642803069896065,-334.6311272151112,5.552680510044416,92.86,100.0,2.564102564102555,0.0,14.448757990601012,0.6709362610551883,-2.156334231805923,0.1162577250198859,14.448757990601012,-0.0428950757842105,0.0707469998850296,0.3069946043555482,1.2552694007816667,-0.3246242808644605,-0.255884,유통,Protective
에스엘에스바이오,2023,Oct_23,235.14,6.8,7000.0,345,2023-10-20,7674103,6251703687,5579586766,1411453023,2728117333,3432801500,3865448707,191667011,677048172,990121873,-10.4,4416778965,0.5526857287623496,4.429267984925348,0.153290028177808,0.2241728374559943,0.1321939674607495,129.0211863197562,11.3606688786688,14.77,2,40.87,-0.2234679742085731,1.4644787219501576,-0.0721352133206383,-0.0386684798905428,4416778964.0,-0.3023541673634664,-239.236012339162,8.594207305549075,87.5,-100.0,0.0,0.0,78.17836324885089,-0.1440311785139369,-1.6032064128256418,0.3721754541426758,78.17836324885089,-0.3004442090932757,1.5961247715254867,0.3613650049832273,-4.838606276244517,3.259973037276831,-0.170883,바이오,Growth
에스오에스랩,2024,Jun_24,1072.3,4.3,11500.0,2229,2024-06-25,17529140,23078483720,2760453200,4507111169,1458076876,1546914000,-59294554272,3423101194,-8326528029,6020142042,25.4,4103272029,-0.1098065100273578,5.120460280353028,-2.029241047181861,1.4671564545203104,-0.1108180970179275,343.4362462733483,-2.3867990122392944,19.4,36,72.33,1.1057192287429836,4.936507883921166,2.083181004998905,10.162311968069051,4103272028.0,-0.4416024983081515,1502.287590720366,-8.45717452500155,68.18,266.67,1.3698630136986356,0.0,2.8887618849690933,-0.0167714884696024,2.540650406504064,-0.2278702892199779,2.8887618849690933,-0.1505537080637276,1.079545038413943,0.5841862452514057,4.218098493670408,-0.43363450650095814,-0.805315,항공제조,Sensitive
에스와이스틸텍,2023,Nov_23,1114.0,5.8,1800.0,1001,2023-11-13,30610000,45413266606,18504174789,30232858348,5700461753,11700000000,14641050741,1643070553,7415958936,5666583221,125.8,63366010569,1.2840610474592378,1.502116210226091,0.1170337041800142,0.0894262266176531,0.2024928051685852,185.12196082979415,3.773500033576777,55.54,6,77.46,-0.0678752415843229,0.1248310225765596,0.0337416420099192,0.0301515774944151,63366010568.0,-0.0632389410751797,-8.621206893172172,1.095429964251024,80.95,200.0,-5.47945205479452,0.0,-4.605983743586794,-0.3818089258442292,-1.0183299389002087,-0.52087931491126,-4.605983743586794,1.018780022625032,-2.983660203303496,0.8630997806762908,0.8495873732436543,-2.4919351616730765,-0.093369,기계제조,Sensitive
에스와이패널,2015,Dec_15,4.88,0.0,5000.0,363,2015-12-29,6200000,83179627279,110793877426,111411123634,44578961807,2000000000,32121171926,3862247338,10444531113,5002393123,22.2,186462491858,4.106794187137454,0.7466007393683226,0.0560141131276632,0.0268278787500574,0.1316993893633261,806.8376004838709,3.636680177698275,25.0,6,57.52,-0.6652001203829823,-0.0971441979624103,0.0184966765130031,0.0072896343916037,186462491857.0,-0.021219291990148,55.72159951612901,0.2310943093539843,93.33,-200.0,-2.777777777777779,0.0,18.84582865363502,-0.2305354710258944,-3.1865042174320624,0.2996223070917514,18.84582865363502,-0.1361147410359642,1.759594433882827,0.2124048711981352,0.8860772482863322,-1.3551251352238445,0.491864,철강,Sensitive
에스제이그룹,2019,Nov_19,946.62,12.61,38600.0,512,2019-11-18,3294600,36398659308,11902105957,14561668961,3683959421,1225000000,14591759761,-29705977,6708888261,5389815988,20.2,52520076245,1.1557335923243472,2.4996213967976635,0.1277394996477884,0.1026239178111079,0.3414073367801228,1635.9545887209372,4.479898265367756,51.24,6,66.88,-1.36434241442212,0.5542067544210394,0.014507440499241,0.0511803959340773,52520076244.0,0.0105898059674644,564.3333330298062,3.1065750164444683,94.44,100.0,-2.7027027027026973,0.0,-6.324354946696198,-0.1392896229230888,2.306920762286868,-0.5597704940974224,-6.324354946696198,0.2796487607823694,-1.4086291201135026,0.7449523785150847,3.2494062665755497,1.0217809530796753,-0.435253,옷,Protective
에스지이,2018,Jan_18,17.03,0.0,6000.0,0,2018-01-26,12600000,43926142020,61635632773,70632403417,11743785490,1000000000,23502580743,-1413604857,5585139083,3657177310,-12.3,64759798681,3.567771447019822,0.6218978810712215,0.0862439228773982,0.0564729567492152,0.1583949555864679,290.2521674603175,4.151299643830194,49.66,6,62.57,0.6693052686374585,0.1079253263191943,-0.1302698338480766,-0.1133068814029216,64759798680.0,-0.2177106351277973,-285.1070422222222,2.055922831086763,93.33,-33.33,-2.469135802469136,0.0,12.471811692789393,0.413765263901511,-0.6233303650934996,0.417613461892774,12.471811692789393,1.6666969672305632,-1.7572620604542344,1.368453716957485,2.446205755029296,1.944059177068901,-0.178494,금속,Sensitive
에스케이디앤디,2015,Jun_15,570.59,36.7,26000.0,575,2015-06-23,9870000,233630780625,139440844897,150232534612,100096795561,8570000000,69202936834,136268526,6366115823,6437850631,160.0,45673675515,3.2130905329644603,1.555127730676911,0.13938260390078,0.140953198060132,0.082632733850284,652.2645016210739,19.280562710710832,59.98,6,76.04,-0.36958968606903,-0.1910478361836196,-0.0045683275400699,0.0316043359441006,45673675514.0,-0.1742844981757165,-1284.987380141844,14.506983983094024,94.74,141.46,-2.531645569620256,-14.28571428571429,53.9124545958259,-0.0510725229826425,-7.055503292568199,0.0200231847402365,53.9124545958259,0.8731079387486851,1.917948811934722,0.332615607456832,0.8743868628705354,4.556465863453807,0.070436,건설,Sensitive
에스케이바이오사이언스,2021,Mar_21,1275.0,58.54,65000.0,335,2021-03-18,76500000,293143944185,232708478444,147236438323,125159250466,10200000000,43140085148,-1102839631,26798675323,23011427658,160.0,158601808833,5.2145875245346165,1.9909741604990157,0.16896828302392,0.1450893140962214,0.4405176312466782,300.80297592156865,9.457808297803078,68.43,6,74.43,-0.2192579741781495,-1.7608060113522366,0.0450321939959896,0.0652937932253575,158601808832.0,-0.025214590267384,108.94147566013076,-0.7513894197071362,92.86,100.0,4.000000000000004,0.0,-6.614363916147415,1.0603112840466888,3.285420944558504,0.2559558968300957,-6.614363916147415,-0.3195337040527879,1.7360486453423585,1.101103211316801,-1.0865602689301146,-3.3002410426114395,-0.736717,바이오,Growth
에스케이바이오팜,2020,Jul_20,835.66,81.15,49000.0,323,2020-07-02,78313250,98680712282,40392422972,145640745107,6457652570,32500000000,-498947611145,7382811247,-79258736469,-71519466822,159.2,123852416023,-0.3313222832828718,0.6775625338190958,-0.6399450169327441,-0.5774571794281226,0.155793837466717,-913.2486114674082,0.164338507062808,75.0,6,80.0,-0.2360581173772653,-1.9558633580444644,125.9628338734597,125.10897109881348,123852416022.0,-0.2006666526219792,850.1372614723562,0.5858180600902033,93.33,100.0,3.773584905660377,0.0,16.976630699994576,0.2211722127274606,2.9020556227327576,-0.0802326747567971,16.976630699994576,1.4051186583137645,-0.9181742299650296,0.4963052463004436,0.1439759883693492,0.5246788370520838,-0.697865,바이오,Growth
에스케이아이이테크놀로지,2021,May_21,1.0,57.9,105000.0,288,2021-05-11,71297592,566775183,1424853888,272644813,510733673,62741592,151517495,-16406114,125218840,88162352,47.1,469309226,3.959397092304496,2.078804202301109,0.2668152106602737,0.1878555696665549,0.4455952855456966,1.2365403869460276,9.649111787012242,61.2,6,76.0,-0.1679381674059281,-3.044525249041995,-0.0394384039680063,-0.0542553951090379,469309225.0,-0.2352097561619528,0.343324245789395,4.756057888084346,94.74,100.0,5.952380952380953,0.0,52.27385432163592,0.5434782608695787,3.121951219512198,0.0686409099823537,52.27385432163592,0.9173412343983056,0.3466142576380004,0.7233543317996194,-0.3499239295805201,4.76109698457543,-0.469061,배터리,Growth
에스켐,2024,Nov_24,283.9,0.43,10000.0,75,2024-11-18,7781835,9892700225,19559810576,9666140750,1475441556,2886667500,-1744787133,-5774939245,1651012511,582704454,-29.1,16092531845,-2.404800499925786,1.023438462242545,0.1025949506828519,0.0362096194441304,-0.1257710012637573,74.88008342505334,11.090726674087572,29.31,24,63.9,2.6106630451506145,0.7475875752433794,0.0237865186065642,0.071509158093275,16092531844.0,-0.2649759840750766,185.5985718021521,12.974824416437515,80.95,-187.5,-2.777777777777779,-7.692307692307687,22.43887499361952,0.0756238971514999,-1.080550098231825,-0.2528555235853047,22.43887499361952,-0.0716753479108822,2.3791329904482077,0.7845836519063676,-5.681488272595314,-0.26401037511315506,-0.674807,화학,Sensitive
에스트래픽,2017,Dec_17,605.02,13.4,10000.0,1611,2017-12-05,11850592,51761170657,14747697062,41286502133,4514545936,4628346000,20893944650,-1612125000,4479031237,3477925240,50.0,50755633667,1.9155470831712955,1.253706852914228,0.0882469770033065,0.0685229399916103,0.1454580152605509,293.4811391700938,4.623280918190212,32.72,6,58.92,0.354903433943033,-0.450285425577279,-0.0238206878674537,-0.0239792026688787,50755633666.0,-0.3334258163093634,-399.2619622715895,2.85079710029478,100.0,100.0,0.0,0.0,-17.745619548388092,0.0504846526655944,-1.4047410008779735,0.3605658109649079,-17.745619548388092,0.5204536218117006,-1.7429233330920169,0.288118948680971,-0.3228432443164952,-0.35158395898188255,-0.341931,IT,Growth
에스티팜,2016,Jun_16,717.41,60.03,29000.0,236,2016-06-23,18656000,92889038,136668228,75913298,23851399,6910200,82751257,0,8663954,9674805,68.3,30891335,1.1126820859045377,1.2236201093515922,0.2804655091791921,0.3131883099257445,0.1079037227780048,0.5185894618353345,14.980754630045356,32.6,6,58.41,-0.322520184406543,0.3386344856554539,0.0307656476015353,0.1307295163692378,30891334.0,-0.1896523620113107,-0.8315834584048026,11.76436202812399,92.86,166.67,0.0,-16.666666666666664,20.90585252618178,0.2421562434196555,-0.501002004008011,-0.0198682421834073,20.90585252618178,-0.2714486687872219,-0.0862135193041457,0.6542277316011758,0.0806000675025675,-1.1969993288680865,-0.366132,의료/의약,Growth
에스퓨얼셀,2018,Oct_18,942.85,37.53,16500.0,857,2018-10-15,5744316,24122140021,1388689504,15478917110,972235286,2213808000,6491020077,257952612,2186980909,1741641126,104.5,14940372958,1.8354964789209287,1.5583867947336014,0.1463806101191707,0.1165728011540312,0.1943192839848811,303.1938225543302,4.142549709381116,47.25,6,63.32,-0.2074068123643164,-0.0829220953446361,-0.0152429465549929,-0.0208622364655804,14940372957.0,-0.2884667698046515,-182.3710358204528,2.299537118135492,96.3,173.53,0.0,0.0,-26.972527211369368,-0.3446917470947497,-0.7920792079207928,-0.1796030771993972,-26.972527211369368,-0.0624841584887736,0.9111190433696236,0.9694242117605169,-7.096640074838245,-1.9250662711959965,-0.435569,에너지,Sensitive
에스피시스템스,2019,Aug_19,1.0,13.06,4900.0,786,2019-08-14,8145700,18537986759,24965149355,12714486878,10779508367,672570000,18252237341,-4973943406,475701372,455276128,159.2,6397721286,1.6840530704380352,1.458020833784213,0.0743548133365808,0.0711622322460766,0.0326342605104047,55.891590409664,42.06239890558903,73.04,6,76.23,-0.4284887389171332,0.4207416122051037,-0.0142334717368518,0.0021537469792733,6397721285.0,-0.2051968977256132,-341.20983033993394,37.32808390557735,93.75,100.0,-5.333333333333334,0.0,4.980343237317597,0.2289468445152431,-3.715170278637781,0.2399508000040295,4.980343237317597,-0.4041179290761199,2.864776101624256,0.8298560271109645,-6.561162315375424,-0.9588274975351858,-0.482437,IT,Growth
에어레인,2024,Nov_24,1000.1,0.49,23000.0,418,2024-11-08,8174789,21556408879,31567191877,14188590024,3098669063,706147700,-23499202461,143609287,672094098,1068987651,-23.5,9497688650,-0.7632530830321907,1.5192777324975444,0.0707639640303433,0.1125523998936309,-0.047197078278456,130.76639054537063,53.32042310093311,19.34,24,65.01,-0.3069416595078516,-1.405896744532119,0.0560760196042902,1.034016126585226,9497688649.0,-0.6645540567083654,1973.0574724313988,-88.69030546353162,75.0,280.0,-2.777777777777779,-7.692307692307687,22.43887499361952,0.0756238971514999,-1.080550098231825,-0.2528555235853047,22.43887499361952,-0.0716753479108822,2.3791329904482077,0.7845836519063676,-1.6802819280438586,-0.26401037511315506,-0.559825,부품제조,Sensitive
에어부산,2018,Dec_18,23.89,0.4,3600.0,36,2018-12-27,52070000,104867,186445,120636,27078,50000,110569,0,30291,26428,45.0,496364,0.9199409599611382,0.8692844590337876,0.0610257794682934,0.0532431844372275,0.1645896779577627,0.0005075475321682,4.740616024561751,44.38,6,46.38,-0.1320889768437333,0.1181715425709137,-0.0003497575587533,0.0025645674165191,496363.0,-0.040050383008641,-3.910120990973688e-05,1.1967253306652554,92.86,0.0,0.0,0.0,11.497067876963165,-0.4876107075330815,1.2422360248447228,-0.3443068559347617,11.497067876963165,0.1754509737937892,-0.5032873168051788,0.6060885775937441,-1.9456757658228183,-3.8956144731254065,-0.090313,항공,Protective
에이디엠코리아,2021,Jun_21,1515.0,12.22,3800.0,2345,2021-06-03,21836250,18889317489,1846578357,5903072327,419672905,1720125000,9058790527,-941484422,3530521258,3561501286,160.0,13120162537,0.6427232032950537,3.199912933914489,0.269091274444476,0.2714525278140615,0.3620357030190352,163.1004080828897,4.082442665184485,34.0,2,80.1,-0.55157041338,-0.0441001863381722,0.1857217505921615,0.2074452580638707,13120162536.0,0.2200093329892367,133.1839134924724,-8.796148260589906,94.12,225.0,-1.1235955056179805,0.0,-28.10482557805406,0.5310573731626356,5.108798486281918,0.0,-28.10482557805406,-0.5154935302923769,-0.1762694964746125,0.8309602198768085,4.013952102904761,-16.12875193353842,-0.324085,바이오,Growth
에이디테크놀로지,2014,Dec_14,33.19,15.8,15000.0,12,2014-12-16,4009695,26125192635,4167057402,10216314416,650673496,1489847500,15223157940,215298648,8116440439,7910209285,-6.7,51917711912,0.6419419131124483,2.557203270299194,0.1563327839400412,0.1523605142385266,0.4672771261598098,1972.7708179799213,2.3933228206370383,36.35,6,53.5,-0.5856302225027145,0.7573672037408741,0.0606471624735963,0.0822736556316936,51917711911.0,0.1263554856941144,1208.8845807474136,-0.29304988230786,93.33,-50.0,1.4084507042253502,0.0,-8.809233816348138,-0.9788254095085992,-1.6441005802707909,-0.0095729404882227,-8.809233816348138,0.1369764005791252,0.8428454022463727,0.310137450143344,-3.872599503241037,-0.6424815515465698,-1.56564,전자/회로,Growth
에이럭스,2024,Nov_24,973.12,0.33,16000.0,540,2024-11-01,13237930,23108503938,15621093792,5963315978,1852285197,2338586000,3435003505,1685014536,2194565338,1781602847,-38.3,23851996357,1.047863800255059,3.875109758270804,0.0920076166855503,0.0746940767696847,0.2388654548768799,134.58318989449256,14.086614793238844,24.26,18,65.38,-0.5147279203383546,0.2102382419823052,0.0003437774459864,0.0024919580304204,23851996356.0,-0.4968387401354781,-164.55475546403406,8.380000710922818,71.43,225.0,-2.777777777777779,-7.692307692307687,22.43887499361952,0.0756238971514999,-1.080550098231825,-0.2528555235853047,22.43887499361952,-0.0716753479108822,2.3791329904482077,0.7845836519063676,-3.0850573135261405,-0.26401037511315506,-0.875042,IT,Growth
에이비엘바이오,2018,Dec_18,60.08,10.99,15000.0,0,2018-12-19,44587000,76130822424,7358942812,7062372071,492850035,19293500000,0,56641043130,-17122390800,-110275397208,-9.0,754993284,0.0994965110024492,10.77978073919578,-22.678865048023397,-146.06142802192133,-1.4522428484123284,-2473.2634446811853,-4.434809602056274,32.92,2,48.98,1.3364767229155898,3.7595803693160335,112.41780490920326,900.2193801258322,754993283.0,-2.3217017149735213,-797.1169437504207,-13.34228382826808,92.31,50.0,0.0,0.0,11.497067876963165,-0.4876107075330815,1.2422360248447228,-0.3443068559347617,11.497067876963165,0.1754509737937892,-0.5032873168051788,0.6060885775937441,-1.6678492029705172,-3.8956144731254065,-0.519067,바이오,Growth
에이비온,2021,Sep_21,139.36,4.3,17000.0,31,2021-09-08,15259371,8634090004,5310017636,5668499056,37218525918,6455485500,-88222507214,-19271929,-2354540930,-12191497379,-7.6,278078547,-0.524379123489852,1.5231704051994113,-8.4671793469922,-43.84191988388087,0.1490652875433664,-798.9515019328123,12.29238233458953,17.27,1,39.92,-0.0459724248427672,0.22324603338324,-3.024533756423182,-38.57780699005711,278078546.0,-0.0012461101740798,-111.13263141711413,10.44600029913364,93.33,100.0,3.571428571428581,0.0,27.503652718855086,0.3717472118959231,1.263362487852282,0.4087591240875987,27.503652718855086,0.0083436518010016,0.7928710550356044,0.713811150843191,2.103407869379525,0.8183172709364639,-0.22621,바이오,Growth
에이스토리,2019,Jul_19,614.25,3.56,14300.0,131,2019-07-19,9318240,10803134230,8719415361,4114015608,1306792348,3696070000,4252312334,8064413,987154886,1367143448,-20.3,12755797290,0.6813101536868742,2.62593418678153,0.0773887247936973,0.1071782043033705,0.1718283916769109,146.7169173577843,14.285237134509812,13.44,6,46.18,-0.3233333028483693,0.5216656013489791,0.0518682980594519,0.0572284839754122,12755797289.0,-0.1775544337994992,-102.25367075756796,3.498742501936736,93.75,100.0,2.7397260273972712,-14.28571428571429,38.93542711588458,0.0,-1.724137931034475,-0.3055552763566616,38.93542711588458,0.0100704108308979,-0.0263690648338754,0.425691124417149,-1.6612356437874842,0.6981947740327783,-0.598065,엔터,Growth
에이에스텍,2023,Nov_23,630.0,5.53,28000.0,1356,2023-11-28,5663710,22970762367,25621398578,23030331484,2723637931,2388750000,9767569953,15796384,8321169694,6451946030,150.4,34800460815,2.115816896747427,0.9974134494311824,0.2391109054054059,0.1853982929794718,0.530059510718592,1139.1730914895006,2.7445890866121303,36.69,18,77.49,-6.963079084845333,0.3228266503196256,0.098689964540476,0.1282061501869676,34800460814.0,-0.0086586459128562,814.3845786595712,1.8966243614271276,71.43,175.0,-5.47945205479452,0.0,-4.605983743586794,-0.3818089258442292,-1.0183299389002087,-0.52087931491126,-4.605983743586794,1.018780022625032,-2.983660203303496,0.8630997806762908,4.135248304853789,-2.4919351616730765,0.262016,전자/회로,Growth
에이에프더블류,2019,Jul_19,866.03,13.72,22500.0,552,2019-07-01,10313056,15329145291,22375866886,9741845794,5577778730,4010000000,20900844372,-2742175719,2049042260,1676625638,-3.3,6506802237,0.6910484686200068,1.5735360233726154,0.3149077204695748,0.2576727518267127,0.0756304162529448,162.57311489436302,10.924805256578749,51.8,6,62.93,-0.0292583595750298,-0.0233193643203937,-0.0290699267797809,-0.0295926203605206,6506802236.0,-0.3331787284212818,-682.2537355561727,8.861201391264625,94.74,100.0,2.7397260273972712,-14.28571428571429,38.93542711588458,0.0,-1.724137931034475,-0.3055552763566616,38.93542711588458,0.0100704108308979,-0.0263690648338754,0.425691124417149,0.8490347142972032,0.6981947740327783,-0.371032,배터리,Growth
에이엘티,2023,Jul_23,1835.71,15.64,25000.0,2512,2023-07-27,8489671,13507731122,170372203708,62708027046,51818741213,3781335500,34921645468,5441377542,8025839545,14260090631,-9.8,44318854365,2.5943692948455985,0.2154067311365304,0.1810931184931138,0.3217612647104353,0.3230331374680565,1679.6988518165192,8.641235123396676,0.12,6,54.35,0.7056625466537481,-0.3566010695770906,0.0474569361416815,0.1859663667416583,44318854364.0,0.1343730613643181,1010.4262854237816,-1.3468808781823096,93.75,218.42,-1.3157894736842146,0.0,13.806706114398429,0.2236174421604841,2.6785714285714413,0.1169485426412375,13.806706114398429,0.0830183279608487,-0.8028009346731424,0.3711712563397418,3.051398854637055,-0.5981191754993898,-0.240916,전자/회로,Growth
에이제이네트웍스,2015,Aug_15,174.0,20.06,34300.0,83,2015-08-21,9364459,164694392112,1320511285353,615674385340,576651043759,34082240000,120173303886,104020572771,18504184591,7058099711,3.5,237627842262,4.616475749023481,0.2675024266618614,0.0778704398224428,0.0297023263091283,0.0273277289528609,753.7114221974809,15.82778462491398,49.75,6,80.07,-0.017481657184363,0.0128908621118307,0.0017415621386064,0.0019532754370199,237627842261.0,-0.0852802615688351,-2242.559398893198,12.147796474007237,94.12,100.0,4.477611940298498,0.0,-6.121665707157941,-0.6256410256410216,1.2884043607532147,0.1398822044593961,-6.121665707157941,-0.7778169543703028,3.1385035251307647,0.8850122957688944,-7.590042164164412,-3.432384321201776,-0.178494,유통,Protective
에이직랜드,2023,Nov_23,490.0,27.18,25000.0,760,2023-11-13,10597676,40705169,27845151,33316213,3888601,3954495,3147431,1509443,2482194,2327401,21.2,35634471,4.32042965526155,1.2217825897559245,0.0696571025286161,0.0653131907023398,0.2702707316339597,0.2196142814707677,12.628145100664977,24.28,18,81.15,-17.272765024005828,0.301792900953667,-0.0947815169019161,-0.0086433869172622,35634470.0,-1.2967654844526386,-0.2662977241425384,12.341137135150328,80.95,256.52,-5.47945205479452,0.0,-4.605983743586794,-0.3818089258442292,-1.0183299389002087,-0.52087931491126,-4.605983743586794,1.018780022625032,-2.983660203303496,0.8630997806762908,0.8495873732436543,-2.4919351616730765,0.138647,반도체,Growth
에이치디현대마린솔루션,2024,May_24,201.13,45.0,83400.0,255,2024-05-08,44450000,597262316831,59355829665,387790345478,28860949538,20000000000,198358444164,1608407316,201472478355,151116175331,96.5,1430463166385,1.894154924765485,1.5401680928770922,0.140844226603997,0.1056414306094254,0.6869952191170946,3399.688983824522,1.1910651689962928,55.79,6,89.77,-0.1870025687907279,0.0949539517224749,0.0344185568071146,0.0269739996444519,1430463166384.0,0.0401666817991552,1039.1376271091112,-0.0926006145427544,72.73,100.0,2.8169014084507005,0.0,66.58588516332291,0.0755287009063465,-2.2840119165839057,0.0789404438207075,66.58588516332291,-0.1035814879391971,-0.1783847407938021,0.0224906223872167,5.189241386709997,-0.9178429813596956,-0.405187,건설,Sensitive
에이치브이엠,2024,Jun_24,837.2,5.89,18000.0,960,2024-06-28,11918376,47459967,37740826,38880929,15938588,4723188,-1217158,0,3728072,-6055728,12.2,41457405,15.635780926004626,1.2206489973529182,0.0899253583286266,-0.1460710818730694,-1.7272322256227128,-0.5081000968588338,8.14932651515314,47.66,12,71.71,5.948407671504473,0.4124447956640613,0.0562012799421633,-0.13406387149969,41457404.0,-1.661117583610189,-0.4723478265830849,2.613060397064116,64.71,218.75,1.3698630136986356,0.0,2.8887618849690933,-0.0167714884696024,2.540650406504064,-0.2278702892199779,2.8887618849690933,-0.1505537080637276,1.079545038413943,0.5841862452514057,3.578079128673872,-0.43363450650095814,-0.972108,철강,Sensitive
에이치비인베스트먼트,2024,Jan_24,839.0,21.0,3400.0,893,2024-01-25,26867010,14443422810,50902859284,3967318781,3207548435,10000000000,46785735919,1385678959,10934327329,8787523756,97.1,17711892944,0.1233400843188615,3.640600518206757,0.6173438019059427,0.4961369055122265,0.151062575569627,327.07486824920227,5.320072568498832,56.2,6,69.46,0.0230709413177428,-1.558159965263409,0.0340957393150245,0.0270633691116626,17711892943.0,-0.0017947296147891,48.97158626881071,0.0586712603338064,76.47,250.0,-1.449275362318836,0.0,33.80111797587524,0.5358965634569612,1.905717151454356,0.3903131375853741,33.80111797587524,-1.0446668700299755,1.5023236552707877,0.252570256960305,-4.179079004530495,0.6919429208277819,-0.178494,투자,Sensitive
