기업명,year_key,month_key,단순 기관경쟁률,의무보유확약비율,(확정)공모가격,청약경쟁률,상장일,공모후 발행주식수,유동자산,비유동자산,유동부채,비유동부채,자본금,이익잉여금,기타자본항목,영업이익,당기순이익,매출액,부채비율,유동비율,영업이익률,당기순이익률,ROE,EPS,EV/영업이익,최대주주 소유주 비율,최대주주 보호예수 기간,보호예수 비율,부채비율 변화율,유동비율 변화율,영업이익률 변화율,당기순이익률 변화율,매출액 변화율,ROE 변화율,EPS 변화율,EV/영업이익 변화율,DLR,PPI (%),기업경기실사지수(BSI),기준금리,무역수지,생산자물가 상승률 (PPI),소비심리지수(CSI),소비자물가 상승률 (CPI),수출입 물량지수,외환보유액,원달러 환율,통화량 (M2),국고채 금리 스프레드,KOSPI_1001,종가대비등락율
애드바이오텍,2022,Jan_22,102.0,0.0,7000.0,27,2022-01-24,9093844,9615826118.0,10039286685.0,11416925665.0,3274541203.0,3846522000.0,-16349064167.0,-826390969.0,-1253406566.0,-2814744765.0,7862259945.0,-1.102223765,0.842243035,-0.159420647,-0.358007085,0.211175548,-309.5219981,-3.960124408,17.43,1,60.35,-0.2570364,-0.477015621,-0.057925792,0.390305938,-1953048356.0,-0.441416559,498.1587836,5.402896394,94.44,0.0,-0.00675321206413,0.1734721666221778,0.1299330721667893,0.0054874953650309,-0.0249039399852572,0.0030799624195002,0.1299330721667893,-0.0051125957218887,0.0048230365761708,0.0038937661568335,-0.0028396304766112046,-0.0083843052884553,-15.0
액트로,2018,Aug_18,132.07,1.86,20000.0,545,2018-08-28,5000054,46795966106.0,27382491855.0,35203171787.0,2839073332.0,1882027000.0,21781334465.0,-1890929309.0,12013568692.0,9269805789.0,46358682872.0,1.747266674,1.329311074,0.259143874,0.199958351,0.425758855,1853.941135,3.007949908,8.94,6,46.75,-0.3360921,0.221662929,0.10257794,0.122139754,-44671377789.0,-0.130611538,437.1901107,1.106770382,94.74,0.0,-0.0505000477962331,0.0,0.3157983983362745,0.002470807266514,-0.0133975240975103,0.0062423722544601,0.3157983983362745,0.0045116925721522,0.0145194126061413,0.0005144446635556,-0.0004616117102218,0.00624136912521,-10.0
앤디포스,2016,Oct_16,406.09,10.6,14500.0,524,2016-10-12,15076923,32908681581.0,10644596395.0,8769920425.0,2446270478.0,6000000000.0,26337087073.0,0.0,12137201227.0,9944868506.0,35498396724.0,0.346852234,3.75244928,0.341908434,0.280149793,0.307537549,659.6086288,2.664295208,70.74,6,71.67,-0.081208776,0.810261844,0.057458431,0.040695038,-21959165223.0,-0.255037796,-252.9440483,1.167932665,93.75,100.0,0.0371902642546811,0.0,-0.1680780471873777,0.0010169333455212,0.0054781343464621,0.0023773256691481,-0.1680780471873777,0.009243667808297,-0.0222376717586918,0.0053018093127632,0.0076837523478437,-0.0073676596593919,5.5
앱코,2020,Dec_20,1141.0,3.0,24300.0,978,2020-12-02,9688732,56696662985.0,20675333679.0,37125821054.0,16682363753.0,3820290000.0,17950547759.0,511814098.0,12818970491.0,10026431807.0,73994012671.0,2.414801665,1.527149067,0.173243348,0.135503285,0.449965824,1034.854902,1.838198463,36.64,2,56.88,-2.617714617,0.282996699,0.108133317,0.094274489,-10276924255.0,0.077686769,676.2538742,-0.023097743,93.33,100.0,0.0847062171544433,0.0,0.6572584660362243,0.0059245442080624,0.1196179342166271,-0.0039977986003998,0.6572584660362243,0.0048550722504793,-0.0047899930920744,0.0032081027794739,-0.0008784174960361976,0.0112934159179421,18.9
앱클론,2017,Sep_17,564.87,21.72,10000.0,799,2017-09-18,6800000,11876384469.0,3372028408.0,2712611123.0,651387404.0,3049418000.0,-18093987631.0,537548780.0,-217978569.0,-221320268.0,2423294695.0,-0.231887619,4.378211225,-0.089951325,-0.091330315,0.01525608,-32.54709824,-54.52102197,19.35,1,47.42,0.047790718,-4.587516375,0.424717999,0.420370526,-697035043.0,-0.095529048,202.2581003,-47.06178424,94.44,100.0,-0.0378055548166853,0.0,0.0750667962324764,0.0030400622820428,-0.0112900629557696,0.0025091521785845,0.0750667962324764,0.004452098647765,0.0035267422621,0.0030039191691268,0.0018232291906528017,0.0064402438859846,160.0
야스,2017,Sep_17,28.9,7.15,23500.0,0,2017-09-29,12930000,67074759584.0,30132104637.0,30447094729.0,6376827385.0,5655000000.0,43341119960.0,164938922.0,12463249908.0,11097493777.0,50257046328.0,0.749046561,2.202993756,0.247990099,0.220814683,0.225737485,858.2748474,4.84487935,47.46,6,48.38,-0.091235591,0.173642787,0.054504076,0.063383522,-32724626581.0,-0.118392889,-152.0810009,1.781564463,93.33,0.0,-0.0378055548166853,0.0,0.0750667962324764,0.0030400622820428,-0.0112900629557696,0.0025091521785845,0.0750667962324764,0.004452098647765,0.0035267422621,0.0030039191691268,0.0018232291906528017,0.0053432405124353,-18.7
에브리봇,2021,Jul_21,576.74,0.67,36700.0,159,2021-07-28,6095671,18582869302.0,26820420636.0,5853848983.0,20819080345.0,2614212000.0,2420413937.0,69758892.0,1847311705.0,1732697356.0,10456764649.0,5.225493418,3.174470226,0.17666188,0.165701095,0.339452728,284.2504715,10.13925293,35.66,2,65.29,-4.756226509,0.267657179,-0.086802513,0.184049618,-38708535159.0,0.998407962,432.2424832,8.829461476,93.33,100.0,0.0353893351286917,0.0,0.4275768583642195,0.0025084241990451,0.0635168514172447,0.0010477366697669,0.4275768583642195,0.0085445844373161,0.0114875061414293,0.000846740632101,-0.1288275509096422,-0.0060000402284141,-17.4
에스디바이오센서,2021,Jul_21,1143.0,11.59,52000.0,274,2021-07-16,103271353,1648490000000.0,183899000000.0,666486000000.0,14482315796.0,46659287500.0,1012160000000.0,15537012468.0,576315000000.0,437547000000.0,1179120000000.0,0.633839943,2.473410379,0.488768365,0.371080336,0.407265111,4236.865768,1.997908158,31.56,6,67.18,-0.400869288,0.603296401,0.050931404,0.002424491,-507047000000.0,-0.506226798,-1782.362616,0.971784095,90.91,100.0,0.0353893351286917,0.0,0.4275768583642195,0.0025084241990451,0.0635168514172447,0.0010477366697669,0.4275768583642195,0.0085445844373161,0.0114875061414293,0.000846740632101,-0.1288275509096422,0.0056278162509999,17.3
에스디생명공학,2017,Mar_17,26.66,0.0,12000.0,2,2017-03-02,22064400,42833.0,18861.0,12253.0,1274.0,4716.0,36718.0,237.0,21286.0,16618.0,79476.0,0.32461424,3.495715335,0.267829282,0.209094569,0.398790526,0.000753159,2.262848821,57.13,6,58.22,-0.197327663,0.708952069,-0.087451153,-0.035927806,4842.0,-0.41345963,-7.56e-05,1.116069518,93.75,-100.0,0.0280376730687678,0.0,-0.1968233200582597,0.0076993137932053,0.0192483514222705,0.0058033707410047,-0.1968233200582597,0.0041250319433051,-0.0185762304924041,0.0009303112639277,-0.0012481081722500002,0.0039789467104901,1.7
에스바이오메딕스,2023,May_23,854.29,2.65,18000.0,994,2023-05-04,10992276,14321769716.0,3743329932.0,6762600546.0,6502801199.0,5074888000.0,-45843849195.0,1632524193.0,-8433101115.0,-8589831908.0,5319321448.0,-0.338952719,2.117790282,-1.585371592,-1.614836026,0.21948426,-781.4425246,-0.569149811,0.27,2,73.1,-0.058310833,-1.024908449,0.224471327,0.182664979,305344610.0,-0.045526462,38.46305342,0.8346903,94.12,100.0,0.0152154937253072,0.0,7.811027891424526,-0.002452084591395,0.0071595092450663,0.0007748057681255,7.811027891424526,-0.0086632119511821,0.011199033232706,-0.0010339847569572,0.0085410992923685,0.007164403883653,4.6
에스브이인베스트먼트,2018,Jul_18,786.73,5.1,7000.0,974,2018-07-06,26617000,33172228465.0,714491162.0,8279985815.0,2315622950.0,11300000000.0,9690777923.0,717700152.0,7561825679.0,6148693302.0,17961441215.0,0.488086209,4.006314649,0.421003281,0.342327391,0.283239262,231.006248,3.080090953,45.04,6,47.73,-0.08880891,-0.094888072,0.181116217,0.146307276,7180435296.0,0.161383492,151.6098467,-4.237611824,93.33,200.0,0.0257828271826199,0.0,0.3650501735510522,0.0022053287529464,-0.026840221149818,-0.0014167841003197,0.3650501735510522,0.0019831532697257,0.009793879314967,0.0005559856133935,-0.009148911689041701,-0.0091524739175017,9.6
에스비비테크,2022,Oct_22,1644.01,26.26,12400.0,1657,2022-10-17,5944490,6084660818.0,10961762683.0,6155120503.0,4157993076.0,2345245000.0,-11643784836.0,2821704061.0,-404045587.0,38874041.0,3983248247.0,-1.592307407,0.988552672,-0.101436205,0.009759382,-0.006002011,6.539508183,-16.66472828,37.46,2,65.9,0.076087686,-0.166673621,0.227081218,0.42512542,-2796131045.0,-0.431713717,480.2427048,-13.70330388,94.74,100.0,-0.0430472645907053,0.1002055500627312,-50.79292707008938,0.0044992177831541,0.0355625848575113,0.0020562498043713,-50.79292707008938,-0.0226878604705111,0.0238408083349873,0.0023122246606447,-0.016866176520814097,-0.014028073259547,150.4
에스씨엠생명과학,2020,Jun_20,1.0,6.8,17000.0,814,2020-06-17,11741474,19200466341.0,16987795598.0,14418492690.0,6697933239.0,4586323000.0,-94581766871.0,693434105.0,-2852072689.0,-2637587806.0,11078709.0,-0.236460814,1.331655587,-257.437278,-238.0771808,0.029535593,-224.6385595,-5.284520296,26.24,1,62.43,0.041458047,-0.099001519,-185.0203009,14.46822436,-157420708.0,-0.45943789,3399.587286,-3.903578451,93.33,100.0,-0.1469217033016462,-0.1924500897298753,3.3818493263800344,-0.0070392248399832,0.1026156856487293,-0.0035616356072798,3.3818493263800344,0.0006260726974019,-0.0108177732358371,0.0016370354568871,0.011258126282783006,0.0167783154361096,112.4
에스앤디,2021,Sep_21,173.11,0.01,28000.0,4,2021-09-29,4090110,37258689402.0,11144234387.0,10507547233.0,559099083.0,1518210000.0,34482421773.0,0.0,2542443001.0,2024409973.0,14964151599.0,0.307401447,3.545897875,0.169902248,0.135283979,0.056232624,494.9524519,14.68519745,26.6,1,40.01,-0.005993289,0.108065327,-0.00034027,6.99e-05,1595002131.0,0.003027838,52.98448281,-0.829698665,95.45,-100.0,-0.0557401685159559,0.288675134594813,0.2338807356022061,0.0031194440445797,-0.0418111397734047,0.0014195034831088,0.2338807356022061,0.0062042930608205,0.0061502579027352,0.0031090243615629,-0.1271893440040011,-0.0088924650827351,-22.5
에스앤케이,2019,May_19,317.3,11.59,40400.0,185,2019-05-07,21081100,117344000000.0,11418796284.0,12080856840.0,3072646902.0,17391025700.0,77652788099.0,2199389248.0,32033239835.0,24585582147.0,61790852819.0,0.155830981,9.713228768,0.518413946,0.397883846,0.252825713,1166.238107,3.546610313,33.13,1,75.68,-0.086657096,3.356462164,-0.028223321,0.032150408,-8160810095.0,-0.0982331,-47.34477916,1.212767079,95.0,100.0,0.0644618053000735,0.0,0.2044959420451275,0.0012514344124243,-0.0295838405208694,0.0028166161695364,0.2044959420451275,-0.0033320133441096,0.0167076107827935,0.0018289493482931,0.0053373444732205,-0.0076214563242349,-16.7
에스에스알,2018,Aug_18,928.44,37.02,9000.0,1231,2018-08-06,5662567,7191899434.0,5330437070.0,3999123568.0,660000000.0,2099983500.0,2740354486.0,332446943.0,-1349324693.0,-1336286979.0,1902331383.0,0.900699262,1.798368896,-0.709300548,-0.702447003,-0.25833028,-235.9860782,-5.827517259,52.54,30,74.92,-0.320350836,-0.406313126,-0.941840546,-0.924527011,-9423208488.0,-0.758603959,-680.1620126,-9.292588604,94.44,266.67,-0.0505000477962331,0.0,0.3157983983362745,0.002470807266514,-0.0133975240975103,0.0062423722544601,0.3157983983362745,0.0045116925721522,0.0145194126061413,0.0005144446635556,-0.0004616117102218,-0.0073101401497484,160.0
에스에이엠지엔터테인먼트,2022,Dec_22,44.73,3.46,17000.0,6,2022-12-06,8945226,25478957507.0,18109617995.0,13606680266.0,2675252246.0,3574465000.0,-44714824259.0,422471978.0,1979950427.0,-17791430141.0,31910254166.0,-0.399871742,1.872532977,0.062047467,-0.557545861,0.436943843,-1988.9302,13.79157913,7.45,1,73.04,2.038982532,0.587417725,-0.025477187,-0.268631441,-6463907460.0,-0.005163776,-749.5150451,20.54299241,94.74,-90.2,-0.0063682050534875,0.100461896222362,16.34094665175192,-0.005114501752101,-0.0403956287540954,0.0020038192371525,16.34094665175192,0.0117944339891672,-0.0416785309217973,0.0042100298057314,-0.014276386492993592,0.0115144601576961,37.9
에스엔텍,2015,Jun_15,189.14,19.88,6500.0,23,2015-06-26,6500000,13839.0,18260.0,12854.0,5150.0,2700.0,12759.0,-1364.0,1006.0,838.0,6239.0,1.277332387,1.076629843,0.161243789,0.134316397,0.059453707,0.000128923,14.01093439,57.22,6,60.73,-0.050066526,0.019477628,0.041792072,0.027339653,-26226.0,-0.202540862,-0.000405385,10.59267756,93.75,128.57,-0.0267453370970141,-0.0824786098842322,0.4223645171817883,-0.0005987478670756,-0.0533311452078044,0.0014715464320063,0.4223645171817883,0.0079219675713042,0.0204383433670453,0.0040166297710792,0.18026311373967718,-0.0063958276501724,100.0
에스엔피월드,2017,Sep_17,534.27,4.97,5100.0,624,2017-09-28,7876580,11020374448.0,8299186936.0,5555467627.0,1751282304.0,2908290000.0,8721141453.0,0.0,1538191990.0,1219861241.0,13087204107.0,0.628298121,1.983698797,0.117534041,0.093210225,0.104894315,154.871942,7.809695754,40.57,3,75.24,0.160826382,-0.200103046,-0.056616733,-0.048726174,-14077146343.0,-0.264280307,-334.6311272,5.55268051,92.86,100.0,-0.0378055548166853,0.0,0.0750667962324764,0.0030400622820428,-0.0112900629557696,0.0025091521785845,0.0750667962324764,0.004452098647765,0.0035267422621,0.0030039191691268,0.0018232291906528017,0.0051069065004114,3.3
에스엘에스바이오,2023,Oct_23,235.14,6.8,7000.0,345,2023-10-20,7674103,6251703687.0,5579586766.0,1411453023.0,2728117333.0,3432801500.0,3865448707.0,191667011.0,677048172.0,990121873.0,4416778965.0,0.552685729,4.429267985,0.153290028,0.224172837,0.132193967,129.0211863,11.36066888,14.77,2,40.87,-0.223467974,1.464478722,-0.072135213,-0.03866848,-6335121465.0,-0.302354167,-239.2360123,8.594207306,87.5,-100.0,-0.01539600717839,0.0,1.7806062854119158,0.0049210147392504,-0.0169590346530511,0.0026829857323159,1.7806062854119158,-0.003649463875639,0.0083435785153451,0.0007825910690804,0.0166132223620025,-0.0102991816243907,-10.4
에스오에스랩,2024,Jun_24,1072.3,4.3,11500.0,2229,2024-06-25,17529140,23078483720.0,2760453200.0,4507111169.0,1458076876.0,1546914000.0,-59294554272.0,3423101194.0,-8326528029.0,6020142042.0,4103272029.0,-0.10980651,5.12046028,-2.029241047,1.467156455,-0.110818097,343.4362463,-2.386799012,19.4,36,72.33,1.105719229,4.936507884,2.083181005,10.16231197,1767066837.0,-0.441602498,1502.287591,-8.457174525,68.18,266.67,0.0213671493189557,0.0,0.4222593207153709,0.0015526274498205,0.0241346850870248,-0.0017005784414776,0.4222593207153709,-0.0075204962483171,0.0149047096485845,0.0028959571340495,-0.009086129112380999,0.0089626266931566,25.4
에스와이스틸텍,2023,Nov_23,1114.0,5.8,1800.0,1001,2023-11-13,30610000,45413266606.0,18504174789.0,30232858348.0,5700461753.0,11700000000.0,14641050741.0,1643070553.0,7415958936.0,5666583221.0,63366010569.0,1.284061047,1.50211621,0.117033704,0.089426227,0.202492805,185.1219608,3.773500034,55.54,6,77.46,-0.067875242,0.124831023,0.033741642,0.030151577,-36684828225.0,-0.063238941,-8.621206893,1.095429964,80.95,200.0,-0.0316356311884726,0.0,0.618914081358055,-0.0042902085285441,-0.0128700928104385,0.0055883728422382,0.618914081358055,-0.0102514618292422,-0.0245396379125609,0.0027540929731371,0.025960644568810698,-0.016414505288626,125.8
에스와이패널,2015,Dec_15,4.88,0.0,5000.0,363,2015-12-29,6200000,83179627279.0,110794000000.0,111411000000.0,44578961807.0,2000000000.0,32121171926.0,3862247338.0,10444531113.0,5002393123.0,186462000000.0,4.106794187,0.746600739,0.056014113,0.026827879,0.131699389,806.8376005,3.636680178,25.0,6,57.52,-0.66520012,-0.097144198,0.018496677,0.007289634,-51886416087.0,-0.021219292,55.72159952,0.231094309,93.33,-200.0,-0.0160375074774896,0.0,0.2059518652135908,-0.0022950122888155,-0.0289656536196329,0.0024663764399515,0.2059518652135908,-0.0037138029516997,-0.0249059784415117,0.0003313693797595,-0.12706805148066108,0.0085745781808382,22.2
에스제이그룹,2019,Nov_19,946.62,12.61,38600.0,512,2019-11-18,3294600,36398659308.0,11902105957.0,14561668961.0,3683959421.0,1225000000.0,14591759761.0,-29705977.0,6708888261.0,5389815988.0,52520076245.0,1.155733592,2.499621397,0.1277395,0.102623918,0.341407337,1635.954589,4.479898265,51.24,6,66.88,-1.364342414,0.554206754,0.01450744,0.051180396,-16109816503.0,0.010589806,564.333333,3.106575016,94.44,100.0,0.0285225949224432,-0.0962250448649376,-0.1003522523349934,-0.0015167109562324,0.0176503996792161,0.0050556366774244,-0.1003522523349934,0.0023471051444653,-0.0023388039101597,0.0011753739458317,-0.015142583536280299,0.0065975192450432,20.2
에스지이,2018,Jan_18,17.03,0.0,6000.0,0,2018-01-26,12600000,43926142020.0,61635632773.0,70632403417.0,11743785490.0,1000000000.0,23502580743.0,-1413604857.0,5585139083.0,3657177310.0,64759798681.0,3.567771447,0.621897881,0.086243923,0.056472957,0.158394956,290.2521675,4.151299644,49.66,6,62.57,0.669305269,0.107925326,-0.130269834,-0.113306881,22060228927.0,-0.217710635,-285.1070422,2.055922831,93.33,-33.33,0.0250045579953764,0.1154700538379251,0.1779237767978119,0.0026448916336596,0.0239401305423637,0.0065499177688525,0.1779237767978119,0.0061129186023324,-0.0034327350815835,0.0055063116355549,0.0011619111306953034,0.0067982963575554,-12.3
에스케이디앤디,2015,Jun_15,570.59,36.7,26000.0,575,2015-06-23,9870000,233631000000.0,139441000000.0,150233000000.0,100097000000.0,8570000000.0,69202936834.0,136268526.0,6366115823.0,6437850631.0,45673675515.0,3.213090533,1.555127731,0.139382604,0.140953198,0.082632734,652.2645016,19.28056271,59.98,6,76.04,-0.369589686,-0.191047836,-0.004568328,0.031604336,-129186000000.0,-0.174284498,-1284.98738,14.50698398,94.74,141.46,-0.0267453370970141,-0.0824786098842322,0.4223645171817883,-0.0005987478670756,-0.0533311452078044,0.0014715464320063,0.4223645171817883,0.0079219675713042,0.0204383433670453,0.0040166297710792,0.18026311373967718,-0.0065853456127285,160.0
에스케이바이오사이언스,2021,Mar_21,1275.0,58.54,65000.0,335,2021-03-18,76500000,293144000000.0,232708000000.0,147236000000.0,125159000000.0,10200000000.0,43140085148.0,-1102839631.0,26798675323.0,23011427658.0,158602000000.0,5.214587525,1.99097416,0.168968283,0.145089314,0.440517631,300.8029759,9.457808298,68.43,6,74.43,-0.219257974,-1.760806011,0.045032194,0.065293793,-25335893557.0,-0.02521459,108.9414757,-0.75138942,92.86,100.0,0.0793191389703563,0.0,-0.0620924318550494,0.0015314116207995,0.0127868053799649,0.0022788938230167,-0.0620924318550494,0.0075547958774106,0.0078251267090592,0.0001102219062022,-0.036877434272464704,0.0135481048589385,160.0
에스케이바이오팜,2020,Jul_20,835.66,81.15,49000.0,323,2020-07-02,78313250,98680712282.0,40392422972.0,145641000000.0,6457652570.0,32500000000.0,-498948000000.0,7382811247.0,-79258736469.0,-71519466822.0,123852000000.0,-0.331322283,0.677562534,-0.639945017,-0.577457179,0.155793837,-913.2486115,0.164338507,75.0,6,80.0,-0.236058117,-1.955863358,125.9628339,125.1089711,122754000000.0,-0.200666653,850.1372615,0.58581806,93.33,100.0,0.0619032805156731,-0.1924500897298753,2.832039351190988,0.0024434551179043,0.0340495180229891,0.0019758264617298,2.832039351190988,0.0032952809256729,-0.009161719417822,0.003179596575392,0.028196479687736295,0.0176405774478108,159.2
에스케이아이이테크놀로지,2021,May_21,1.0,57.9,105000.0,288,2021-05-11,71297592,566775183.0,1424853888.0,272644813.0,510733673.0,62741592.0,151517495.0,-16406114.0,125218840.0,88162352.0,469309226.0,3.959397092,2.078804202,0.266815211,0.18785557,0.445595286,1.236540387,9.649111787,61.2,6,76.0,-0.167938167,-3.044525249,-0.039438404,-0.054255395,206272151.0,-0.235209756,0.343324246,4.756057888,94.74,100.0,0.0184717227757308,0.0,0.342270583345859,0.0027273260273985,0.0076361297794321,0.000947480886773,0.342270583345859,0.0088103348942291,0.0138172710345821,0.0035001361532069,-0.027057666640111895,0.0073338832139116,47.1
에스켐,2024,Nov_24,283.9,0.43,10000.0,75,2024-11-18,7781835,9892700225.0,19559810576.0,9666140750.0,1475441556.0,2886667500.0,-1744787133.0,-5774939245.0,1651012511.0,582704454.0,16092531845.0,-2.4048005,1.023438462,0.102594951,0.036209619,-0.125771001,74.88008343,11.09072667,29.31,24,63.9,2.610663045,0.747587575,0.023786519,0.071509158,-8315521092.0,-0.264975984,185.5985718,12.97482442,80.95,-187.5,-0.0160375074774896,-0.0429134597577291,0.1387911777321253,-0.0013636240691104,-0.0158676318957798,-0.0018630679410451,0.1387911777321253,-0.0099726036055568,0.0208760471048803,0.0040827166851176,0.039843070659612095,-0.0107607488152318,-29.1
에스트래픽,2017,Dec_17,605.02,13.4,10000.0,1611,2017-12-05,11850592,51761170657.0,14747697062.0,41286502133.0,4514545936.0,4628346000.0,20893944650.0,-1612125000.0,4479031237.0,3477925240.0,50755633667.0,1.915547083,1.253706853,0.088246977,0.06852294,0.145458015,293.4811392,4.623280918,32.72,6,58.92,0.354903434,-0.450285426,-0.023820688,-0.023979203,-37992752261.0,-0.333425816,-399.2619623,2.8507971,100.0,100.0,0.0192667989489718,0.1154700538379251,-0.2122086406294487,0.0010916317662308,0.0227045219750899,-0.0055516154843344,-0.2122086406294487,0.0040450542780657,-0.0121669579475875,0.0019537035687601,-0.02844245543943559,0.0059911889430853,50.0
에스티팜,2016,Jun_16,717.41,60.03,29000.0,236,2016-06-23,18656000,92889038.0,136668228.0,75913298.0,23851399.0,6910200.0,82751257.0,0.0,8663954.0,9674805.0,30891335.0,1.112682086,1.223620109,0.280465509,0.31318831,0.107903723,0.518589462,14.98075463,32.6,6,58.41,-0.322520184,0.338634486,0.030765648,0.130729516,-107160800.0,-0.189652362,-0.831583458,11.76436203,92.86,166.67,0.0306976111044924,-0.0962250448649376,0.3460717818601414,0.0007639072079704,-0.0206806705330122,0.0010525687872491,0.3460717818601414,0.0061838207604994,-0.027787031978506,0.0021100056771815,-0.0046788909502666,0.0068635847057591,68.3
에스퓨얼셀,2018,Oct_18,942.85,37.53,16500.0,857,2018-10-15,5744316,24122140021.0,1388689504.0,15478917110.0,972235286.0,2213808000.0,6491020077.0,257952612.0,2186980909.0,1741641126.0,14940372958.0,1.835496479,1.558386795,0.14638061,0.116572801,0.194319284,303.1938226,4.142549709,47.25,6,63.32,-0.207406812,-0.082922095,-0.015242947,-0.020862236,-5354582632.0,-0.28846677,-182.3710358,2.299537118,96.3,173.53,-0.0717709551978245,0.0,0.3289697725491528,0.0041828537028936,-0.0143697826094779,0.0058247786785643,0.3289697725491528,0.0040373065223406,0.0058467086601076,0.0042353517926273,0.002386913865078902,-0.0107144333427541,104.5
에스피시스템스,2019,Aug_19,1.0,13.06,4900.0,786,2019-08-14,8145700,18537986759.0,24965149355.0,12714486878.0,10779508367.0,672570000.0,18252237341.0,-4973943406.0,475701372.0,455276128.0,6397721286.0,1.68405307,1.458020834,0.074354813,0.071162232,0.032634261,55.89159041,42.06239891,73.04,6,76.23,-0.428488739,0.420741612,-0.014233472,0.002153747,-40475775944.0,-0.205196898,-341.2098303,37.32808391,93.75,100.0,-0.0462151243647844,-0.0824786098842322,0.3150446403075513,-0.0025383939441102,-0.0171384043789927,-0.0028270231498851,0.3150446403075513,-0.0034160020982788,0.0187467042558631,0.002149704795609,-0.008064827811045998,-0.009354156162654,159.2
에어레인,2024,Nov_24,1000.1,0.49,23000.0,418,2024-11-08,8174789,21556408879.0,31567191877.0,14188590024.0,3098669063.0,706147700.0,-23499202461.0,143609287.0,672094098.0,1068987651.0,9497688650.0,-0.763253083,1.519277732,0.070763964,0.1125524,-0.047197078,130.7663905,53.3204231,19.34,24,65.01,-0.30694166,-1.405896745,0.05607602,1.034016127,-6846243764.0,-0.664554057,1973.057472,-88.69030546,75.0,280.0,-0.0160375074774896,-0.0429134597577291,0.1387911777321253,-0.0013636240691104,-0.0158676318957798,-0.0018630679410451,0.1387911777321253,-0.0099726036055568,0.0208760471048803,0.0040827166851176,0.039843070659612095,-0.0108481923321951,-23.5
에어부산,2018,Dec_18,23.89,0.4,3600.0,36,2018-12-27,52070000,104867.0,186445.0,120636.0,27078.0,50000.0,110569.0,0.0,30291.0,26428.0,496364.0,0.91994096,0.869284459,0.061025779,0.053243184,0.164589678,0.000507548,4.740616025,44.38,6,46.38,-0.132088977,0.118171543,-0.000349758,0.002564567,-65293.0,-0.040050383,-3.91e-05,1.196725331,92.86,0.0,-0.0299922217760844,0.0962250448649376,-0.2238793048821655,-0.001744361927002,-0.0242762806920186,-0.0027186107546933,-0.2238793048821655,0.001189795878497,0.0074415634052256,0.0024978868331326,-0.0087756790885423,-0.0083884569594398,45.0
에이디엠코리아,2021,Jun_21,1515.0,12.22,3800.0,2345,2021-06-03,21836250,18889317489.0,1846578357.0,5903072327.0,419672905.0,1720125000.0,9058790527.0,-941484422.0,3530521258.0,3561501286.0,13120162537.0,0.642723203,3.199912934,0.269091274,0.271452528,0.362035703,163.1004081,4.082442665,34.0,2,80.1,-0.551570413,-0.044100186,0.185721751,0.207445258,2914070986.0,0.220009333,133.1839135,-8.796148261,94.12,225.0,0.0466934929602372,0.0,0.4173346956275642,0.002400635872734,0.016246943292259,0.0006873529260343,0.4173346956275642,0.0099055673489243,-0.0069350637965403,0.0037652686147062,-0.0554687966888104,0.0084819246098119,160.0
에이디테크놀로지,2014,Dec_14,33.19,15.8,15000.0,12,2014-12-16,4009695,26125192635.0,4167057402.0,10216314416.0,650673496.0,1489847500.0,15223157940.0,215298648.0,8116440439.0,7910209285.0,51917711912.0,0.641941913,2.55720327,0.156332784,0.152360514,0.467277126,1972.770818,2.393322821,36.35,6,53.5,-0.585630223,0.757367204,0.060647162,0.082273656,8215498874.0,0.126355486,1208.884581,-0.293049882,93.33,-50.0,-0.0555786959879707,-0.0641500299099584,0.2982524663731232,-0.0033675972285991,-0.0046978694247324,-0.0014842811845094,0.2982524663731232,-0.0018320382954073,0.012617454868491,0.00466209896924,-0.0028872467310176037,-0.0059964522842534,-6.7
에이럭스,2024,Nov_24,973.12,0.33,16000.0,540,2024-11-01,13237930,23108503938.0,15621093792.0,5963315978.0,1852285197.0,2338586000.0,3435003505.0,1685014536.0,2194565338.0,1781602847.0,23851996357.0,1.0478638,3.875109758,0.092007617,0.074694077,0.238865455,134.5831899,14.08661479,24.26,18,65.38,-0.51472792,0.210238242,0.000343777,0.002491958,-30993585049.0,-0.49683874,-164.5547555,8.380000711,71.43,225.0,-0.0160375074774896,-0.0429134597577291,0.1387911777321253,-0.0013636240691104,-0.0158676318957798,-0.0018630679410451,0.1387911777321253,-0.0099726036055568,0.0208760471048803,0.0040827166851176,0.039843070659612095,-0.01052924290485,-38.3
에이비엘바이오,2018,Dec_18,60.08,10.99,15000.0,0,2018-12-19,44587000,76130822424.0,7358942812.0,7062372071.0,492850035.0,19293500000.0,0.0,56641043130.0,-17122390800.0,-110275000000.0,754993284.0,0.099496511,10.77978074,-22.67886505,-146.061428,-1.452242848,-2473.263445,-4.434809602,32.92,2,48.98,1.336476723,3.759580369,112.4178049,900.2193801,683564712.0,-2.321701715,-797.1169438,-13.34228383,92.31,50.0,-0.0299922217760844,0.0962250448649376,-0.2238793048821655,-0.001744361927002,-0.0242762806920186,-0.0027186107546933,-0.2238793048821655,0.001189795878497,0.0074415634052256,0.0024978868331326,-0.0087756790885423,0.0080337943703691,-9.0
