latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,date,latent_dim,dropout_rate,batchnorm,epochs,early_stopping_patience,batch_size,kernel_regularizer
0.0,1.3962568,1.1689614,0.8153608,0.0,0.0,0.0,0.0,1.9711541,0.014296226,2019-11-19,10,0.5,True,100,5,10,True
0.0,1.3843508,1.1660112,0.8050021,0.0,0.0,0.0,0.0,1.9501303,0.017480787,2019-11-20,10,0.5,True,100,5,10,True
0.0,1.3791356,1.1666173,0.7979181,0.0,0.0,0.0,0.0,1.9333417,0.019722503,2019-11-21,10,0.5,True,100,5,10,True
0.0,1.3759717,1.165226,0.79426414,0.0,0.0,0.0,0.0,1.923891,0.022323914,2019-11-22,10,0.5,True,100,5,10,True
0.0,1.376423,1.165553,0.79172534,0.0,0.0,0.0,0.0,1.918251,0.025127977,2019-11-25,10,0.5,True,100,5,10,True
0.0,1.3750601,1.1641504,0.7888922,0.0,0.0,0.0,0.0,1.9136692,0.027247768,2019-11-26,10,0.5,True,100,5,10,True
0.0,1.3831289,1.1668,0.7899125,0.0,0.0,0.0,0.0,1.9171464,0.029530913,2019-11-27,10,0.5,True,100,5,10,True
0.0,1.3878083,1.1676707,0.79169106,0.0,0.0,0.0,0.0,1.9208989,0.033185396,2019-11-28,10,0.5,True,100,5,10,True
0.0,1.3935719,1.168225,0.7938502,0.0,0.0,0.0,0.0,1.9209415,0.03468343,2019-11-29,10,0.5,True,100,5,10,True
0.0,1.4046106,1.1712236,0.7994446,0.0,0.0,0.0,0.0,1.9270533,0.03473925,2019-12-02,10,0.5,True,100,5,10,True
0.0,1.4262888,1.1817832,0.80726105,0.0,0.0,0.0,0.0,1.9328861,0.03012997,2019-12-03,10,0.5,True,100,5,10,True
0.0,1.4475658,1.1953322,0.8141942,0.0,0.0,0.0,0.0,1.9368337,0.024295032,2019-12-04,10,0.5,True,100,5,10,True
0.0,1.4733146,1.2092603,0.82425684,0.0,0.0,0.0,0.0,1.9468282,0.017007004,2019-12-05,10,0.5,True,100,5,10,True
0.0,1.4990416,1.2212899,0.83395433,0.0,0.0,0.0,0.0,1.9587402,0.010223325,2019-12-06,10,0.5,True,100,5,10,True
0.0,1.5229096,1.2296379,0.84344226,0.0,0.0,0.0,0.0,1.9701452,0.0041432492,2019-12-09,10,0.5,True,100,5,10,True
0.0,1.542328,1.233984,0.85322267,0.0,0.0,0.0,0.0,1.9774754,0.0012817308,2019-12-10,10,0.5,True,100,5,10,True
0.0,1.5603044,1.2400656,0.8595363,0.0,0.0,0.0,0.0,1.9815226,0.0,2019-12-11,10,0.5,True,100,5,10,True
0.0,1.5787868,1.2460977,0.8668048,0.0,0.0,0.0,0.0,1.9870366,0.0,2019-12-12,10,0.5,True,100,5,10,True
0.0,1.5906386,1.25005,0.8721104,0.0,0.0,0.0,0.0,1.9907889,0.0,2019-12-13,10,0.5,True,100,5,10,True
0.0,1.6023755,1.2573293,0.87309206,0.0,0.0,0.0,0.0,1.997438,0.0022589043,2019-12-16,10,0.5,True,100,5,10,True
0.0,1.6152291,1.2666581,0.86713666,0.0,0.0,0.0,0.0,2.0061228,0.010298852,2019-12-17,10,0.5,True,100,5,10,True
0.0,1.618489,1.2720835,0.8582,0.0,0.0,0.0,0.0,2.006779,0.018782321,2019-12-18,10,0.5,True,100,5,10,True
0.0,1.6252213,1.2801341,0.85184836,0.0,0.0,0.0,0.0,2.0117326,0.026286028,2019-12-19,10,0.5,True,100,5,10,True
0.0,1.6278292,1.2873186,0.84415394,0.0,0.0,0.0,0.0,2.0147295,0.032603007,2019-12-20,10,0.5,True,100,5,10,True
0.0,1.6283133,1.2942828,0.83417886,0.0,0.0,0.0,0.0,2.0167446,0.03945683,2019-12-23,10,0.5,True,100,5,10,True
0.0,1.6250752,1.3004729,0.82310075,0.0,0.0,0.0,0.0,2.01426,0.044742465,2019-12-24,10,0.5,True,100,5,10,True
0.0,1.6312798,1.3132082,0.8113845,0.0,0.0,0.0,0.0,2.0208259,0.049176514,2019-12-26,10,0.5,True,100,5,10,True
0.0,1.6351905,1.3253288,0.79919577,0.0,0.0,0.0,0.0,2.0198743,0.051029596,2019-12-27,10,0.5,True,100,5,10,True
0.0,1.6383116,1.3335629,0.79168653,0.0,0.0,0.0,0.0,2.0240514,0.051071517,2019-12-30,10,0.5,True,100,5,10,True
0.0,1.6348443,1.3352267,0.786251,0.0,0.0,0.0,0.0,2.0214596,0.04830399,2020-01-02,10,0.5,True,100,5,10,True
0.0,1.6191565,1.3306385,0.7799659,0.0,0.0,0.0,0.0,2.013962,0.044022918,2020-01-03,10,0.5,True,100,5,10,True
0.0,1.5917684,1.3187057,0.77089316,0.0,0.0,0.0,0.0,2.004494,0.04059855,2020-01-06,10,0.5,True,100,5,10,True
0.0,1.5648589,1.3060279,0.7619003,0.0,0.0,0.0,0.0,1.9974523,0.036770344,2020-01-07,10,0.5,True,100,5,10,True
0.0,1.5446084,1.2953315,0.75399715,0.0,0.0,0.0,0.0,1.9918783,0.032169487,2020-01-08,10,0.5,True,100,5,10,True
0.0,1.526778,1.2833779,0.7486985,0.0,0.0,0.0,0.0,1.9931164,0.028716274,2020-01-09,10,0.5,True,100,5,10,True
0.0,1.512518,1.271681,0.74636656,0.0,0.0,0.0,0.0,1.9941607,0.023726959,2020-01-10,10,0.5,True,100,5,10,True
0.0,1.503855,1.258295,0.74956596,0.0,0.0,0.0,0.0,2.003005,0.019928329,2020-01-13,10,0.5,True,100,5,10,True
0.0,1.5027398,1.2492237,0.7568427,0.0,0.0,0.0,0.0,2.0165744,0.015413269,2020-01-14,10,0.5,True,100,5,10,True
0.0,1.4997363,1.2413503,0.7632188,0.0,0.0,0.0,0.0,2.0281725,0.011748325,2020-01-15,10,0.5,True,100,5,10,True
0.0,1.489186,1.2304357,0.7692798,0.0,0.0,0.0,0.0,2.0287325,0.007476732,2020-01-16,10,0.5,True,100,5,10,True
0.0,1.4747553,1.2194997,0.77369374,0.0,0.0,0.0,0.0,2.0302472,0.003924042,2020-01-17,10,0.5,True,100,5,10,True
0.0,1.4685721,1.2131257,0.7782587,0.0,0.0,0.0,0.0,2.0371454,0.0012037009,2020-01-20,10,0.5,True,100,5,10,True
0.0,1.4661165,1.2067533,0.7857914,0.0,0.0,0.0,0.0,2.044062,0.0,2020-01-21,10,0.5,True,100,5,10,True
0.0,1.45927,1.2003527,0.79177415,0.0,0.0,0.0,0.0,2.045578,0.0,2020-01-22,10,0.5,True,100,5,10,True
0.0,1.4444537,1.1897824,0.7980959,0.0,0.0,0.0,0.0,2.0377605,0.0,2020-01-23,10,0.5,True,100,5,10,True
0.0,1.43131,1.1810876,0.8025412,0.0,0.0,0.0,0.0,2.0382166,0.0,2020-01-28,10,0.5,True,100,5,10,True
0.0,1.4143976,1.1661288,0.81145203,0.0,0.0,0.0,0.0,2.0373669,0.0,2020-01-29,10,0.5,True,100,5,10,True
0.0,1.397775,1.1463953,0.82442486,0.0,0.0,0.0,0.0,2.0388095,0.0,2020-01-30,10,0.5,True,100,5,10,True
0.0,1.3836089,1.127533,0.8386444,0.0,0.0,0.0,0.0,2.0433764,0.0,2020-01-31,10,0.5,True,100,5,10,True
0.0,1.378866,1.1122669,0.8563611,0.0,0.0,0.0,0.0,2.0557506,0.0,2020-02-03,10,0.5,True,100,5,10,True
0.0,1.3850522,1.105441,0.87692606,0.0,0.0,0.0,0.0,2.0665462,0.0,2020-02-04,10,0.5,True,100,5,10,True
0.0,1.4019092,1.1031231,0.9008273,0.0,0.0,0.0,0.0,2.0833817,0.0,2020-02-05,10,0.5,True,100,5,10,True
0.0,1.4219728,1.1001563,0.9263514,0.0,0.0,0.0,0.0,2.0980916,0.0,2020-02-06,10,0.5,True,100,5,10,True
0.0,1.4487593,1.1036422,0.9488258,0.0,0.0,0.0,0.0,2.1172574,0.0,2020-02-07,10,0.5,True,100,5,10,True
0.0,1.4754966,1.1080457,0.9695424,0.0,0.0,0.0,0.0,2.1375785,0.0,2020-02-10,10,0.5,True,100,5,10,True
0.0,1.4940871,1.1081145,0.9896689,0.0,0.0,0.0,0.0,2.1532538,0.0,2020-02-11,10,0.5,True,100,5,10,True
0.0,1.5042865,1.1034003,1.0071652,0.0,0.0,0.0,0.0,2.162461,0.0,2020-02-12,10,0.5,True,100,5,10,True
0.0,1.5198624,1.1013128,1.0279251,0.0,0.0,0.0,0.0,2.180757,0.0,2020-02-13,10,0.5,True,100,5,10,True
0.0,1.539323,1.1020205,1.0475119,0.0,0.0,0.0,0.0,2.1990232,0.0,2020-02-14,10,0.5,True,100,5,10,True
0.0,1.5506126,1.0992495,1.0655495,0.0,0.0,0.0,0.0,2.2128642,0.0,2020-02-17,10,0.5,True,100,5,10,True
0.0,1.5575795,1.0944817,1.0831187,0.0,0.0,0.0,0.0,2.2196348,0.0,2020-02-18,10,0.5,True,100,5,10,True
0.0,1.5648077,1.0890709,1.100307,0.0,0.0,0.0,0.0,2.2239316,0.0,2020-02-19,10,0.5,True,100,5,10,True
0.0,1.5711423,1.0823271,1.1185769,0.0,0.0,0.0,0.0,2.2297225,0.0,2020-02-20,10,0.5,True,100,5,10,True
0.0,1.5706135,1.0714506,1.1363089,0.0,0.0,0.0,0.0,2.2310889,0.0,2020-02-21,10,0.5,True,100,5,10,True
0.0,1.5879183,1.067584,1.1567906,0.0,0.0,0.0,0.0,2.24112,0.0,2020-02-24,10,0.5,True,100,5,10,True
0.0,1.6054338,1.0605567,1.1810329,0.0,0.0,0.0,0.0,2.2521694,0.0,2020-02-25,10,0.5,True,100,5,10,True
0.0,1.6177732,1.048127,1.203326,0.0,0.0,0.0,0.0,2.2627492,0.0,2020-02-26,10,0.5,True,100,5,10,True
0.0,1.629542,1.03423,1.2267376,0.0,0.0,0.0,0.0,2.282421,0.0,2020-02-27,10,0.5,True,100,5,10,True
0.0,1.6399304,1.0185069,1.254147,0.0,0.0,0.0,0.0,2.3011165,0.0,2020-02-28,10,0.5,True,100,5,10,True
0.0,1.6537706,1.0037506,1.2846138,0.0,0.0,0.0,0.0,2.3244917,0.0,2020-03-02,10,0.5,True,100,5,10,True
0.0,1.6947113,0.991802,1.327056,0.0,0.0,0.0,0.0,2.3592534,0.0,2020-03-03,10,0.5,True,100,5,10,True
0.0,1.7405288,0.9721774,1.3823929,0.0,0.0,0.0,0.0,2.3949854,0.0,2020-03-04,10,0.5,True,100,5,10,True
0.0,1.7985837,0.9535395,1.4499341,0.0,0.0,0.0,0.0,2.4397209,0.0,2020-03-05,10,0.5,True,100,5,10,True
0.0,1.858731,0.9331156,1.523875,0.0,0.0,0.0,0.0,2.4859936,0.0,2020-03-06,10,0.5,True,100,5,10,True
0.0,1.9196274,0.91242206,1.6024456,0.0,0.0,0.0,0.0,2.5361533,0.0,2020-03-09,10,0.5,True,100,5,10,True
0.0,1.9800099,0.8890101,1.6822553,0.0,0.0,0.0,0.0,2.585407,0.0,2020-03-10,10,0.5,True,100,5,10,True
0.0,2.036703,0.86077964,1.7656745,0.0,0.0,0.0,0.0,2.6317728,0.0,2020-03-11,10,0.5,True,100,5,10,True
0.0,2.0975962,0.8321456,1.8533763,0.0,0.0,0.0,0.0,2.6850288,0.0,2020-03-12,10,0.5,True,100,5,10,True
0.0,2.1489017,0.79483724,1.9429753,0.0,0.0,0.0,0.0,2.7371328,0.0,2020-03-13,10,0.5,True,100,5,10,True
0.0,2.2149618,0.7553055,2.0453756,0.0,0.0,0.0,0.0,2.8024127,0.0,2020-03-16,10,0.5,True,100,5,10,True
0.0,2.2780955,0.7120024,2.1516364,0.0,0.0,0.0,0.0,2.8721442,0.0,2020-03-17,10,0.5,True,100,5,10,True
0.0,2.3525927,0.66606367,2.269829,0.0,0.0,0.0,0.0,2.9496388,0.0,2020-03-18,10,0.5,True,100,5,10,True
0.0,2.4321184,0.61767113,2.3924048,0.0,0.0,0.0,0.0,3.0398748,0.0,2020-03-19,10,0.5,True,100,5,10,True
0.0,2.53727,0.56748617,2.533629,0.0,0.0,0.0,0.0,3.1487749,0.0,2020-03-20,10,0.5,True,100,5,10,True
0.0,2.642178,0.51402116,2.6816275,0.0,0.0,0.0,0.0,3.254018,0.0,2020-03-23,10,0.5,True,100,5,10,True
0.0,2.738985,0.45050254,2.8348806,0.0,0.0,0.0,0.0,3.3542306,0.0,2020-03-24,10,0.5,True,100,5,10,True
0.0,2.8420599,0.39152658,2.9900246,0.0,0.0,0.0,0.0,3.4553082,0.0,2020-03-25,10,0.5,True,100,5,10,True
0.0,2.9402866,0.33671153,3.1362536,0.0,0.0,0.0,0.0,3.5549533,0.0,2020-03-26,10,0.5,True,100,5,10,True
0.0,3.0289662,0.2862043,3.2723942,0.0,0.0,0.0,0.0,3.648561,0.0,2020-03-27,10,0.5,True,100,5,10,True
0.0,3.1055028,0.24004991,3.3952973,0.0,0.0,0.0,0.0,3.7340894,0.0,2020-03-30,10,0.5,True,100,5,10,True
0.0,3.1749003,0.19506042,3.5136547,0.0,0.0,0.0,0.0,3.8132625,0.0,2020-03-31,10,0.5,True,100,5,10,True
0.0,3.2327335,0.15359153,3.619855,0.0,0.0,0.0,0.0,3.8824158,0.0,2020-04-01,10,0.5,True,100,5,10,True
0.0,3.327913,0.10432341,3.7479782,0.0,0.0,0.0,0.0,3.9557154,0.0,2020-04-02,10,0.5,True,100,5,10,True
0.0,3.4497085,0.053677592,3.895112,0.0,0.0,0.0,0.0,4.0329657,0.0,2020-04-03,10,0.5,True,100,5,10,True
0.0,3.5920994,0.00044650584,4.0561333,0.0,0.0,0.0,0.0,4.118513,0.0,2020-04-06,10,0.5,True,100,5,10,True
0.0,3.7351387,0.0,4.211212,0.0,0.0,0.0,0.0,4.2018957,0.0,2020-04-07,10,0.5,True,100,5,10,True
0.0,3.8787441,0.0,4.364252,0.0,0.0,0.0,0.0,4.276238,0.0,2020-04-08,10,0.5,True,100,5,10,True
0.0,4.0134144,0.0,4.50963,0.0,0.0,0.0,0.0,4.339694,0.0,2020-04-09,10,0.5,True,100,5,10,True
0.0,4.1375613,0.0,4.6500554,0.0,0.0,0.0,0.0,4.3964143,0.0,2020-04-10,10,0.5,True,100,5,10,True
0.0,4.2478476,0.0,4.76825,0.0,0.0,0.0,0.0,4.444796,0.0,2020-04-13,10,0.5,True,100,5,10,True
0.0,4.3450356,0.0,4.872342,0.0,0.0,0.0,0.0,4.4852533,0.0,2020-04-14,10,0.5,True,100,5,10,True
0.0,4.4337583,0.0,4.962653,0.0,0.0,0.0,0.0,4.520205,0.0,2020-04-16,10,0.5,True,100,5,10,True
0.0,4.5202537,0.0,5.0523,0.0,0.0,0.0,0.0,4.553014,0.0,2020-04-17,10,0.5,True,100,5,10,True
0.0,4.600258,0.0,5.131149,0.0,0.0,0.0,0.0,4.587744,0.0,2020-04-20,10,0.5,True,100,5,10,True
0.0,4.6693616,0.0,5.1949797,0.0,0.0,0.0,0.0,4.6202865,0.0,2020-04-21,10,0.5,True,100,5,10,True
0.0,4.727421,0.0,5.242317,0.0,0.0,0.0,0.0,4.645902,0.0,2020-04-22,10,0.5,True,100,5,10,True
0.0,4.7758574,0.0,5.2874336,0.0,0.0,0.0,0.0,4.665017,0.0,2020-04-23,10,0.5,True,100,5,10,True
0.0,4.821247,0.0,5.3278985,0.0,0.0,0.0,0.0,4.676447,0.0,2020-04-24,10,0.5,True,100,5,10,True
0.0,4.857699,0.0,5.3509173,0.0,0.0,0.0,0.0,4.6849375,0.0,2020-04-27,10,0.5,True,100,5,10,True
0.0,4.886715,0.0,5.3734684,0.0,0.0,0.0,0.0,4.6859913,0.0,2020-04-28,10,0.5,True,100,5,10,True
0.0,4.909519,0.0,5.382908,0.0,0.0,0.0,0.0,4.6842647,0.0,2020-04-29,10,0.5,True,100,5,10,True
0.0,4.920291,0.0,5.3833823,0.0,0.0,0.0,0.0,4.676996,0.0,2020-05-04,10,0.5,True,100,5,10,True
0.0,4.9096885,0.0,5.368381,0.0,0.0,0.0,0.0,4.6647124,0.0,2020-05-06,10,0.5,True,100,5,10,True
0.0,4.8801126,0.0,5.3420053,0.0,0.0,0.0,0.0,4.6412435,0.0,2020-05-07,10,0.5,True,100,5,10,True
0.0,4.853688,0.0,5.318993,0.0,0.0,0.0,0.0,4.6261387,0.0,2020-05-08,10,0.5,True,100,5,10,True
0.0,4.818286,0.0,5.27708,0.0,0.0,0.0,0.0,4.60672,0.0,2020-05-11,10,0.5,True,100,5,10,True
0.0,4.781204,0.0,5.2470646,0.0,0.0,0.0,0.0,4.592291,0.0,2020-05-12,10,0.5,True,100,5,10,True
0.0,4.7501254,0.0,5.2264795,0.0,0.0,0.0,0.0,4.5831313,0.0,2020-05-13,10,0.5,True,100,5,10,True
0.0,4.7139215,0.0,5.2028623,0.0,0.0,0.0,0.0,4.5743966,0.0,2020-05-14,10,0.5,True,100,5,10,True
0.0,4.6783705,0.0,5.181956,0.0,0.0,0.0,0.0,4.5631933,0.0,2020-05-15,10,0.5,True,100,5,10,True
0.0,4.6374836,0.0,5.159072,0.0,0.0,0.0,0.0,4.5526905,0.0,2020-05-18,10,0.5,True,100,5,10,True
0.0,4.600184,0.0,5.1430364,0.0,0.0,0.0,0.0,4.5398407,0.0,2020-05-19,10,0.5,True,100,5,10,True
0.0,4.5469894,0.0,5.1103554,0.0,0.0,0.0,0.0,4.516246,0.0,2020-05-20,10,0.5,True,100,5,10,True
0.0,4.4942813,0.0,5.077816,0.0,0.0,0.0,0.0,4.4951105,0.0,2020-05-21,10,0.5,True,100,5,10,True
0.0,4.444195,0.0,5.048155,0.0,0.0,0.0,0.0,4.4707665,0.0,2020-05-22,10,0.5,True,100,5,10,True
0.0,4.397922,0.0,5.0211506,0.0,0.0,0.0,0.0,4.4544415,0.0,2020-05-25,10,0.5,True,100,5,10,True
0.0,4.3527837,0.0,4.995262,0.0,0.0,0.0,0.0,4.441098,0.0,2020-05-26,10,0.5,True,100,5,10,True
0.0,4.3160677,0.0,4.9736075,0.0,0.0,0.0,0.0,4.433531,0.0,2020-05-27,10,0.5,True,100,5,10,True
0.0,4.281067,0.0,4.9519515,0.0,0.0,0.0,0.0,4.4266148,0.0,2020-05-28,10,0.5,True,100,5,10,True
0.0,4.242182,0.0,4.9304037,0.0,0.0,0.0,0.0,4.4162054,0.0,2020-05-29,10,0.5,True,100,5,10,True
0.0,4.199114,0.0,4.903033,0.0,0.0,0.0,0.0,4.4078994,0.0,2020-06-01,10,0.5,True,100,5,10,True
0.0,4.133288,0.0,4.8626018,0.0,0.0,0.0,0.0,4.403125,0.0,2020-06-02,10,0.5,True,100,5,10,True
0.0,4.042802,0.0,4.8045564,0.0,0.0,0.0,0.0,4.3900986,0.0,2020-06-03,10,0.5,True,100,5,10,True
0.0,3.9413028,0.0,4.7400465,0.0,0.0,0.0,0.0,4.375578,0.0,2020-06-04,10,0.5,True,100,5,10,True
0.0,3.847634,0.0,4.6792665,0.0,0.0,0.0,0.0,4.3651423,0.0,2020-06-05,10,0.5,True,100,5,10,True
0.0,3.7517502,0.0,4.6151605,0.0,0.0,0.0,0.0,4.357054,0.0,2020-06-08,10,0.5,True,100,5,10,True
0.0,3.6574035,0.0,4.548949,0.0,0.0,0.0,0.0,4.350337,0.0,2020-06-09,10,0.5,True,100,5,10,True
0.0,3.5653865,0.0,4.4878807,0.0,0.0,0.0,0.0,4.3419394,0.0,2020-06-10,10,0.5,True,100,5,10,True
0.0,3.473535,0.0,4.423369,0.0,0.0,0.0,0.0,4.33473,0.0,2020-06-11,10,0.5,True,100,5,10,True
0.0,3.381529,0.0,4.361963,0.0,0.0,0.0,0.0,4.328577,0.0,2020-06-12,10,0.5,True,100,5,10,True
0.0,3.2967515,0.0,4.3054137,0.0,0.0,0.0,0.0,4.327226,0.0,2020-06-15,10,0.5,True,100,5,10,True
0.0,3.2222974,0.0,4.257191,0.0,0.0,0.0,0.0,4.327253,0.0,2020-06-16,10,0.5,True,100,5,10,True
0.0,3.1591556,0.0,4.2071996,0.0,0.0,0.0,0.0,4.323517,0.0,2020-06-17,10,0.5,True,100,5,10,True
0.0,3.0914898,0.0,4.159987,0.0,0.0,0.0,0.0,4.31926,0.0,2020-06-18,10,0.5,True,100,5,10,True
0.0,3.027162,0.0,4.122386,0.0,0.0,0.0,0.0,4.313887,0.0,2020-06-19,10,0.5,True,100,5,10,True
0.0,2.9645138,0.0,4.0825133,0.0,0.0,0.0,0.0,4.303894,0.0,2020-06-22,10,0.5,True,100,5,10,True
0.0,2.9081016,0.0,4.0463433,0.0,0.0,0.0,0.0,4.296943,0.0,2020-06-23,10,0.5,True,100,5,10,True
0.0,2.8529804,0.0,4.010816,0.0,0.0,0.0,0.0,4.290092,0.0,2020-06-24,10,0.5,True,100,5,10,True
0.0,2.8013372,0.0,3.9824831,0.0,0.0,0.0,0.0,4.286742,0.0,2020-06-25,10,0.5,True,100,5,10,True
0.0,2.7506714,0.0,3.955604,0.0,0.0,0.0,0.0,4.2843204,0.0,2020-06-26,10,0.5,True,100,5,10,True
0.0,2.7041972,0.0,3.933156,0.0,0.0,0.0,0.0,4.283432,0.0,2020-06-29,10,0.5,True,100,5,10,True
0.0,2.6584113,0.0,3.9096062,0.0,0.0,0.0,0.0,4.282727,0.0,2020-06-30,10,0.5,True,100,5,10,True
0.0,2.6208918,0.0,3.8950338,0.0,0.0,0.0,0.0,4.284235,0.0,2020-07-01,10,0.5,True,100,5,10,True
0.0,2.5740595,0.0,3.877893,0.0,0.0,0.0,0.0,4.2807074,0.0,2020-07-02,10,0.5,True,100,5,10,True
0.0,2.526968,0.0,3.8580523,0.0,0.0,0.0,0.0,4.2801123,0.0,2020-07-03,10,0.5,True,100,5,10,True
0.0,2.471415,0.0,3.835698,0.0,0.0,0.0,0.0,4.2751718,0.0,2020-07-06,10,0.5,True,100,5,10,True
0.0,2.4170353,0.0,3.8206818,0.0,0.0,0.0,0.0,4.279612,0.0,2020-07-07,10,0.5,True,100,5,10,True
0.0,2.3602161,0.0,3.8037822,0.0,0.0,0.0,0.0,4.28032,0.0,2020-07-08,10,0.5,True,100,5,10,True
0.0,2.3050513,0.0,3.785473,0.0,0.0,0.0,0.0,4.2859097,0.0,2020-07-09,10,0.5,True,100,5,10,True
0.0,2.2559566,0.0,3.7700045,0.0,0.0,0.0,0.0,4.2960243,0.0,2020-07-10,10,0.5,True,100,5,10,True
0.0,2.2053328,0.0,3.757332,0.0,0.0,0.0,0.0,4.3086257,0.0,2020-07-13,10,0.5,True,100,5,10,True
0.0,2.1579676,0.0,3.7455478,0.0,0.0,0.0,0.0,4.3168244,0.0,2020-07-14,10,0.5,True,100,5,10,True
0.0,2.114626,0.0,3.7372465,0.0,0.0,0.0,0.0,4.3278065,0.0,2020-07-15,10,0.5,True,100,5,10,True
0.0,2.0710773,0.0,3.7253835,0.0,0.0,0.0,0.0,4.342343,0.0,2020-07-16,10,0.5,True,100,5,10,True
0.0,2.0283468,0.0,3.7112653,0.0,0.0,0.0,0.0,4.350234,0.0,2020-07-17,10,0.5,True,100,5,10,True
0.0,1.9898261,0.0,3.6956394,0.0,0.0,0.0,0.0,4.358132,0.0,2020-07-20,10,0.5,True,100,5,10,True
0.0,1.9497365,0.0,3.6769214,0.0,0.0,0.0,0.0,4.3592925,0.0,2020-07-21,10,0.5,True,100,5,10,True
0.0,1.9161168,0.0,3.6567295,0.0,0.0,0.0,0.0,4.3667293,0.0,2020-07-22,10,0.5,True,100,5,10,True
0.0,1.8835177,0.0,3.6324725,0.0,0.0,0.0,0.0,4.3678555,0.0,2020-07-23,10,0.5,True,100,5,10,True
0.0,1.8495024,0.0,3.6110945,0.0,0.0,0.0,0.0,4.370467,0.0,2020-07-24,10,0.5,True,100,5,10,True
0.0,1.8115691,0.0,3.580383,0.0,0.0,0.0,0.0,4.3607235,0.0,2020-07-27,10,0.5,True,100,5,10,True
0.0,1.7773936,0.0,3.552476,0.0,0.0,0.0,0.0,4.353759,0.0,2020-07-28,10,0.5,True,100,5,10,True
0.0,1.7513651,0.0,3.5251393,0.0,0.0,0.0,0.0,4.3483276,0.0,2020-07-29,10,0.5,True,100,5,10,True
0.0,1.7289139,0.0,3.4965425,0.0,0.0,0.0,0.0,4.3501906,0.0,2020-07-30,10,0.5,True,100,5,10,True
0.0,1.7023269,0.0,3.4731581,0.0,0.0,0.0,0.0,4.3507595,0.0,2020-07-31,10,0.5,True,100,5,10,True
0.0,1.6794142,0.0,3.4512134,0.0,0.0,0.0,0.0,4.349315,0.0,2020-08-03,10,0.5,True,100,5,10,True
0.0,1.6534029,0.0,3.4283123,0.0,0.0,0.0,0.0,4.344988,0.0,2020-08-04,10,0.5,True,100,5,10,True
0.0,1.6208253,0.0,3.3932855,0.0,0.0,0.0,0.0,4.3350554,0.0,2020-08-05,10,0.5,True,100,5,10,True
0.0,1.5781522,0.0,3.3488767,0.0,0.0,0.0,0.0,4.321517,0.0,2020-08-06,10,0.5,True,100,5,10,True
0.0,1.519105,0.0,3.2905817,0.0,0.0,0.0,0.0,4.3082895,0.0,2020-08-07,10,0.5,True,100,5,10,True
0.0,1.4589515,0.0,3.2286236,0.0,0.0,0.0,0.0,4.2908583,0.0,2020-08-10,10,0.5,True,100,5,10,True
0.0,1.4050523,0.0,3.166557,0.0,0.0,0.0,0.0,4.275833,0.0,2020-08-11,10,0.5,True,100,5,10,True
0.0,1.352948,0.0,3.106708,0.0,0.0,0.0,0.0,4.2585664,0.0,2020-08-12,10,0.5,True,100,5,10,True
0.0,1.3069466,0.0,3.05255,0.0,0.0,0.0,0.0,4.242589,0.0,2020-08-13,10,0.5,True,100,5,10,True
0.0,1.2455646,0.0,2.9840846,0.0,0.0,0.0,0.0,4.2137575,0.0,2020-08-14,10,0.5,True,100,5,10,True
0.0,1.1996373,0.0,2.9309158,0.0,0.0,0.0,0.0,4.1884727,0.0,2020-08-18,10,0.5,True,100,5,10,True
0.0,1.1585906,0.0,2.8819551,0.0,0.0,0.0,0.0,4.1613536,0.0,2020-08-19,10,0.5,True,100,5,10,True
0.0,1.117076,0.0,2.8352182,0.0,0.0,0.0,0.0,4.1359396,0.0,2020-08-20,10,0.5,True,100,5,10,True
0.0,1.0791888,0.0,2.7876449,0.0,0.0,0.0,0.0,4.102855,0.0,2020-08-21,10,0.5,True,100,5,10,True
0.0,1.0518223,0.0,2.7522492,0.0,0.0,0.0,0.0,4.071001,0.0,2020-08-24,10,0.5,True,100,5,10,True
0.0,1.0329245,0.0,2.7218966,0.0,0.0,0.0,0.0,4.038812,0.0,2020-08-25,10,0.5,True,100,5,10,True
0.0,1.0187523,0.0,2.6993225,0.0,0.0,0.0,0.0,4.0112743,0.0,2020-08-26,10,0.5,True,100,5,10,True
0.0,1.0107764,0.0,2.6833537,0.0,0.0,0.0,0.0,3.990372,0.0,2020-08-27,10,0.5,True,100,5,10,True
0.0,0.9995219,0.0,2.6617467,0.0,0.0,0.0,0.0,3.9698029,0.0,2020-08-28,10,0.5,True,100,5,10,True
0.0,0.9884483,0.0,2.6459093,0.0,0.0,0.0,0.0,3.9568706,0.0,2020-08-31,10,0.5,True,100,5,10,True
0.0,0.9768516,0.0,2.6366706,0.0,0.0,0.0,0.0,3.943549,0.0,2020-09-01,10,0.5,True,100,5,10,True
0.0,0.9628947,0.0,2.6241565,0.0,0.0,0.0,0.0,3.925392,0.0,2020-09-02,10,0.5,True,100,5,10,True
0.0,0.9453368,0.0,2.602863,0.0,0.0,0.0,0.0,3.9009347,0.0,2020-09-03,10,0.5,True,100,5,10,True
0.0,0.9190884,0.0,2.5781968,0.0,0.0,0.0,0.0,3.8800213,0.0,2020-09-04,10,0.5,True,100,5,10,True
0.0,0.89054996,0.0,2.554715,0.0,0.0,0.0,0.0,3.8578193,0.0,2020-09-07,10,0.5,True,100,5,10,True
