latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,date
0,0.54401207,0,0,0.8383193,0,1.0257101,1.2769705,0,0.3467242,0,0.58325434,0.57543296,0.60852045,0.8881928,2019-02-18
0,0.52320576,0,0,0.84362084,0,1.0378675,1.2560561,0,0.36265498,0,0.5786554,0.56234366,0.5930671,0.8428771,2019-02-19
0,0.5111692,0,0,0.8553735,0,1.0527651,1.2376876,0,0.38136414,0,0.57917565,0.5672052,0.59341824,0.81024915,2019-02-20
0,0.50059533,0,0,0.86370134,0,1.0634599,1.2179863,0,0.39263985,0,0.5732828,0.57073516,0.59279495,0.77417636,2019-02-21
0,0.48910072,0,0,0.8619397,0,1.0703678,1.1985604,0,0.39716977,0,0.558976,0.56275296,0.5819246,0.72851044,2019-02-22
0,0.4857452,0,0,0.870879,0,1.0816456,1.1843015,0,0.40700418,0,0.5576209,0.5730213,0.5887533,0.70040554,2019-02-25
0,0.48102367,0,0,0.87507015,0,1.0844306,1.1705613,0,0.4109301,0,0.5515097,0.5742752,0.5897496,0.6734779,2019-02-26
0,0.47304493,0,0,0.8733207,0,1.0808816,1.1594799,0,0.4066607,0,0.53732574,0.5581939,0.57774544,0.64019006,2019-02-27
0,0.46920228,0,0,0.87459546,0,1.0800354,1.1510912,0,0.4044431,0,0.53164494,0.55076766,0.5736438,0.61388475,2019-02-28
0,0.46721816,0,0,0.8777492,0,1.079835,1.1431122,0,0.40447056,0,0.5286056,0.5521049,0.576661,0.59146094,2019-03-04
0,0.4563385,0,0,0.88059676,0,1.0727688,1.1413019,0,0.40480545,0,0.52098614,0.5247595,0.5665921,0.5967711,2019-03-05
0,0.4403216,0,0,0.8781503,0,1.0643761,1.1448879,0,0.40193823,0,0.50957894,0.47845098,0.5473682,0.61114633,2019-03-06
0,0.4259588,0,0,0.8703635,0,1.05665,1.151204,0,0.39450473,0,0.5004222,0.43644246,0.5367221,0.62729263,2019-03-07
0,0.41403753,0,0,0.8559787,0,1.0476924,1.1611117,0,0.3840907,0,0.49969602,0.39390403,0.5225651,0.64779615,2019-03-08
0,0.40615895,0,0,0.84255457,0,1.0435375,1.1750746,0,0.37498853,0,0.5037444,0.36205262,0.5168928,0.6758423,2019-03-11
0,0.39970234,0,0,0.8247446,0,1.044537,1.189934,0,0.36634368,0,0.50573856,0.33108592,0.5099998,0.70398825,2019-03-12
0,0.39631614,0,0,0.80730015,0,1.0485017,1.2054113,0,0.35972226,0,0.511741,0.30712295,0.50437427,0.7333372,2019-03-13
0,0.3973382,0,0,0.79382354,0,1.056485,1.2205608,0,0.35788575,0,0.5225144,0.29540718,0.5031608,0.7647421,2019-03-14
0,0.4047086,0,0,0.7901084,0.001336701,1.0718712,1.2361903,0,0.36326087,0,0.5398922,0.30241436,0.5114512,0.80060107,2019-03-15
0,0.41838846,0,0,0.7952058,0,1.0999796,1.2530385,0,0.37523693,0,0.55933994,0.32640666,0.5342612,0.8434735,2019-03-18
0,0.4205387,0,0,0.791675,0.00340841,1.11526,1.2609173,0,0.3785932,0,0.56928015,0.3324458,0.5424459,0.8718947,2019-03-19
0,0.41850042,0,0,0.7869375,0.00711377,1.1222252,1.2638954,0,0.3781701,0,0.578785,0.3317153,0.5433836,0.89342993,2019-03-20
0,0.4211288,0,0,0.78047156,0.006294601,1.1338475,1.2691641,0,0.38126615,0,0.5885138,0.33591348,0.5477878,0.9144803,2019-03-21
0,0.43358806,0,0,0.77778697,0,1.1471092,1.277816,0,0.38784796,0,0.606166,0.35697833,0.5609337,0.9466317,2019-03-22
0,0.44316334,0,0,0.77264744,0,1.154456,1.2887038,0,0.39030027,0,0.6237116,0.37278152,0.5685056,0.97864574,2019-03-25
0,0.4631955,0,0,0.77320945,0,1.1684443,1.3021374,0,0.39863294,0,0.64324015,0.40416917,0.5873009,1.0169889,2019-03-26
0,0.49046323,0,0,0.7766885,0,1.1831235,1.3180888,0,0.4090429,0,0.6668265,0.44722876,0.6122991,1.0632992,2019-03-27
0,0.5016485,0,0,0.7627869,0,1.1898329,1.3288682,0,0.40894789,0,0.67090887,0.46063313,0.6180227,1.0899826,2019-03-28
0,0.5128112,0,0,0.74756515,0,1.1976484,1.3394816,0,0.40883246,0,0.6711059,0.4704552,0.6234686,1.1114438,2019-03-29
0,0.5185367,0,0,0.72637486,0,1.2031257,1.34882,0,0.40447357,0,0.6655115,0.46808615,0.6239371,1.1249417,2019-04-01
0,0.5221541,0,0,0.7092841,0,1.2099012,1.3562241,0,0.4023568,0,0.662221,0.4657052,0.6244234,1.1329484,2019-04-02
0,0.52010405,0,0,0.6893216,0,1.2176446,1.3647375,0,0.40031356,0,0.6599275,0.455327,0.62176883,1.1379025,2019-04-03
0,0.51561415,0,0,0.6649139,0,1.2254161,1.3748955,0,0.3938152,0,0.65919536,0.43738377,0.61686563,1.1436039,2019-04-04
0,0.50170994,0,0,0.64011824,0,1.2324044,1.3846209,0,0.38863423,0,0.6510861,0.41181841,0.6066777,1.1358173,2019-04-05
0,0.49132618,0,0,0.62099,0,1.2469202,1.3949777,0,0.39143696,0,0.64352864,0.3967362,0.60531956,1.126027,2019-04-08
0,0.49192798,0,0,0.60234356,0,1.2664565,1.4093494,0,0.39322382,0,0.6453656,0.39031085,0.6135274,1.1316937,2019-04-09
0,0.48666513,0,0,0.5854465,0,1.2794094,1.4171674,0,0.39392248,0,0.6420511,0.3807577,0.6138058,1.1300856,2019-04-10
0,0.48061085,0,0,0.57073,0,1.291013,1.4217527,0,0.39472237,0,0.63888097,0.3720153,0.6138537,1.1267517,2019-04-11
0,0.4685816,0,0,0.5552287,0,1.3017865,1.4251916,0,0.39439905,0,0.6299013,0.35651788,0.6080257,1.116633,2019-04-12
0,0.45989662,0.005405844,0,0.54364294,0,1.3135974,1.426115,0,0.39596114,0,0.62198883,0.34528464,0.60452956,1.106139,2019-04-15
0,0.44700858,0.015476923,0,0.5339328,0,1.3216814,1.4200166,0,0.39571127,0,0.61067545,0.32989115,0.59699184,1.0906533,2019-04-16
0,0.4308738,0.023811324,0,0.5250499,0,1.3269588,1.4122291,0,0.39239523,0,0.5948846,0.3098001,0.58546513,1.0700915,2019-04-17
0,0.41159472,0.029848192,0,0.5160414,0,1.3296124,1.4027275,0,0.3860761,0,0.5742527,0.28276074,0.56903255,1.0433887,2019-04-18
0,0.39123848,0.0350402,0,0.50813985,0.010723546,1.3315874,1.3921922,0,0.37954637,0,0.551793,0.25195628,0.54936135,1.0142299,2019-04-19
0,0.39503172,0.04607576,0,0.50801706,0.005585738,1.348113,1.3879528,0,0.38835135,0,0.55316323,0.2522815,0.55388683,1.0111995,2019-04-22
0,0.38982227,0.05099251,0,0.50760996,0.010071442,1.3520951,1.3820584,0,0.3906559,0,0.54729855,0.24539818,0.5483242,1.0039871,2019-04-23
0,0.3836497,0.0548608,0,0.5056053,0.015864193,1.3544734,1.3782026,0,0.39127907,0,0.54161495,0.2363059,0.542477,0.9970389,2019-04-24
0,0.3770365,0.05657838,0,0.5031173,0.02318903,1.355532,1.3769901,0,0.39100432,0,0.535695,0.22575215,0.5358727,0.9903485,2019-04-25
0,0.36912555,0.05586578,0,0.49800006,0.032480046,1.3552307,1.3779243,0,0.38803995,0,0.52947766,0.21053007,0.52519727,0.98524934,2019-04-26
0,0.36608732,0.053310484,0,0.49382696,0.03830693,1.3590491,1.3838829,0,0.38787383,0,0.5266906,0.1996496,0.51756316,0.9844459,2019-04-29
0,0.36282092,0.052277487,0,0.4932358,0.043101795,1.3612636,1.3853093,0,0.38796204,0,0.5226321,0.19279456,0.5125541,0.9801959,2019-04-30
0,0.3651931,0.054617684,0,0.49443173,0.041982763,1.3673192,1.3868077,0,0.3922852,0,0.5250718,0.19512588,0.51441073,0.9832876,2019-05-02
0,0.36844105,0.05128827,0,0.4938384,0.041536473,1.3667961,1.3915125,0,0.39128828,0,0.53052115,0.19263062,0.51461124,0.98985404,2019-05-03
0,0.38066941,0.04650759,0,0.494406,0.03357581,1.3699738,1.4038057,0,0.39493853,0,0.5459641,0.20019796,0.52350175,1.0081935,2019-05-07
0,0.39373422,0.0383152,0,0.49623325,0.025059871,1.3679559,1.4179093,0,0.3968201,0,0.5646588,0.20884834,0.5322276,1.0315623,2019-05-08
0,0.41780606,0.028585063,0,0.50322413,0.007773608,1.3687243,1.4365243,0,0.40373078,0,0.59283173,0.23384574,0.5510842,1.0682206,2019-05-09
0,0.43548703,0.011721239,0,0.5050906,0,1.3579346,1.4590961,0,0.40370652,0,0.61921,0.24664594,0.5607295,1.1076862,2019-05-10
0,0.4596634,0,0,0.5102027,0,1.344112,1.4807895,0,0.40170023,0,0.6519151,0.26679295,0.57546884,1.1545992,2019-05-13
0,0.47490034,0,0,0.5118346,0,1.328092,1.5021484,0,0.39561248,0,0.6753754,0.27374253,0.5762373,1.1926913,2019-05-14
0,0.48371357,0,0,0.5113211,0,1.3136597,1.5245211,0,0.38965175,0,0.6911059,0.27331024,0.5697568,1.2202497,2019-05-15
0,0.49639,0,0,0.5110977,0,1.3055159,1.5476377,0,0.38605234,0,0.7066178,0.27801275,0.5670244,1.2469012,2019-05-16
0,0.5136016,0,0,0.5149802,0,1.299832,1.5705521,0,0.38479814,0,0.72252417,0.2898891,0.5681839,1.2754507,2019-05-17
0,0.53477263,0,0,0.52214634,0,1.2964321,1.5938249,0,0.38599825,0,0.73891926,0.30905986,0.57338053,1.3062346,2019-05-20
0,0.5509341,0,0,0.52794474,0,1.2885163,1.6161351,0,0.3855199,0,0.74948627,0.32484874,0.5736668,1.3311005,2019-05-21
0,0.56580585,0,0,0.5283737,0,1.2825176,1.6415412,0,0.3847106,0,0.7577837,0.3367543,0.5724384,1.3541783,2019-05-22
0,0.5924877,0,0,0.53163975,0,1.2849658,1.6692637,0,0.38732317,0,0.77282566,0.36396056,0.582329,1.3892784,2019-05-23
0,0.61872375,0,0,0.53368753,0,1.2868991,1.6969385,0,0.39109117,0,0.78642607,0.3945246,0.5941326,1.4230611,2019-05-24
0,0.6406846,0,0,0.5336448,0,1.2883005,1.7249141,0,0.392411,0,0.79648817,0.41687605,0.6031389,1.4503684,2019-05-27
0,0.6543281,0,0,0.53047156,0,1.2857636,1.7499601,0,0.388241,0,0.80087346,0.42549983,0.60602266,1.4663826,2019-05-28
0,0.6672547,0,0,0.52593625,0,1.2859046,1.7741973,0,0.38333437,0,0.80469257,0.4307455,0.609666,1.479853,2019-05-29
0,0.6831372,0,0,0.52251863,0,1.285571,1.7969409,0,0.37844276,0,0.8109413,0.439193,0.6151401,1.4978887,2019-05-30
0,0.6911411,0,0,0.514869,0,1.28141,1.8166043,0,0.37003914,0,0.8123685,0.43726397,0.6146976,1.5073956,2019-05-31
0,0.697778,0,0,0.5066812,0,1.2776846,1.8342329,0,0.3603189,0,0.81241256,0.43191034,0.6134153,1.5127133,2019-06-03
0,0.7143127,0,0,0.5035404,0,1.2812392,1.8525313,0,0.351129,0,0.81506276,0.4372933,0.6211411,1.5177928,2019-06-04
0,0.7320361,0,0,0.50278735,0,1.2897761,1.8752784,0,0.34193748,0,0.8158896,0.4417672,0.6319304,1.5206596,2019-06-05
0,0.75042987,0,0,0.50794756,0,1.2956134,1.8925519,0,0.334354,0,0.8160061,0.45144206,0.64373994,1.5202484,2019-06-07
0,0.7652459,0,0,0.5148637,0,1.3007975,1.9071299,0,0.32794785,0,0.81316215,0.45824033,0.654532,1.5140793,2019-06-10
0,0.7780324,0,0,0.5209383,0,1.305633,1.9174434,0,0.32221338,0,0.8087335,0.4644765,0.66525024,1.504597,2019-06-11
0,0.7885691,0,0,0.5289299,0,1.3089235,1.9247142,0,0.31950903,0,0.8057952,0.47471133,0.6759398,1.4948478,2019-06-12
0,0.7892114,0,0,0.53478146,0,1.3063301,1.927662,0,0.31404185,0,0.7982304,0.473289,0.67811084,1.4769036,2019-06-13
0,0.796541,0,0,0.5475009,0,1.3096738,1.9315821,0,0.31712008,0,0.7973748,0.48562995,0.6884257,1.4652848,2019-06-14
0,0.8052739,0,0,0.5649468,0,1.3100421,1.9359413,0,0.32453543,0,0.80116636,0.5063445,0.69907266,1.461146,2019-06-17
0,0.80290246,0,0,0.5786273,0,1.3018463,1.9310907,0,0.3267175,0,0.7984158,0.5133418,0.6989804,1.4487263,2019-06-18
0,0.79720855,0,0,0.5911573,0,1.2922598,1.926081,0,0.326916,0,0.79483867,0.5141772,0.69518787,1.4341466,2019-06-19
0,0.7891054,0,0,0.6022688,0,1.285825,1.9173479,0,0.32783565,0,0.7899318,0.5124139,0.6918008,1.4147843,2019-06-20
0,0.7741749,0,0,0.60502607,0,1.281787,1.9083481,0,0.3237994,0,0.77869976,0.49422693,0.68334097,1.3881919,2019-06-21
0,0.76530135,0,0,0.6130626,0,1.2823551,1.8972801,0,0.3284384,0,0.77430815,0.48954666,0.6817951,1.3663874,2019-06-24
0,0.74757576,0,0,0.6134684,0,1.2790352,1.8847761,0,0.32695258,0,0.7631916,0.4681402,0.67166233,1.3388219,2019-06-25
0,0.7331207,0,0,0.6155072,0,1.2763993,1.8703763,0,0.32983723,0,0.755929,0.45398444,0.66438866,1.3142146,2019-06-26
0,0.720816,0,0,0.61952037,0,1.2733802,1.8570303,0,0.33393002,0,0.7501993,0.4445494,0.658754,1.2926443,2019-06-27
0,0.71148753,0,0,0.6214234,0,1.2731475,1.8480364,0,0.33755422,0,0.74558604,0.43643197,0.6552441,1.2755542,2019-06-28
0,0.6996143,0,0,0.61872673,0,1.2712473,1.8388476,0,0.3381859,0,0.7389688,0.42157248,0.6477344,1.2576445,2019-07-01
0,0.6883116,0,0,0.61292326,0,1.2691473,1.8316782,0,0.33737436,0,0.7321488,0.40468684,0.64050627,1.2449161,2019-07-02
0,0.67921007,0,0,0.60917354,0,1.2638956,1.8247422,0,0.33776808,0,0.72871655,0.39322117,0.6331688,1.2393616,2019-07-03
0,0.67909455,0,0,0.6091277,0,1.2593668,1.8226389,0,0.34214738,0,0.73306847,0.3953075,0.6306754,1.2482834,2019-07-04
0,0.6780789,0,0,0.60386705,0,1.255064,1.8260162,0,0.34218922,0,0.73710054,0.39311245,0.62639946,1.2620674,2019-07-05
0,0.6819688,0,0,0.60219526,0,1.2516916,1.8299181,0,0.34332296,0,0.7433954,0.3989231,0.6267727,1.2790825,2019-07-08
0,0.68353295,0,0,0.6000023,0,1.2397665,1.8348258,0,0.33858636,0,0.74853903,0.39934283,0.6206065,1.2977132,2019-07-09
0,0.6898103,0,0,0.59538877,0,1.2314749,1.843663,0,0.3306103,0,0.7523567,0.39696676,0.617054,1.3162903,2019-07-10
0,0.7041594,0,0,0.58981234,0,1.2315439,1.8592249,0,0.32423902,0,0.7586299,0.40062997,0.6213467,1.3407706,2019-07-11
0,0.71687865,0,0,0.58241606,0,1.2329335,1.875301,0,0.3171138,0,0.7634115,0.4035946,0.6262477,1.3644174,2019-07-12
0,0.7276987,0,0,0.575338,0,1.2348965,1.8872151,0,0.3081319,0,0.7638186,0.40350816,0.63116837,1.3810389,2019-07-15
0,0.734272,0,0,0.565778,0,1.2352995,1.8991364,0,0.2971935,0,0.7628705,0.39789942,0.6320063,1.3956435,2019-07-16
0,0.74464715,0,0,0.556815,0,1.2425126,1.9150364,0,0.2888748,0,0.76424885,0.39681175,0.6383186,1.4130398,2019-07-17
0,0.758924,0,0,0.54991436,0,1.2489641,1.9370481,0,0.28449988,0,0.77350676,0.40503693,0.645667,1.4419197,2019-07-18
0,0.7705661,0,0,0.5427825,0,1.2538832,1.9584639,0,0.27893847,0,0.78117454,0.41008958,0.65095645,1.4688083,2019-07-19
0,0.78084016,0,0,0.53647614,0,1.2591805,1.97915,0,0.2741097,0,0.78907067,0.41552952,0.65637916,1.4935807,2019-07-22
0,0.78260064,0,0,0.5240557,0,1.2636791,1.9985962,0,0.26465,0,0.79084736,0.4059718,0.65499955,1.5085334,2019-07-23
0,0.7820432,0,0,0.5123924,0,1.2735244,2.0202484,0,0.25669765,0,0.7910975,0.39303577,0.6555002,1.5168828,2019-07-24
0,0.7792268,0,0,0.49989453,0,1.2811798,2.0390947,0,0.24922308,0,0.79054374,0.37738818,0.6537972,1.5224764,2019-07-25
0,0.7807522,0,0,0.4853367,0,1.2925262,2.0641415,0,0.24239504,0,0.7925908,0.3638355,0.6555896,1.5342349,2019-07-26
0,0.79121757,0,0,0.47161454,0,1.308341,2.0942554,0,0.23971808,0,0.7996837,0.36182746,0.6654327,1.5558385,2019-07-29
0,0.804399,0,0,0.46043175,0,1.3169472,2.1234891,0,0.23596737,0,0.8077261,0.36460796,0.67384803,1.5819236,2019-07-30
0,0.8194654,0,0,0.44767648,0,1.3213162,2.1544554,0,0.22911954,0,0.81677884,0.36824542,0.6800434,1.6122141,2019-07-31
0,0.83525145,0,0,0.4369186,0,1.3231984,2.1881166,0,0.2200762,0,0.8247854,0.3722228,0.6864088,1.6416492,2019-08-01
0,0.86094284,0,0,0.42678997,0,1.3209981,2.2246544,0,0.2056208,0,0.8340444,0.38140705,0.6951173,1.6722543,2019-08-02
0,0.8940581,0,0,0.41824374,0,1.317706,2.2692962,0,0.18897313,0,0.84620595,0.39568108,0.706253,1.7098547,2019-08-05
0,0.9340327,0,0,0.42323494,0,1.3032857,2.31742,0,0.17701733,0,0.86868614,0.42952666,0.71714664,1.7605312,2019-08-06
0,0.97580063,0,0,0.42586207,0,1.2912321,2.3680835,0,0.16071913,0,0.88577414,0.4561343,0.72948766,1.806902,2019-08-07
0,1.0223262,0,0,0.42919254,0,1.2807028,2.4222863,0,0.14561218,0,0.9055611,0.4878282,0.7449425,1.8575804,2019-08-08
0,1.0675772,0,0,0.4307592,0,1.2711122,2.4744945,0,0.12949601,0,0.9223146,0.51728374,0.7610764,1.9040103,2019-08-09
0,1.1134691,0,0,0.4320065,0,1.2623628,2.525352,0,0.11582298,0,0.94075006,0.55221456,0.77953225,1.9516587,2019-08-12
0,1.1392944,0,0,0.43527043,0,1.2515702,2.5609698,0,0.09742141,0,0.94648874,0.5725172,0.7878252,1.9850229,2019-08-13
0,1.1740764,0,0,0.43353233,0,1.2477714,2.6046908,0,0.08301374,0,0.96001023,0.5985672,0.80343544,2.023591,2019-08-14
0,1.22419,0,0,0.43744645,0,1.2372622,2.662831,0,0.07760612,0,0.9930977,0.65162826,0.82413787,2.0794237,2019-08-16
0,1.2706312,0,0,0.43763453,0,1.2295535,2.7136111,0,0.06854651,0,1.0154349,0.69660777,0.8461974,2.1294808,2019-08-19
0,1.3062482,0,0,0.4370251,0,1.2231289,2.7573125,0,0.05578,0,1.0295956,0.730667,0.86361504,2.1728628,2019-08-20
0,1.3337852,0,0,0.43314806,0,1.2217327,2.7911727,0,0.040827952,0,1.0361471,0.7545036,0.8803177,2.2039654,2019-08-21
0,1.364645,0,0,0.42994526,0,1.2229795,2.8223147,0,0.028619435,0,1.0436615,0.7802069,0.9004637,2.2302673,2019-08-22
0,1.3899263,0,0,0.4261081,0,1.2265086,2.8491254,0,0.016241472,0,1.0465237,0.79845417,0.9184084,2.252518,2019-08-23
0,1.4169792,0,0,0.42149377,0,1.2319947,2.8764231,0,0.006744696,0,1.0507425,0.81749415,0.9382612,2.2746437,2019-08-26
0,1.4521476,0,0.011247832,0.42145506,0,1.2303553,2.9100509,0,0.002672378,0,1.0659955,0.8506559,0.9578254,2.3069003,2019-08-27
0,1.4751108,0,0.01811925,0.42243874,0,1.2274431,2.9323113,0,0,0,1.0708802,0.8727046,0.9715532,2.332072,2019-08-28
0,1.4977355,0,0.024886584,0.4215797,0,1.226701,2.9559462,0,0,0,1.0761808,0.8923949,0.9853624,2.3570485,2019-08-29
0,1.5171298,0,0.029644404,0.41932955,0,1.2283648,2.977572,0,0,0,1.0791658,0.90650463,0.998089,2.3790581,2019-08-30
0,1.5272835,0,0.030959744,0.4173276,0,1.2305555,2.9901464,0,0,0,1.0752093,0.91189486,1.0075618,2.3895988,2019-09-02
0,1.5312545,0,0.026739819,0.41051653,0,1.2382103,2.998645,0,0,0,1.0667195,0.9074586,1.0162103,2.3964677,2019-09-03
0,1.5347553,0,0.023600815,0.4051936,0,1.243517,3.00392,0,0,0,1.0621206,0.9068037,1.0240765,2.4028242,2019-09-04
0,1.5353069,0,0.01786358,0.3993064,0,1.2513139,3.0100114,0,0,0,1.0577872,0.9042936,1.0311965,2.4095259,2019-09-05
0,1.5354179,0,0.011301173,0.3910051,0,1.2644525,3.0150766,0,0,0,1.0534525,0.9004531,1.0401764,2.4131913,2019-09-06
0,1.537927,0,0.005851327,0.3793768,0,1.280535,3.0219507,0,0,0,1.0510304,0.8977403,1.0513831,2.4165602,2019-09-09
0,1.5366441,0,0,0.36629727,0,1.2961434,3.0264416,0,0,0,1.0459939,0.89036024,1.0598723,2.416683,2019-09-10
0,1.5269121,0,0,0.35559544,0,1.3091819,3.0252376,0,0,0,1.0384737,0.8792389,1.0634416,2.4093695,2019-09-11
0,1.512863,0,0,0.34507453,0,1.322384,3.0221665,0,0,0,1.0295597,0.8657396,1.0655179,2.3967283,2019-09-16
0,1.4924816,0,0,0.3367777,0,1.3331255,3.0133674,0,0,0,1.0190406,0.8492213,1.0631998,2.3804073,2019-09-17
0,1.4638135,0,0,0.32865345,0,1.3416157,2.9951108,0,0,0,1.0069824,0.82620215,1.0539997,2.3573205,2019-09-18
0,1.4352219,0,0,0.31901324,0,1.3502969,2.9774435,0,0,0,0.99545425,0.8007174,1.0439281,2.3336232,2019-09-19
0,1.4103665,0,0,0.3040719,0,1.3630949,2.9643188,0,0,0,0.98651516,0.7737514,1.0353112,2.3109488,2019-09-20
0,1.3970577,0,0,0.2909015,0,1.3745704,2.9527202,0,0,0,0.98214024,0.75777805,1.0333843,2.2913399,2019-09-23
0,1.3899971,0,0,0.27910808,0,1.3860351,2.9422283,0,0,0,0.98025334,0.74956834,1.034474,2.278106,2019-09-24
0,1.3791591,0,0,0.27102107,0,1.3918166,2.9297683,0,0,0,0.9746121,0.74174607,1.0331926,2.2625425,2019-09-25
0,1.3747586,0,0,0.26550108,0,1.3977251,2.9181843,0,0,0,0.97360873,0.7399836,1.0330961,2.2555711,2019-09-26
0,1.3677024,0,0,0.26452994,0,1.3965983,2.9027712,0,0,0,0.9706162,0.7406423,1.0311806,2.2455091,2019-09-27
0,1.360124,0,0,0.26392913,0,1.3943235,2.889316,0,0,0,0.9663322,0.73716646,1.026583,2.2357326,2019-09-30
0,1.3422514,0,0,0.25481716,0,1.3901566,2.8791945,0,0,0,0.95817584,0.7172809,1.0119475,2.2222862,2019-10-01
0,1.3181429,0,0,0.25111532,0.004133686,1.3799961,2.8591378,0,0,0,0.94767654,0.6992268,0.99698615,2.2044978,2019-10-02
0,1.2934377,0,0,0.24564113,0.018441372,1.3710732,2.8409543,0,0,0,0.9384484,0.68128794,0.9842702,2.1908302,2019-10-04
0,1.2777793,0,0,0.23925103,0.027755804,1.3646305,2.8284545,0,0,0,0.9343694,0.6690831,0.9758715,2.1844764,2019-10-07
0,1.264013,0,0,0.2303768,0.039291963,1.3605531,2.8227363,0,0,0,0.93146074,0.65629226,0.96833116,2.1837945,2019-10-08
0,1.2603197,0,0,0.22243421,0.043465756,1.3571047,2.8186998,0,0,0,0.93375134,0.6522767,0.9645062,2.190055,2019-10-10
0,1.2584164,0,0,0.21518172,0.04914629,1.3531895,2.8189833,0,0,0,0.9359861,0.6495242,0.96179813,2.1990206,2019-10-11
0,1.2670139,0,0,0.20531382,0.04807856,1.3545188,2.824751,0,0,0,0.9446067,0.6553811,0.9648529,2.2157815,2019-10-14
0,1.2668319,0,0,0.20122,0.05059908,1.347991,2.8241792,0,0,0,0.94707257,0.66055983,0.96480644,2.225796,2019-10-15
0,1.2598852,0,0,0.19772156,0.057182662,1.3431375,2.8223345,0,0,0,0.9471886,0.6607003,0.961518,2.2327087,2019-10-16
0,1.2524457,0,0,0.19430219,0.061988488,1.3413525,2.8197017,0,0,0,0.94832766,0.6597555,0.95629305,2.2399728,2019-10-17
0,1.245684,0,0,0.19156715,0.065773174,1.3439268,2.8212843,0,0,0,0.9492704,0.65786225,0.9544825,2.2432024,2019-10-18
0,1.2383542,0,0,0.19017854,0.07059924,1.3451347,2.8224237,0,0,0,0.9494605,0.65403706,0.95225775,2.2452314,2019-10-21
0,1.234914,0,0,0.1852718,0.073669985,1.3498188,2.8279655,0,0,0,0.9517191,0.6495308,0.95149964,2.2486145,2019-10-22
0,1.2343311,0,0,0.18027693,0.074208476,1.3569853,2.8353462,0,0,0,0.9539507,0.6478046,0.9535997,2.250521,2019-10-23
0,1.232468,0,0,0.17569077,0.07656428,1.362901,2.8429062,0,0,0,0.95515364,0.6450791,0.9548176,2.2537463,2019-10-24
0,1.2284235,0,0,0.17040381,0.08084013,1.3679342,2.8493972,0,0,0,0.9554897,0.6398177,0.9546419,2.2564778,2019-10-25
0,1.2202579,0,0,0.16488883,0.086369835,1.3720174,2.8526194,0,0,0,0.9537546,0.6314711,0.9518833,2.2554135,2019-10-28
0,1.2206776,0,0,0.15664694,0.086912856,1.3778104,2.8603628,0,0,0,0.9554778,0.62872505,0.95496744,2.2579942,2019-10-29
0,1.22781,0,0,0.14877135,0.0840963,1.3836186,2.8705115,0,0,0,0.9588672,0.63134444,0.96095824,2.2634785,2019-10-30
0,1.2440877,0,0,0.14137845,0.077071,1.3902937,2.88537,0,0,0,0.96611315,0.6433537,0.97208935,2.2780924,2019-10-31
0,1.2534467,0,0,0.13556974,0.075808845,1.3906014,2.8965948,0,0,0,0.96875405,0.6520344,0.9794884,2.2898917,2019-11-01
0,1.2546331,0,0,0.12998292,0.07892364,1.3893605,2.9000638,0,0,0,0.96695924,0.6567016,0.9826982,2.296059,2019-11-04
0,1.2588148,0,0,0.120888524,0.0783874,1.3921959,2.903077,0,0,0,0.96648115,0.6632295,0.9892595,2.3003535,2019-11-05
0,1.260103,0,0,0.1111131,0.07956256,1.3977551,2.905276,0,0,0,0.9639272,0.66826844,0.9960999,2.301186,2019-11-06
0,1.2605922,0,0,0.102254204,0.08007331,1.403161,2.904229,0,0,0,0.96219385,0.67362046,1.0021741,2.3031678,2019-11-07
0,1.2505221,0,0,0.09547749,0.085972525,1.4018358,2.897316,0,0,0,0.9545043,0.670377,1.0007876,2.2963574,2019-11-08
0,1.2419289,0,0,0.0875788,0.090597965,1.4057989,2.8921244,0,0,0,0.9483864,0.6637256,0.9991586,2.286674,2019-11-11
0,1.2339131,0,0,0.0828328,0.093734115,1.4077452,2.8846986,0,0,0,0.94287336,0.6578919,0.99756396,2.2768474,2019-11-12
0,1.2318733,0,0,0.081665434,0.09290232,1.4132563,2.878301,0,0,0,0.9413642,0.66005677,1.0008072,2.2729084,2019-11-13
0,1.2329828,0,0,0.08422047,0.08848004,1.4148825,2.868562,0,0,0,0.9418102,0.66843706,1.0047461,2.2727592,2019-11-14
0,1.2260723,0,0,0.084481776,0.09075192,1.4091415,2.856613,0,0,0,0.93773925,0.66672415,1.0007024,2.2688124,2019-11-15
0,1.2042319,0,0,0.08298664,0.10163291,1.3983783,2.83822,0,0,0,0.92613274,0.65091974,0.9884933,2.2518497,2019-11-18
0,1.1884984,0,0,0.07833554,0.10797555,1.3933343,2.824188,0,0,0,0.91926783,0.63605917,0.97944057,2.2378001,2019-11-19
0,1.1705648,0,0,0.0768312,0.11416412,1.387743,2.8068533,0,0,0,0.91098,0.6200494,0.96803415,2.2193406,2019-11-20
0,1.1522812,0,0,0.073892355,0.12312233,1.3855658,2.7954724,0,0,0,0.90313244,0.6001268,0.9555114,2.2028708,2019-11-21
0,1.1448331,0,0,0.07029722,0.12492795,1.3844665,2.7877681,0,0,0,0.9004599,0.5858358,0.94713765,2.1903536,2019-11-22
