latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,date
0.104813665,0.0,0.0,2.9169312,1.7818062,3.236276,0.0,1.4645787,2019-11-13
0.10604453,0.0,0.0,2.9037094,1.7712251,3.2174504,0.0,1.4725173,2019-11-14
0.10294064,0.0,0.0,2.889123,1.7574534,3.204789,0.0,1.4724823,2019-11-15
0.09249777,0.0,0.0,2.8729193,1.7359576,3.1897476,0.0,1.4669217,2019-11-18
0.083951525,0.0,0.0,2.8578892,1.7182955,3.1744792,0.0,1.4631253,2019-11-19
0.07739034,0.0,0.0,2.8433166,1.702038,3.1604526,0.0,1.4589158,2019-11-20
0.07409961,0.0,0.0,2.831691,1.6890197,3.154559,0.0,1.4526092,2019-11-21
0.07448135,0.0,0.0,2.8220177,1.6841804,3.149258,0.0,1.4457197,2019-11-22
0.0781569,0.0,0.0,2.8171668,1.6849794,3.1516604,0.0,1.4408466,2019-11-25
0.07987991,0.0,0.0,2.8092813,1.6823012,3.1485384,0.0,1.4361213,2019-11-26
0.08276997,0.0,0.0,2.806281,1.6827796,3.1464598,0.0,1.4366679,2019-11-27
0.08759099,0.0,0.0,2.8028593,1.6846576,3.1424112,0.0,1.4393996,2019-11-28
0.09028878,0.0,0.0,2.7988565,1.6838413,3.1420825,0.0,1.4369537,2019-11-29
0.09422191,0.0,0.0,2.7979715,1.6865993,3.1438797,0.0,1.4337006,2019-12-02
0.09378505,0.0,0.0,2.7950206,1.6852279,3.153275,0.0,1.4286875,2019-12-03
0.09009139,0.0,0.0,2.7907066,1.6835672,3.1643865,0.0,1.4217607,2019-12-04
0.08840751,0.0,0.0,2.7871406,1.6852137,3.176592,0.0,1.4172119,2019-12-05
0.08877799,0.0,0.0,2.785365,1.6904577,3.1922925,0.0,1.4123946,2019-12-06
0.088222414,0.0,0.0,2.7841604,1.6962862,3.20705,0.0,1.408492,2019-12-09
0.08870914,0.0,0.0,2.7854037,1.7044055,3.224313,0.0,1.4048778,2019-12-10
0.08545462,0.0,0.0,2.785356,1.7071427,3.2401307,0.0,1.3973597,2019-12-11
0.084508725,0.0,0.0,2.7891812,1.7134745,3.2566335,0.0,1.394409,2019-12-12
0.08303405,0.0,0.0,2.7908087,1.7178211,3.2655957,0.0,1.3944025,2019-12-13
0.08395012,0.0,0.0,2.7962346,1.722989,3.271281,0.0,1.4063233,2019-12-16
0.0898157,0.0,0.0,2.8073244,1.7335879,3.2808504,0.0,1.4318553,2019-12-17
0.091592625,0.0,0.0,2.814856,1.7387322,3.2828975,0.0,1.4531289,2019-12-18
0.09435417,0.0,0.0,2.8259845,1.7453996,3.2831209,0.0,1.4777061,2019-12-19
0.094268635,0.0,0.0,2.833374,1.7462776,3.2749949,0.0,1.5018692,2019-12-20
0.095141366,0.0,0.0,2.8410013,1.7477162,3.2677128,0.0,1.5283267,2019-12-23
0.09303927,0.0,0.0,2.8448164,1.7432264,3.2572515,0.0,1.5521172,2019-12-24
0.09101356,0.0,0.0,2.851974,1.7408489,3.248402,0.0,1.5782933,2019-12-26
0.086169235,0.0,0.0,2.8546495,1.7319292,3.2359889,0.0,1.5978233,2019-12-27
0.08120183,0.0,0.0,2.8562708,1.7254752,3.2170584,0.0,1.6131399,2019-12-30
0.071993224,0.0,0.0,2.8542242,1.716233,3.1975281,0.0,1.6180698,2020-01-02
0.06305621,0.0,0.0,2.85893,1.7103479,3.1826985,0.0,1.6118674,2020-01-03
0.055602588,0.0,0.0,2.865138,1.7075169,3.1641119,0.0,1.6021901,2020-01-06
0.050987728,0.0,0.0,2.8742456,1.7099475,3.1464908,0.0,1.5908246,2020-01-07
0.047291383,0.0,0.0,2.888252,1.7154695,3.1367996,0.0,1.5806452,2020-01-08
0.04732138,0.0,0.0,2.9059362,1.7290908,3.1284702,0.0,1.5716097,2020-01-09
0.04597844,0.0,0.0,2.9225063,1.7397023,3.1219916,0.0,1.5593953,2020-01-10
0.050091416,0.0,0.0,2.942698,1.7583082,3.117547,0.0,1.5523582,2020-01-13
0.053269416,0.0,0.0,2.964539,1.776083,3.115782,0.0,1.5492784,2020-01-14
0.053367704,0.0,0.0,2.9816928,1.7865098,3.1075866,0.0,1.5517404,2020-01-15
0.048834473,0.0,0.0,2.9920506,1.7888678,3.0977385,0.0,1.5494413,2020-01-16
0.045087032,0.0,0.0,2.9980433,1.7887969,3.082,0.0,1.5495818,2020-01-17
0.043974653,0.0,0.0,3.0068831,1.7911359,3.0712142,0.0,1.5560915,2020-01-20
0.043806255,0.0,0.0,3.015019,1.7930318,3.0613205,0.0,1.5621554,2020-01-21
0.04084549,0.0,0.0,3.017581,1.7888677,3.0497735,0.0,1.5599805,2020-01-22
0.035626568,0.0,0.0,3.0156627,1.7800404,3.0373638,0.0,1.5518769,2020-01-23
0.04090657,0.0,0.0,3.0160162,1.7819723,3.026879,0.0,1.556093,2020-01-28
0.046107993,0.0,0.0,3.0078492,1.7828062,3.014488,0.0,1.54184,2020-01-29
0.054099068,0.0,0.0,2.9999673,1.7891732,3.0057218,0.0,1.5229566,2020-01-30
0.06385266,0.0,0.0,2.992896,1.7987206,3.0032566,0.0,1.5008457,2020-01-31
0.073870435,0.0,0.0,2.9890544,1.8114836,3.0083208,0.0,1.473144,2020-02-03
0.07200338,0.0,0.0,2.9780147,1.8162372,3.0197134,0.0,1.432771,2020-02-04
0.067455076,0.0,0.0,2.9715595,1.8257234,3.037173,0.0,1.3933145,2020-02-05
0.060145847,0.0,0.0,2.9663525,1.8350593,3.0599978,0.0,1.3534236,2020-02-06
0.055875324,0.0,0.0,2.965081,1.8478128,3.0836523,0.0,1.3256704,2020-02-07
0.05479867,0.0,0.0,2.966488,1.8651054,3.1084902,0.0,1.3053961,2020-02-10
0.05200789,0.0,0.0,2.9638844,1.8782201,3.128441,0.0,1.2828283,2020-02-11
0.04998278,0.0,0.0,2.958157,1.8898437,3.143437,0.0,1.2626077,2020-02-12
0.05175204,0.0,0.0,2.9566617,1.9057623,3.1573775,0.0,1.2553424,2020-02-13
0.05173204,0.0,0.0,2.9543152,1.9176071,3.1692162,0.0,1.2481608,2020-02-14
0.049689017,0.0,0.0,2.9473102,1.9238647,3.1726978,0.0,1.2369796,2020-02-17
0.044347428,0.0,0.0,2.935834,1.9233598,3.1729577,0.0,1.218741,2020-02-18
0.041527502,0.0,0.0,2.926962,1.9255111,3.1785257,0.0,1.19836,2020-02-19
0.04052808,0.0,0.0,2.9180536,1.9307423,3.1823108,0.0,1.1774846,2020-02-20
0.039069064,0.0,0.0,2.9074688,1.9335898,3.1880224,0.0,1.152306,2020-02-21
0.039914973,0.0,0.0,2.9040573,1.9436963,3.202511,0.0,1.1287268,2020-02-24
0.043276094,0.0,0.0,2.8976908,1.9534324,3.2240999,0.0,1.0933188,2020-02-25
0.0529441,0.0,0.0,2.8937488,1.9717153,3.250735,0.0,1.061385,2020-02-26
0.066724084,0.0,0.0,2.8927455,1.9975699,3.278196,0.0,1.0368193,2020-02-27
0.08203826,0.0,0.0,2.8891242,2.0186007,3.3097107,0.0,1.0078206,2020-02-28
0.099503,0.0,0.0,2.889893,2.0434415,3.3499653,0.0,0.9740128,2020-03-02
0.11018796,0.0,0.0,2.884301,2.0752432,3.4120247,0.0,0.92519075,2020-03-03
0.12020973,0.0,0.0,2.872254,2.1115692,3.485502,0.0,0.8674042,2020-03-04
0.13128346,0.0,0.0,2.8608255,2.151054,3.565829,0.0,0.81251943,2020-03-05
0.14336297,0.0,0.0,2.8477821,2.1886604,3.6469157,0.0,0.7619214,2020-03-06
0.15783818,0.0,0.0,2.8343134,2.2267973,3.729408,0.0,0.71232724,2020-03-09
0.1814655,0.0,0.0,2.8185198,2.2715106,3.8193967,0.0,0.65800285,2020-03-10
0.20608196,0.0,0.0,2.7981865,2.3119462,3.9083235,0.006854512,0.5987415,2020-03-11
0.23758242,0.0,0.0,2.7863464,2.3629289,4.0068774,0.028221857,0.54396284,2020-03-12
0.27646142,0.0,0.0,2.771852,2.4197352,4.107684,0.045244064,0.4825788,2020-03-13
0.32049042,0.0,0.0,2.7686577,2.490468,4.2198834,0.049565528,0.4169892,2020-03-16
0.36540627,0.0,0.0,2.7669942,2.5632613,4.3346415,0.048687615,0.34686023,2020-03-17
0.41491187,0.0,0.0,2.7791152,2.6468465,4.4702644,0.045346834,0.27581668,2020-03-18
0.47323883,0.0,0.0,2.8024557,2.7477934,4.617423,0.032200046,0.21014576,2020-03-19
0.54596376,0.0,0.0,2.8484313,2.8726654,4.7904763,0.0041594096,0.14990751,2020-03-20
0.61305314,0.0,0.0,2.9003768,2.990397,4.9720387,0.0,0.09531991,2020-03-23
0.68267035,0.0,0.0,2.957523,3.1113656,5.161772,0.0,0.04170053,2020-03-24
0.7517651,0.0,0.0,3.0254004,3.2349322,5.359667,0.0,0.0018355735,2020-03-25
0.81910104,0.0,0.0,3.1012106,3.3613677,5.5547714,0.0,0.0,2020-03-26
0.8824665,0.0,0.02356238,3.1766002,3.4782107,5.742873,0.0,0.0,2020-03-27
0.94302267,0.0,0.055720575,3.251841,3.586124,5.9229736,0.0,0.0,2020-03-30
0.9994196,0.0,0.08136643,3.3217068,3.68073,6.091921,0.013083819,0.010510553,2020-03-31
1.0520731,0.0,0.09950996,3.3874917,3.7653291,6.253539,0.03707511,0.029830445,2020-04-01
1.1010162,0.0,0.10972298,3.4334815,3.8609822,6.4219284,0.06494716,0.046662796,2020-04-02
1.1370364,0.0,0.1072116,3.4680564,3.9495497,6.5821304,0.09695041,0.06258462,2020-04-03
1.1691602,0.0,0.104023226,3.4978848,4.040744,6.7327323,0.12253319,0.079854,2020-04-06
1.1949096,0.0,0.099220164,3.5178487,4.1218185,6.8658323,0.14928097,0.09716974,2020-04-07
1.2174627,0.0,0.085039146,3.5402648,4.1937947,7.0052595,0.18700932,0.111212,2020-04-08
1.2369767,0.0,0.066050656,3.5605426,4.25612,7.141656,0.23058052,0.11950074,2020-04-09
1.251778,0.0,0.047168978,3.5739481,4.3062167,7.2620373,0.2740875,0.12296055,2020-04-10
1.2698542,0.0,0.036898144,3.586996,4.357592,7.3698864,0.30902955,0.12896155,2020-04-13
1.2842723,0.0,0.025922425,3.5955157,4.400977,7.4680815,0.34237614,0.13206123,2020-04-14
1.2976862,0.0,0.011333831,3.6053557,4.4392276,7.565254,0.37858537,0.13501583,2020-04-16
1.3106219,0.0,0.0,3.62112,4.4744644,7.668604,0.41951308,0.13466142,2020-04-17
1.3273143,0.0,0.0,3.6418447,4.5151463,7.76633,0.45436227,0.1390134,2020-04-20
1.3439188,0.0,0.0,3.6599169,4.5544457,7.8514256,0.4859186,0.14568172,2020-04-21
1.351276,0.0,0.0,3.666956,4.5769067,7.9186335,0.5257678,0.14551292,2020-04-22
1.3507578,0.0,0.0,3.6644316,4.583309,7.97461,0.5740283,0.13887237,2020-04-23
1.3489069,0.0,0.0,3.660237,4.5840626,8.02855,0.62570703,0.12995706,2020-04-24
1.3479283,0.0,0.0,3.6530304,4.5832815,8.0691595,0.67244506,0.12116955,2020-04-27
1.3422085,0.0,0.0,3.6350577,4.5676446,8.092931,0.7216343,0.11114381,2020-04-28
1.3339792,0.0,0.0,3.614266,4.545657,8.103801,0.7692011,0.10123204,2020-04-29
1.3234459,0.0,0.0,3.5825434,4.5136757,8.092618,0.81578815,0.09187101,2020-05-04
1.3107898,0.0,0.0,3.545957,4.4742565,8.068958,0.86672926,0.07916485,2020-05-06
1.283415,0.0,0.0,3.4885657,4.4064894,8.008581,0.93010676,0.056650747,2020-05-07
1.2594875,0.0,0.0,3.4433928,4.3466163,7.9586086,0.99009156,0.03870069,2020-05-08
1.2343508,0.0,0.0,3.3935702,4.2800255,7.889256,1.0502131,0.02094077,2020-05-11
1.2131456,0.0,0.0,3.3528109,4.2217035,7.8371983,1.1159681,0.004897941,2020-05-12
1.1993138,0.0,0.0,3.3297558,4.180879,7.81536,1.1803699,0.0,2020-05-13
1.1827793,0.0,0.0,3.3021061,4.13763,7.780401,1.2430837,0.0,2020-05-14
1.1647805,0.0,0.0,3.2760634,4.0949664,7.7508154,1.3063254,0.0,2020-05-15
1.144452,0.0,0.0,3.2469568,4.0520034,7.7090025,1.3640271,0.0,2020-05-18
1.1207932,0.0,0.0,3.2194967,4.0060678,7.6710687,1.4215766,0.0,2020-05-19
1.0877655,0.0,0.0,3.182426,3.9464748,7.5992117,1.4725041,0.0,2020-05-20
1.0563303,0.0,0.0,3.1486063,3.892246,7.5245934,1.5182272,0.0,2020-05-21
1.0257666,0.0,0.0,3.1168487,3.8391955,7.4564714,1.5674857,0.0,2020-05-22
1.002299,0.0,0.0,3.0920472,3.8010292,7.398691,1.6098691,0.0,2020-05-25
0.9710514,0.0,0.0,3.058928,3.7527308,7.3218145,1.6500051,0.0,2020-05-26
0.9402898,0.0,0.0,3.0271878,3.7042825,7.239567,1.6881517,0.0,2020-05-27
0.90998083,0.0,0.0,2.9951842,3.654609,7.155216,1.7251471,0.0,2020-05-28
0.8886394,0.0,0.0,2.9699,3.615019,7.091838,1.7677943,0.0,2020-05-29
0.865105,0.0,0.0,2.9341688,3.5693653,7.0034885,1.8012565,0.0,2020-06-01
0.84263307,0.0,0.0,2.91401,3.5224636,6.9212875,1.8374312,0.0,2020-06-02
0.8163148,0.0,0.0,2.8936348,3.4639533,6.823537,1.8730836,0.0,2020-06-03
0.80183834,0.0,0.0,2.8890584,3.4218311,6.745229,1.9078501,0.0,2020-06-04
0.7888742,0.0,0.0,2.8886242,3.3827412,6.667712,1.9378392,0.0,2020-06-05
0.7704759,0.0,0.0,2.8796632,3.3359249,6.5688257,1.9639748,0.0,2020-06-08
0.74792415,0.0,0.0,2.8677692,3.2856998,6.458187,1.9845295,0.0,2020-06-09
0.72411644,0.0,0.0,2.857653,3.2343776,6.3572073,2.0096164,0.0,2020-06-10
0.7055766,0.0,0.0,2.8478382,3.191168,6.2603674,2.0349352,0.0,2020-06-11
0.6861934,0.0,0.0,2.836003,3.1497793,6.167236,2.061603,0.0,2020-06-12
0.66994995,0.0,0.0,2.823053,3.11647,6.0769925,2.0822933,0.0,2020-06-15
0.65812093,0.0,0.0,2.8135285,3.0931904,6.00716,2.0958636,0.0,2020-06-16
0.64473933,0.0,0.0,2.8033962,3.0690367,5.934977,2.102944,0.0,2020-06-17
0.6269439,0.0,0.0,2.785509,3.041707,5.852804,2.1120806,0.0,2020-06-18
0.6093638,0.0,0.0,2.7685013,3.0140138,5.7816396,2.1261382,0.0,2020-06-19
0.5944075,0.0,0.0,2.7548747,2.9930992,5.717725,2.1387172,0.0,2020-06-22
0.5724794,0.0,0.0,2.7332306,2.9646473,5.6418056,2.1502008,0.0,2020-06-23
0.55026776,0.0,0.0,2.7076879,2.9376917,5.561089,2.1594737,0.0,2020-06-24
0.5257964,0.0,0.0,2.6830027,2.9100525,5.4885397,2.175592,0.0,2020-06-25
0.49670607,0.0,0.0,2.6483274,2.8771894,5.4006243,2.1855648,0.0,2020-06-26
0.47486758,0.0,0.0,2.6209216,2.8554103,5.330442,2.1953769,0.0,2020-06-29
0.44790465,0.0,0.0,2.585216,2.8261838,5.2470827,2.1958892,0.0,2020-06-30
0.42815685,0.0,0.0,2.5618577,2.8040195,5.1913214,2.2002182,0.0,2020-07-01
0.41193476,0.0,0.0,2.5494354,2.7825518,5.1503873,2.2097387,0.0,2020-07-02
0.3945042,0.0,0.0,2.5393982,2.7587411,5.1066,2.2176971,0.0,2020-07-03
0.37867236,0.0,0.0,2.531441,2.7362726,5.067215,2.23363,0.0,2020-07-06
0.3604756,0.0,0.0,2.5222154,2.7124217,5.0219336,2.2528238,0.0,2020-07-07
0.3422679,0.0,0.0,2.5171518,2.6881266,4.9855785,2.2784624,0.0,2020-07-08
0.32920483,0.0,0.0,2.5144665,2.6722252,4.9534883,2.3018496,0.0,2020-07-09
0.31727293,0.0,0.0,2.5112739,2.6578758,4.923868,2.327846,0.0,2020-07-10
0.30793396,0.0,0.0,2.505814,2.6457198,4.8971705,2.359307,0.0,2020-07-13
0.29802433,0.0,0.0,2.500905,2.6305919,4.873582,2.395288,0.0,2020-07-14
0.28762135,0.0,0.0,2.4995487,2.6119282,4.855087,2.433898,0.0,2020-07-15
0.28592402,0.0,0.0,2.4991477,2.6053944,4.8381987,2.4674332,0.0,2020-07-16
0.28192714,0.0,0.0,2.4949636,2.593682,4.817356,2.4931219,0.0,2020-07-17
0.27805084,0.0,0.0,2.492236,2.5815206,4.7988195,2.5166793,0.0,2020-07-20
0.2714369,0.0,0.0,2.4892685,2.5632083,4.777945,2.536854,0.0,2020-07-21
0.26650813,0.0,0.0,2.4844148,2.5492094,4.7487545,2.548439,0.0,2020-07-22
0.26119843,0.0,0.0,2.4825835,2.5366235,4.726509,2.562187,0.0,2020-07-23
0.2513376,0.0,0.0,2.4765356,2.5192873,4.6967034,2.5746493,0.0,2020-07-24
0.2445789,0.0,0.0,2.4695795,2.5058804,4.669066,2.585349,0.0,2020-07-27
0.23542625,0.0,0.0,2.4561234,2.4903498,4.6297603,2.5918465,0.0,2020-07-28
0.230131,0.0,0.0,2.4517066,2.484377,4.602934,2.5969856,0.0,2020-07-29
0.22364098,0.0,0.0,2.4418387,2.476679,4.567465,2.5990028,0.0,2020-07-30
0.21027705,0.0,0.0,2.4287193,2.4561577,4.526986,2.6065168,0.0,2020-07-31
0.19888517,0.0,0.0,2.4193115,2.4368312,4.4926972,2.6132486,0.0,2020-08-03
0.18142384,0.0,0.0,2.415139,2.402745,4.4529395,2.6193678,0.0,2020-08-04
0.16765603,0.0,0.0,2.4165082,2.3694625,4.414383,2.6270552,0.0,2020-08-05
0.14862049,0.0,0.0,2.415252,2.3273187,4.3652873,2.6376448,0.0,2020-08-06
0.13191216,0.0,0.0,2.406243,2.2905555,4.2997675,2.6505117,0.0,2020-08-07
0.11433585,0.0,0.0,2.3973484,2.2535195,4.236271,2.6714725,0.0,2020-08-10
0.09656981,0.0,0.0,2.3851724,2.2127428,4.1646857,2.6877742,0.0,2020-08-11
0.07389493,0.0,0.0,2.3773453,2.1635532,4.0990005,2.7107916,0.0,2020-08-12
0.052920386,0.0,0.0,2.3768725,2.1137748,4.043312,2.7371674,0.0,2020-08-13
0.03477591,0.0,0.0,2.3726044,2.064197,3.984976,2.7647622,0.0,2020-08-14
0.016009636,0.0,0.0,2.3704357,2.01389,3.9341652,2.789773,0.0,2020-08-18
0.0047841594,0.0,0.0,2.3717442,1.9742943,3.8964274,2.8061056,0.0,2020-08-19
0.0,0.0,0.0,2.3674634,1.9394232,3.856661,2.8164747,0.0,2020-08-20
0.0,0.0,0.0,2.3631215,1.9142498,3.8307178,2.8163927,0.0,2020-08-21
0.0,0.0,0.0,2.3608046,1.8868197,3.8132265,2.8127995,0.0,2020-08-24
0.0,0.0,0.0,2.3596566,1.8583177,3.799522,2.808097,0.0,2020-08-25
0.0,0.0,0.0,2.357524,1.8321239,3.7856498,2.804287,0.0,2020-08-26
0.0,0.0,0.0,2.3568032,1.8083404,3.7734723,2.8010237,0.0,2020-08-27
0.0,0.0,0.0,2.3546097,1.7948437,3.7640402,2.801194,0.0,2020-08-28
0.0,0.0,0.0,2.3468013,1.7792815,3.749414,2.8010888,0.0,2020-08-31
0.0,0.0,0.0,2.3371685,1.7586185,3.736623,2.801031,0.0,2020-09-01
0.0,0.0,0.0,2.326835,1.7290486,3.7185597,2.8019724,0.0,2020-09-02
0.0,0.0,0.0,2.3183699,1.7056233,3.6997654,2.8041353,0.0,2020-09-03
0.0,0.0,0.0,2.3044581,1.6795412,3.6664674,2.809783,0.0,2020-09-04
0.0,0.0,0.0,2.2863898,1.6548357,3.6255202,2.8119912,0.0,2020-09-07
0.0,0.0,0.0,2.2701833,1.6300107,3.5856016,2.814098,0.0,2020-09-08
0.0,0.0,0.0,2.2566438,1.6134167,3.5464756,2.8139782,0.0,2020-09-09
0.0,0.0,0.0,2.2436664,1.6008819,3.509416,2.8120117,0.0,2020-09-10
0.0,0.0,0.0,2.233707,1.5933595,3.4751976,2.8072734,0.0,2020-09-11
0.0,0.0,0.0,2.2166624,1.5898079,3.426971,2.795616,0.0,2020-09-14
0.0,0.0,0.0,2.2039557,1.5876492,3.3839047,2.7813234,0.0,2020-09-15
0.0,0.0,0.0,2.1988316,1.588051,3.3562999,2.7708015,0.0,2020-09-16
0.0,0.0,0.0,2.2002704,1.5818846,3.3389564,2.7662985,0.0,2020-09-17
0.0,0.0,0.0,2.199645,1.5798985,3.3185475,2.7558608,0.0,2020-09-18
0.0,0.0,0.0,2.2020483,1.574829,3.3028264,2.7487795,0.0,2020-09-21
0.0,0.0,0.0,2.2004051,1.5708693,3.280843,2.736837,0.0,2020-09-22
0.0,0.0,0.0,2.2016377,1.5711962,3.2702248,2.7187817,0.0,2020-09-23
0.0,0.0,0.0,2.1988184,1.5727475,3.2559903,2.6911144,0.0,2020-09-24
0.0,0.0,0.0,2.1954153,1.5801562,3.2488759,2.657397,0.0,2020-09-25
0.0,0.0,0.0,2.194614,1.5840161,3.248555,2.6234765,0.0,2020-09-28
0.0,0.0,0.0,2.1901016,1.5836906,3.2432187,2.5907815,0.0,2020-09-29
0.0,0.0,0.0,2.1839972,1.585471,3.234894,2.560595,0.0,2020-10-05
0.0,0.0,0.0,2.2115622,1.5998726,3.225841,2.5319405,0.0,2020-10-06
0.0,0.0,0.0,2.2560482,1.6161035,3.2132988,2.507909,0.0,2020-10-07
0.0,0.0,0.0,2.3110182,1.6298399,3.1972706,2.4920921,0.0,2020-10-08
0.0,0.0,0.0,2.3759089,1.6379097,3.1864219,2.4869204,0.0,2020-10-12
0.0,0.0,0.0,2.446605,1.6505026,3.1820948,2.4873824,0.0,2020-10-13
0.0,0.0,0.0,2.5129528,1.6688571,3.1744673,2.48804,0.0,2020-10-14
0.0,0.0,0.0,2.5783074,1.687636,3.1727784,2.4886458,0.0028971024,2020-10-15
0.0,0.0,0.0,2.639118,1.7040079,3.172385,2.4877312,0.03093933,2020-10-16
0.0,0.0,0.0,2.6966476,1.7195785,3.175066,2.482432,0.05524947,2020-10-19
0.0,0.0,0.0,2.7546868,1.734781,3.1874835,2.478098,0.0793231,2020-10-20
0.0,0.0,0.0,2.8078346,1.7541556,3.1980956,2.472979,0.10790078,2020-10-21
0.0,0.0,0.0,2.8588881,1.7576758,3.2099006,2.4776402,0.13179873,2020-10-22
0.0,0.0,0.0,2.9093218,1.765736,3.2242348,2.4772668,0.15857871,2020-10-23
0.0,0.0,0.0,2.955034,1.7812456,3.2346573,2.4676075,0.19190992,2020-10-26
0.0,0.0,0.0,3.0006638,1.7996355,3.2496824,2.4521914,0.22423778,2020-10-27
0.0,0.0,0.0,3.0421977,1.81608,3.261243,2.4321094,0.25313312,2020-10-28
0.0,0.0,0.0,3.0787976,1.8325208,3.2698247,2.4140878,0.28294152,2020-10-29
0.0,0.0,0.0,3.110602,1.8539327,3.2758257,2.3914537,0.31357366,2020-10-30
0.0,0.0,0.0,3.1382277,1.8701559,3.2817216,2.3668847,0.33364967,2020-11-02
0.0,0.0,0.0,3.1615925,1.8700569,3.27759,2.3370392,0.35587817,2020-11-03
0.0,0.0,0.0,3.1774435,1.8667636,3.2562878,2.3011746,0.38679838,2020-11-04
0.0,0.0,0.0,3.1846638,1.8605144,3.2237604,2.2722273,0.4205646,2020-11-05
0.0,0.0,0.0,3.1877222,1.8467926,3.181646,2.2455828,0.45728868,2020-11-06
0.0,0.0,0.0,3.19097,1.8254691,3.1352916,2.2206388,0.49376568,2020-11-09
0.0,0.0,0.0,3.1926994,1.7989212,3.084123,2.2020624,0.53043526,2020-11-10
0.0,0.0,0.0,3.1875758,1.7741089,3.0215776,2.1841183,0.5693863,2020-11-11
0.0,0.0,0.0,3.18134,1.7489566,2.9541214,2.1615763,0.6116685,2020-11-12
0.0,0.0,0.0,3.1730657,1.7180288,2.8835962,2.14082,0.65162116,2020-11-13
0.0,0.0,0.0,3.1712713,1.6833245,2.819751,2.1249464,0.68701047,2020-11-16
0.0,0.0,0.0,3.1752238,1.6517639,2.761804,2.1144176,0.7230732,2020-11-17
0.0,0.0,0.0,3.1702018,1.6142725,2.6932533,2.1085613,0.753955,2020-11-18
0.0,0.0,0.0,3.1656404,1.5778087,2.6236851,2.102877,0.78503096,2020-11-19
0.0,0.0,0.0,3.1635094,1.5457304,2.5577037,2.0983427,0.8153826,2020-11-20
0.0,0.0,0.0,3.1597786,1.5126338,2.4925177,2.0979118,0.8426675,2020-11-23
0.0,0.0,0.0,3.1599073,1.4817166,2.4320376,2.101506,0.87054396,2020-11-24
0.0,0.0,0.0,3.1628108,1.4540913,2.3749273,2.109842,0.90021384,2020-11-25
0.0,0.0,0.0,3.162858,1.4219977,2.3154752,2.1160471,0.92590725,2020-11-26
0.0,0.0,0.0,3.164785,1.3933595,2.2602613,2.1228771,0.95080376,2020-11-27
0.0,0.0,0.0,3.1646857,1.3674865,2.2047303,2.1278586,0.9754779,2020-11-30
0.0,0.0,0.0,3.1580832,1.3534951,2.1491303,2.1202273,0.99667907,2020-12-01
0.0,0.0,0.0,3.1599905,1.3310313,2.0954158,2.1181772,1.014959,2020-12-02
0.0,0.0,0.0,3.16353,1.3119433,2.032925,2.117708,1.0368264,2020-12-03
0.0,0.0,0.0,3.1737776,1.2945142,1.9763948,2.1222854,1.0584193,2020-12-04
0.0,0.0,0.0,3.1881268,1.277141,1.9246505,2.1336844,1.0811287,2020-12-07
0.0,0.0,0.0,3.1939127,1.2662216,1.8626887,2.1387064,1.106375,2020-12-08
0.0,0.0,0.0,3.2036371,1.2495631,1.8119785,2.1445005,1.1253656,2020-12-09
0.0,0.0,0.0,3.2174191,1.2402165,1.7694204,2.1544456,1.149096,2020-12-10
0.0,0.0,0.0,3.228878,1.2310976,1.7295525,2.1669333,1.1725008,2020-12-11
0.0,0.0,0.0,3.2384574,1.2185274,1.6903998,2.1832168,1.19644,2020-12-14
0.0,0.0,0.0,3.251611,1.2006855,1.660241,2.2027798,1.2155524,2020-12-15
0.0,0.0,0.0,3.2609243,1.1922191,1.6287977,2.2180138,1.2356876,2020-12-16
0.0,0.0,0.0,3.2718298,1.1859727,1.6027073,2.2338061,1.2569909,2020-12-17
0.0,0.0,0.0,3.2744098,1.1810691,1.5732528,2.245371,1.2772571,2020-12-18
0.0,0.0,0.0,3.278239,1.17011,1.5509278,2.2603588,1.2920657,2020-12-21
0.0,0.0,0.0,3.2826068,1.1603097,1.5323247,2.2694986,1.305939,2020-12-22
0.0,0.0,0.0,3.287403,1.1512915,1.5216211,2.2766185,1.3140751,2020-12-23
0.0,0.0,0.0,3.2900789,1.1445419,1.5107702,2.281516,1.3195943,2020-12-24
0.0,0.0,0.0,3.2971869,1.1386123,1.5039285,2.2880096,1.3272848,2020-12-28
0.0,0.0,0.0,3.3095171,1.1321385,1.5015389,2.2914066,1.3350371,2020-12-29
0.0,0.0,0.0,3.3298535,1.1265138,1.5051898,2.2994344,1.3397204,2020-12-30
0.0,0.0,0.0,3.3573494,1.1246096,1.5125645,2.3178022,1.3451551,2021-01-04
0.0,0.0,0.0,3.3790946,1.1245307,1.5106784,2.3514345,1.3488503,2021-01-05
0.0,0.0,0.0,3.3913488,1.1274607,1.4940518,2.3942335,1.3561496,2021-01-06
0.0,0.0,0.0,3.3948317,1.1255955,1.4684966,2.4490907,1.3639511,2021-01-07
0.0,0.0,0.0,3.3962488,1.1206253,1.4363447,2.5085738,1.3772258,2021-01-08
0.0,0.0,0.0,3.396754,1.1128999,1.3908845,2.5779812,1.3953761,2021-01-11
0.0,0.0,0.0,3.3856788,1.1001376,1.3280088,2.6570926,1.4131566,2021-01-12
0.0,0.0,0.0,3.3698926,1.0812806,1.2612597,2.7393909,1.4259429,2021-01-13
