Date,category_scores,weighted_avg_scores
2016-09-04,"{'성장_긍정': 0.25690663081511295, '성장_부정': 0.28011528925232454, '민감_긍정': 0.26535757133498944, '민감_부정': 0.26401523490770046, '방어_긍정': 0.2747235550723239, '방어_부정': 0.2588906267195121, '금융_긍정': 0.31845993531186717, '금융_부정': 0.28566143171852265}","{'성장_긍정': 0.2195355795960254, '성장_부정': 0.2607774214112999, '민감_긍정': 0.2547248029756815, '민감_부정': 0.2578659251220694, '방어_긍정': 0.25037387519157445, '방어_부정': 0.2478406466979679, '금융_긍정': 0.28461662583314573, '금융_부정': 0.2692205511469353}"
2016-09-05,"{'성장_긍정': 0.21196771747582804, '성장_부정': 0.2671542961242731, '민감_긍정': 0.22999653444135457, '민감_부정': 0.24941341105973333, '방어_긍정': 0.23186352937905244, '방어_부정': 0.24100532513902298, '금융_긍정': 0.2521690431952382, '금융_부정': 0.26704001367678887}","{'성장_긍정': 0.22453430906930213, '성장_부정': 0.26338492012631975, '민감_긍정': 0.25621434611328575, '민감_부정': 0.2588311345226869, '방어_긍정': 0.2538279831512653, '방어_부정': 0.24960406244436587, '금융_긍정': 0.2887684892732548, '금융_부정': 0.2712567315780713}"
2016-09-06,"{'성장_긍정': 0.21884655824267743, '성장_부정': 0.2269741782066863, '민감_긍정': 0.25209545970717073, '민감_부정': 0.22235851483604419, '방어_긍정': 0.2393436269691315, '방어_부정': 0.2214846616235867, '금융_긍정': 0.26871609231337423, '금융_부정': 0.20941249761112127}","{'성장_긍정': 0.22389217212409745, '성장_부정': 0.2644681949378513, '민감_긍정': 0.25342286453055407, '민감_부정': 0.25799768116989796, '방어_긍정': 0.25188176576554905, '방어_부정': 0.2490256646350077, '금융_긍정': 0.28426993234048875, '금융_부정': 0.2708296938247103}"
2016-09-07,"{'성장_긍정': 0.20069784306853203, '성장_부정': 0.27037226060161546, '민감_긍정': 0.23362184387423354, '민감_부정': 0.24439495589187124, '방어_긍정': 0.20524169776490978, '방어_부정': 0.23244742702506138, '금융_긍정': 0.2586815341116289, '금융_부정': 0.2677398750757688}","{'성장_긍정': 0.22456956813979426, '성장_부정': 0.260273424398364, '민감_긍정': 0.2539476340005538, '민감_부정': 0.25369643071641185, '방어_긍정': 0.2511416294463317, '방어_부정': 0.2458758811150046, '금융_긍정': 0.28249279941176947, '금융_부정': 0.2628123396576764}"
2016-09-08,"{'성장_긍정': 0.1801681521352656, '성장_부정': 0.23483799313202453, '민감_긍정': 0.2128299452270943, '민감_부정': 0.23389081462945188, '방어_긍정': 0.22392527087342493, '방어_부정': 0.22930523598400585, '금융_긍정': 0.24393898516853452, '금융_부정': 0.23875081172117998}","{'성장_긍정': 0.2227066507086637, '성장_부정': 0.26207687351712927, '민감_긍정': 0.2519899687259006, '민감_부정': 0.25254111939547025, '방어_긍정': 0.2459136900954499, '방어_부정': 0.24427399748171127, '금융_긍정': 0.2794626382876269, '금융_부정': 0.26316128736069144}"
2016-09-09,"{'성장_긍정': 0.17454533821999227, '성장_부정': 0.26996842307692803, '민감_긍정': 0.21007566005221168, '민감_부정': 0.27443476534037836, '방어_긍정': 0.21068842690404682, '방어_부정': 0.2598763374271265, '금융_긍정': 0.24244061554069468, '금융_부정': 0.28306219936656485}","{'성장_긍정': 0.21784452555981015, '성장_부정': 0.2586323632944513, '민감_긍정': 0.24690458281276478, '민감_부정': 0.24965060310362147, '방어_긍정': 0.24316426765564172, '방어_부정': 0.2420829579313613, '금융_긍정': 0.27424935823038493, '금융_부정': 0.2592731328735336}"
2016-09-10,"{'성장_긍정': 0.22117767586266215, '성장_부정': 0.22370117228999184, '민감_긍정': 0.2700666118448647, '민감_부정': 0.2356913402279659, '방어_긍정': 0.2420523379677834, '방어_부정': 0.20637259442148978, '금융_긍정': 0.2562001794188807, '금융_부정': 0.21582301670540793}","{'성장_긍정': 0.21197477201144804, '성장_부정': 0.2601244725803668, '민감_긍정': 0.24146834306224566, '민감_부정': 0.25250908278419726, '방어_긍정': 0.23830950463140735, '방어_부정': 0.24417090706856326, '금융_긍정': 0.26879693323168813, '금융_부정': 0.2616926693915365}"
2016-09-11,"{'성장_긍정': 0.24772678389047842, '성장_부정': 0.29553588173733003, '민감_긍정': 0.28156540822304144, '민감_부정': 0.29360318759502974, '방어_긍정': 0.28252888685075567, '방어_부정': 0.28361120788837535, '금융_긍정': 0.30242113118783065, '금융_부정': 0.2998471151482468}","{'성장_긍정': 0.21241522080265954, '성장_부정': 0.25495546371888755, '민감_긍정': 0.24431735266334437, '민감_부정': 0.2498114282028344, '방어_긍정': 0.2377982916220656, '방어_부정': 0.23862752848868005, '금융_긍정': 0.26566727783185695, '금융_부정': 0.2548273139683418}"
2016-09-12,"{'성장_긍정': 0.1522235386753164, '성장_부정': 0.2587819629526508, '민감_긍정': 0.16161558183716146, '민감_부정': 0.24663361459608338, '방어_긍정': 0.16446535980638596, '방어_부정': 0.24288739245383498, '금융_긍정': 0.19823819541505777, '금융_부정': 0.2523001452131038}","{'성장_긍정': 0.21661792425234544, '성장_부정': 0.2599391783051621, '민감_긍정': 0.2487935462197377, '민감_부정': 0.2552456932018761, '방어_긍정': 0.2430892579923141, '방어_부정': 0.24411089708837957, '금융_긍정': 0.2692395689995079, '금융_부정': 0.2598175823857168}"
2016-09-13,"{'성장_긍정': 0.20118461500043297, '성장_부정': 0.28495846269617503, '민감_긍정': 0.2175950248140617, '민감_부정': 0.29546628935545577, '방어_긍정': 0.21634705224321557, '방어_부정': 0.28961889860346807, '금융_긍정': 0.21685749169592325, '금융_부정': 0.2943284581389259}","{'성장_긍정': 0.20816512166371146, '성장_부정': 0.2599530210392618, '민감_긍정': 0.23739253805682967, '민감_부정': 0.25433439975156696, '방어_긍정': 0.2327488118076062, '방어_부정': 0.2440590652976416, '금융_긍정': 0.2593269746118803, '금융_부정': 0.2584882187594205}"
2016-09-14,"{'성장_긍정': 0.18870962426578972, '성장_부정': 0.2417583441540047, '민감_긍정': 0.21932805064266803, '민감_부정': 0.2594798630233807, '방어_긍정': 0.22309759948657717, '방어_부정': 0.2441280369471356, '금융_긍정': 0.2110162230981412, '금융_부정': 0.23638030686137437}","{'성장_긍정': 0.20668009924555536, '성장_부정': 0.2632608611922358, '민감_긍정': 0.23420168519246287, '민감_부정': 0.2598884507056566, '방어_긍정': 0.23006402591270755, '방어_부정': 0.2501907642693973, '금융_긍정': 0.2528590369574357, '금융_부정': 0.2629159992638699}"
2016-09-15,"{'성장_긍정': 0.1684661984799024, '성장_부정': 0.2718367790100205, '민감_긍정': 0.21025296386910755, '민감_부정': 0.29823297611785193, '방어_긍정': 0.2295333024677247, '방어_부정': 0.2873317776148671, '금융_긍정': 0.20623560608872243, '금융_부정': 0.28200988474987015}","{'성장_긍정': 0.20360901311750537, '성장_부정': 0.2605500206114622, '민감_긍정': 0.23153094117967682, '민감_부정': 0.2602521829024676, '방어_긍정': 0.22827334898962562, '방어_부정': 0.24969582924321357, '금융_긍정': 0.24642083599678735, '금융_부정': 0.2595902223375132}"
2016-09-16,"{'성장_긍정': 0.172523045991426, '성장_부정': 0.26371675776610815, '민감_긍정': 0.22320208911166325, '민감_부정': 0.2847890850078126, '방어_긍정': 0.24477167494021332, '방어_부정': 0.27900528296997, '금융_긍정': 0.2563844614056902, '금융_부정': 0.29611604063878655}","{'성장_긍정': 0.19782389529718108, '성장_부정': 0.26190689497699193, '민감_긍정': 0.2276204285974323, '민감_부정': 0.265644514651487, '방어_긍정': 0.22728314420061563, '방어_부정': 0.25487982731268494, '금융_긍정': 0.23980284385689546, '금융_부정': 0.2626389717363787}"
2016-09-17,"{'성장_긍정': 0.2373229914501817, '성장_부정': 0.27567870037360914, '민감_긍정': 0.27795166503762175, '민감_부정': 0.2850215784015605, '방어_긍정': 0.2683090683001282, '방어_부정': 0.2705354882710641, '금융_긍정': 0.27191966356705, '금융_부정': 0.2751145886204677}","{'성장_긍정': 0.19266149816151248, '성장_부정': 0.26204343609294856, '민감_긍정': 0.225476639029912, '민감_부정': 0.26892619984205834, '방어_긍정': 0.22824368524042296, '방어_부정': 0.25870160758999333, '금융_긍정': 0.2400336363611518, '금융_부정': 0.2674581020258234}"
2016-09-18,"{'성장_긍정': 0.21996849304134883, '성장_부정': 0.2919624286997789, '민감_긍정': 0.26411650187780095, '민감_부정': 0.28907904951482905, '방어_긍정': 0.2651966264128968, '방어_부정': 0.2799309122232138, '금융_긍정': 0.31703320943869, '금융_부정': 0.3120402415637404}","{'성장_긍정': 0.19678974885603284, '성장_부정': 0.26370339339159526, '민감_긍정': 0.23088383530605056, '민감_부정': 0.2716402362567852, '방어_긍정': 0.23244088930712992, '방어_부정': 0.26080531208408936, '금융_긍정': 0.2422798004824979, '금융_부정': 0.2687619466181827}"
2016-09-19,"{'성장_긍정': 0.19579351815650914, '성장_부정': 0.23944415680733017, '민감_긍정': 0.25033635387225156, '민감_부정': 0.24149086254906807, '방어_긍정': 0.2438405180049521, '방어_부정': 0.2356443475806523, '금융_긍정': 0.26315727376646175, '금융_부정': 0.24518143366930606}","{'성장_긍정': 0.1991430077989403, '성장_부정': 0.2677232362527683, '민감_긍정': 0.2349988506991169, '민감_부정': 0.2750657701826641, '방어_긍정': 0.23678242626670018, '방어_부정': 0.2643532404463415, '금융_긍정': 0.25118252214557435, '금융_부정': 0.2750950608719564}"
2016-09-20,"{'성장_긍정': 0.20047307535916004, '성장_부정': 0.24910116924088244, '민감_긍정': 0.21107889202881572, '민감_부정': 0.25383150693590356, '방어_긍정': 0.22995518258441922, '방어_부정': 0.27405930142218954, '금융_긍정': 0.26778471865510683, '금융_부정': 0.26135634501235006}","{'성장_긍정': 0.1986247285455241, '성장_부정': 0.2646278129621152, '민감_긍정': 0.2372883327338928, '민감_부정': 0.27190750951684983, '방어_긍정': 0.23836721475911052, '방어_부정': 0.2617959098514549, '금융_긍정': 0.2529153735844792, '금융_부정': 0.2722624406460415}"
2016-09-21,"{'성장_긍정': 0.24636968255714856, '성장_부정': 0.22356770322114602, '민감_긍정': 0.22066575061936092, '민감_부정': 0.1843301876195656, '방어_긍정': 0.24479463620061556, '방어_부정': 0.2067831457826487, '금융_긍정': 0.27603642213498414, '금융_부정': 0.22078831443827035}","{'성장_긍정': 0.1988844302459786, '성장_부정': 0.26308389741800187, '민감_긍정': 0.23414977395686865, '민감_부정': 0.27047012094557243, '방어_긍정': 0.23798655863710785, '방어_부정': 0.264411630031234, '금융_긍정': 0.25516056786023933, '금융_부정': 0.27179465221831806}"
2016-09-22,"{'성장_긍정': 0.18919166630766265, '성장_부정': 0.20842958967111216, '민감_긍정': 0.2043783095624357, '민감_부정': 0.19473385474186952, '방어_긍정': 0.2047784992696067, '방어_부정': 0.2038507131930204, '금융_긍정': 0.2531848606714671, '금융_부정': 0.20633043395213482}","{'성장_긍정': 0.2054386651241032, '성장_부정': 0.25792478648997896, '민감_긍정': 0.23268009696980635, '민감_부정': 0.2594661470168798, '방어_긍정': 0.239673910086643, '방어_부정': 0.2575564852705161, '금융_긍정': 0.2585148594919666, '금융_부정': 0.2654230897388008}"
2016-09-23,"{'성장_긍정': 0.1599484337255082, '성장_부정': 0.25737878532654157, '민감_긍정': 0.21535746570071512, '민감_부정': 0.2767078467576247, '방어_긍정': 0.18964120929936873, '방어_부정': 0.24975762075961289, '금융_긍정': 0.22359647964946386, '금융_부정': 0.2699120179535741}","{'성장_긍정': 0.20393419460240475, '성장_부정': 0.2511930181112893, '민감_긍정': 0.2291621525394861, '민감_부정': 0.25042137411661153, '방어_긍정': 0.2356490819602749, '방어_부정': 0.2505547712239661, '금융_긍정': 0.25865699161405015, '금융_부정': 0.25757096758148934}"
2016-09-24,"{'성장_긍정': 0.2852664376760372, '성장_부정': 0.2723558530690919, '민감_긍정': 0.2871581368330884, '민감_부정': 0.24289481016924708, '방어_긍정': 0.30691374317638653, '방어_부정': 0.25192537257938663, '금융_긍정': 0.27943174319171277, '금융_부정': 0.22600039076666562}","{'성장_긍정': 0.19844468817287242, '성장_부정': 0.2512393177577133, '민감_긍정': 0.22718858736250463, '민감_부정': 0.2526793902459448, '방어_긍정': 0.22978829871029244, '방어_부정': 0.24991640221287584, '금융_긍정': 0.25476595030936244, '금융_부정': 0.2585051554602654}"
2016-09-25,"{'성장_긍정': 0.2389572618065198, '성장_부정': 0.2950599140286134, '민감_긍정': 0.2643815400516411, '민감_부정': 0.2851317614237483, '방어_긍정': 0.2640257340534663, '방어_부정': 0.27914822492088154, '금융_긍정': 0.30876205219528885, '금융_부정': 0.29863622442422044}","{'성장_긍정': 0.2098032670747866, '성장_부정': 0.253402461081719, '민감_긍정': 0.23473814209223479, '민감_부정': 0.25040735310237777, '방어_긍정': 0.23976430300205215, '방어_부정': 0.24966343550792222, '금융_긍정': 0.25849907877117684, '금융_부정': 0.25370969953710115}"
2016-09-26,"{'성장_긍정': 0.1817016871043217, '성장_부정': 0.24418156442488434, '민감_긍정': 0.20606789415840945, '민감_부정': 0.23448812232227162, '방어_긍정': 0.2142534818588413, '방어_부정': 0.22974325316284025, '금융_긍정': 0.23282270590985119, '금융_부정': 0.23738680783871155}","{'성장_긍정': 0.21437692003397113, '성장_부정': 0.2581294346214791, '민감_긍정': 0.23908804082264604, '민감_부정': 0.25369830498377954, '방어_긍정': 0.24340417840876913, '방어_부정': 0.2526063464660451, '금융_긍정': 0.265921662111822, '금융_부정': 0.25850209406293234}"
2016-09-27,"{'성장_긍정': 0.23609040791636318, '성장_부정': 0.2552244478876072, '민감_긍정': 0.2633223672381988, '민감_부정': 0.23615185349303391, '방어_긍정': 0.2534874361579331, '방어_부정': 0.23354072757030842, '금융_긍정': 0.28804798167041945, '금융_부정': 0.24226464488691704}","{'성장_긍정': 0.21140001562413838, '성장_부정': 0.25607716123987256, '민감_긍정': 0.23582644265463973, '민감_부정': 0.2503174519009015, '방어_긍정': 0.24058397402570075, '방어_부정': 0.24900443245611958, '금융_긍정': 0.26315860955719494, '금융_부정': 0.25513943200330536}"
2016-09-28,"{'성장_긍정': 0.1956194561829481, '성장_부정': 0.25117416905775825, '민감_긍정': 0.22526916970523134, '민감_부정': 0.2381084197958619, '방어_긍정': 0.20609178800086095, '방어_부정': 0.2406438340912482, '금융_긍정': 0.2651159827206256, '금융_부정': 0.2643330167432643}","{'성장_긍정': 0.21539419638515872, '성장_부정': 0.25563632373451256, '민감_긍정': 0.2397754188751649, '민감_부정': 0.24727410099578043, '방어_긍정': 0.2425207909582022, '방어_부정': 0.24603403064615162, '금융_긍정': 0.26742955081355035, '금융_부정': 0.2525691800012906}"
2016-09-29,"{'성장_긍정': 0.2342890161145288, '성장_부정': 0.24640109223744291, '민감_긍정': 0.269882016394078, '민감_부정': 0.23452707419057056, '방어_긍정': 0.2550773581490601, '방어_부정': 0.2230477440048813, '금융_긍정': 0.2963818707222061, '금융_부정': 0.244806620056781}","{'성장_긍정': 0.21365981412538154, '성장_부정': 0.25493863014525436, '민감_긍정': 0.23821513692535023, '민감_부정': 0.24505652498686897, '방어_긍정': 0.23778447019438242, '방어_부정': 0.24454478752500575, '금융_긍정': 0.2679648875435095, '금융_부정': 0.2534372234206173}"
