date,KOSPI_1001,KOSPI_1005,KOSPI_1008,KOSPI_1011,KOSPI_1012,KOSPI_1013,KOSPI_1014,KOSPI_1015,KOSPI_1017,KOSPI_1018,KOSPI_1020,KOSPI_1021,KOSPI_1024,KOSPI_1026,KOSPI_1035,KOSPI_1155,KOSPI_1156,year_key,month_key,국고채 금리 (3년),국고채 금리 (10년),기업경기실사지수(BSI),기준금리,무역수지,산업생산지수(IPI),생산자물가 상승률 (PPI),소비심리지수(CSI),소비자물가 상승률 (CPI),수출입 물량지수,외환보유액,원달러 환율,통화량 (M2)
2020-06-30,2108.33,3991.31,4450.35,2872.64,620.66,19455.28,2210.42,1201.3,625.89,80.95,302.92,325.06,1420.91,1414.2,1959.45,2354.26,480.25,2020,2020-06,0.85,1.392,53.0,0.5,5532.9,102.3,99.47,82.7,99.71,5532.9,410754278.0,1210.01,3074196.8
2020-06-30,2108.33,3991.31,4450.35,2872.64,620.66,19455.28,2210.42,1201.3,625.89,80.95,302.92,325.06,1420.91,1414.2,1959.45,2354.26,480.25,2020,2020-06,0.85,1.392,53.0,0.5,5532.9,98.6,99.47,82.7,99.71,5532.9,410754278.0,1210.01,3074196.8
2020-07-01,2106.7,4019.05,4408.91,2938.24,615.94,19428.44,2202.99,1201.82,619.47,81.38,311.32,328.97,1436.04,1417.04,1961.21,2369.33,488.43,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.0,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-01,2106.7,4019.05,4408.91,2938.24,615.94,19428.44,2202.99,1201.82,619.47,81.38,311.32,328.97,1436.04,1417.04,1961.21,2369.33,488.43,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.8,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-02,2135.37,4097.3,4495.87,2992.76,623.44,19498.13,2236.29,1208.46,622.64,82.52,317.52,328.41,1438.31,1474.35,1988.48,2377.45,490.91,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.0,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-02,2135.37,4097.3,4495.87,2992.76,623.44,19498.13,2236.29,1208.46,622.64,82.52,317.52,328.41,1438.31,1474.35,1988.48,2377.45,490.91,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.8,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-03,2152.41,4118.21,4533.57,3014.85,628.71,19740.15,2293.06,1212.68,625.42,83.53,313.69,328.18,1439.01,1507.72,2001.18,2404.17,493.26,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.0,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-03,2152.41,4118.21,4533.57,3014.85,628.71,19740.15,2293.06,1212.68,625.42,83.53,313.69,328.18,1439.01,1507.72,2001.18,2404.17,493.26,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.8,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-06,2187.93,4181.85,4568.79,3045.93,636.54,20212.68,2388.02,1241.62,625.49,84.12,318.15,330.64,1462.16,1571.72,2033.83,2455.63,501.58,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.0,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-06,2187.93,4181.85,4568.79,3045.93,636.54,20212.68,2388.02,1241.62,625.49,84.12,318.15,330.64,1462.16,1571.72,2033.83,2455.63,501.58,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.8,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-07,2164.17,4209.49,4567.68,3047.82,638.14,19723.98,2350.98,1219.69,615.56,83.46,311.4,328.11,1459.26,1572.79,2008.29,2418.55,497.59,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.0,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-07,2164.17,4209.49,4567.68,3047.82,638.14,19723.98,2350.98,1219.69,615.56,83.46,311.4,328.11,1459.26,1572.79,2008.29,2418.55,497.59,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.8,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-08,2158.88,4187.37,4558.29,3102.46,645.01,19580.98,2351.48,1219.66,616.58,83.8,310.13,324.97,1455.86,1590.37,2002.55,2401.07,494.15,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.0,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-08,2158.88,4187.37,4558.29,3102.46,645.01,19580.98,2351.48,1219.66,616.58,83.8,310.13,324.97,1455.86,1590.37,2002.55,2401.07,494.15,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.8,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-09,2167.9,4269.07,4634.65,3096.4,646.24,19563.11,2393.08,1216.05,615.47,83.68,309.19,323.23,1461.22,1610.31,2012.56,2414.38,491.45,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.0,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-09,2167.9,4269.07,4634.65,3096.4,646.24,19563.11,2393.08,1216.05,615.47,83.68,309.19,323.23,1461.22,1610.31,2012.56,2414.38,491.45,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.8,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-10,2150.25,4292.17,4546.37,3017.01,630.41,19522.5,2348.96,1190.67,605.56,82.42,306.1,315.81,1430.57,1626.03,1999.52,2404.12,477.84,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.0,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-10,2150.25,4292.17,4546.37,3017.01,630.41,19522.5,2348.96,1190.67,605.56,82.42,306.1,315.81,1430.57,1626.03,1999.52,2404.12,477.84,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.8,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-13,2186.06,4326.9,4652.27,3071.62,640.25,19764.7,2376.94,1245.89,639.01,84.52,308.17,323.6,1492.76,1631.62,2032.63,2429.8,493.56,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.0,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-13,2186.06,4326.9,4652.27,3071.62,640.25,19764.7,2376.94,1245.89,639.01,84.52,308.17,323.6,1492.76,1631.62,2032.63,2429.8,493.56,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.8,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-14,2183.61,4314.9,4633.31,3047.21,632.87,19855.7,2329.44,1252.61,636.17,84.89,312.39,322.64,1486.45,1601.92,2028.96,2440.98,492.19,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.0,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-14,2183.61,4314.9,4633.31,3047.21,632.87,19855.7,2329.44,1252.61,636.17,84.89,312.39,322.64,1486.45,1601.92,2028.96,2440.98,492.19,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.8,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-15,2201.88,4232.49,4670.23,3080.09,637.92,20161.55,2338.16,1301.97,630.87,86.44,312.46,326.67,1516.14,1581.43,2046.13,2471.9,499.64,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.0,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-15,2201.88,4232.49,4670.23,3080.09,637.92,20161.55,2338.16,1301.97,630.87,86.44,312.46,326.67,1516.14,1581.43,2046.13,2471.9,499.64,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.8,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-16,2183.76,4197.9,4646.62,3084.54,636.87,19875.45,2360.6,1302.49,630.27,87.73,311.53,329.52,1540.8,1542.17,2021.4,2438.93,506.46,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.0,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-16,2183.76,4197.9,4646.62,3084.54,636.87,19875.45,2360.6,1302.49,630.27,87.73,311.53,329.52,1540.8,1542.17,2021.4,2438.93,506.46,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.8,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-17,2201.19,4174.35,4629.74,3091.36,643.69,20058.5,2370.98,1345.12,634.4,86.92,310.26,329.13,1593.89,1559.04,2039.61,2449.56,505.58,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.0,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-17,2201.19,4174.35,4629.74,3091.36,643.69,20058.5,2370.98,1345.12,634.4,86.92,310.26,329.13,1593.89,1559.04,2039.61,2449.56,505.58,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.8,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-20,2198.2,4149.26,4601.36,3122.6,647.79,19978.58,2358.41,1370.43,639.16,87.95,309.61,330.58,1567.85,1530.19,2031.54,2435.31,513.05,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.0,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-20,2198.2,4149.26,4601.36,3122.6,647.79,19978.58,2358.41,1370.43,639.16,87.95,309.61,330.58,1567.85,1530.19,2031.54,2435.31,513.05,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.8,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-21,2228.83,4192.2,4729.67,3172.76,692.44,20387.82,2375.87,1361.48,635.09,87.41,308.0,332.93,1605.15,1546.09,2057.95,2479.18,515.7,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.0,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-21,2228.83,4192.2,4729.67,3172.76,692.44,20387.82,2375.87,1361.48,635.09,87.41,308.0,332.93,1605.15,1546.09,2057.95,2479.18,515.7,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.8,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-22,2228.66,4162.45,4760.26,3294.93,694.3,20221.25,2389.87,1330.85,635.15,87.82,306.88,333.39,1604.6,1542.42,2050.47,2475.65,513.11,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.0,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-22,2228.66,4162.45,4760.26,3294.93,694.3,20221.25,2389.87,1330.85,635.15,87.82,306.88,333.39,1604.6,1542.42,2050.47,2475.65,513.11,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.8,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-23,2216.19,4150.02,4718.88,3261.9,687.85,20026.66,2366.26,1353.74,624.24,86.25,301.36,329.3,1562.45,1552.88,2040.63,2452.26,506.8,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.0,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-23,2216.19,4150.02,4718.88,3261.9,687.85,20026.66,2366.26,1353.74,624.24,86.25,301.36,329.3,1562.45,1552.88,2040.63,2452.26,506.8,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.8,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-24,2200.44,4116.79,4664.97,3223.35,679.39,20034.53,2310.75,1331.12,626.46,86.41,296.56,326.95,1538.21,1538.04,2026.28,2428.64,503.66,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.0,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-24,2200.44,4116.79,4664.97,3223.35,679.39,20034.53,2310.75,1331.12,626.46,86.41,296.56,326.95,1538.21,1538.04,2026.28,2428.64,503.66,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.8,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-27,2217.86,4135.85,4698.51,3318.31,700.33,20393.49,2414.65,1341.44,622.16,86.36,297.41,329.06,1555.11,1547.4,2043.9,2448.1,504.56,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.0,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-27,2217.86,4135.85,4698.51,3318.31,700.33,20393.49,2414.65,1341.44,622.16,86.36,297.41,329.06,1555.11,1547.4,2043.9,2448.1,504.56,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.8,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-28,2256.99,4117.46,4720.46,3361.07,710.39,21256.25,2474.75,1347.66,617.84,86.02,303.26,330.87,1556.3,1558.84,2089.7,2513.72,505.74,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.0,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-28,2256.99,4117.46,4720.46,3361.07,710.39,21256.25,2474.75,1347.66,617.84,86.02,303.26,330.87,1556.3,1558.84,2089.7,2513.72,505.74,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.8,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-29,2263.16,4124.84,4735.21,3359.59,719.35,21345.32,2453.98,1377.58,622.6,85.86,306.33,331.46,1550.83,1573.61,2098.51,2499.02,512.3,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.0,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-29,2263.16,4124.84,4735.21,3359.59,719.35,21345.32,2453.98,1377.58,622.6,85.86,306.33,331.46,1550.83,1573.61,2098.51,2499.02,512.3,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.8,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-30,2267.01,4103.88,4745.05,3316.53,734.69,21414.08,2452.94,1396.31,618.55,86.08,308.68,331.72,1548.95,1573.61,2103.04,2507.15,510.58,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.0,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-30,2267.01,4103.88,4745.05,3316.53,734.69,21414.08,2452.94,1396.31,618.55,86.08,308.68,331.72,1548.95,1573.61,2103.04,2507.15,510.58,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.8,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-31,2249.37,4151.47,4806.56,3247.79,721.31,21062.73,2405.32,1377.02,616.31,85.79,308.17,327.8,1564.57,1584.23,2086.03,2491.1,502.75,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.0,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-07-31,2249.37,4151.47,4806.56,3247.79,721.31,21062.73,2405.32,1377.02,616.31,85.79,308.17,327.8,1564.57,1584.23,2086.03,2491.1,502.75,2020,2020-07,0.826,1.36,55.0,0.5,6472.2,99.8,99.69,85.1,99.63,6472.2,416525863.0,1198.9,3089454.2
2020-08-03,2251.04,4262.61,4943.22,3225.73,704.35,20831.93,2428.14,1364.94,614.37,85.54,305.6,326.97,1570.47,1618.2,2093.44,2515.36,500.55,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,95.3,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-03,2251.04,4262.61,4943.22,3225.73,704.35,20831.93,2428.14,1364.94,614.37,85.54,305.6,326.97,1570.47,1618.2,2093.44,2515.36,500.55,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,99.6,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-04,2279.97,4294.35,5013.58,3261.05,713.73,20990.68,2457.8,1401.27,617.99,88.59,312.2,335.19,1657.17,1625.39,2114.73,2544.34,507.39,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,95.3,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-04,2279.97,4294.35,5013.58,3261.05,713.73,20990.68,2457.8,1401.27,617.99,88.59,312.2,335.19,1657.17,1625.39,2114.73,2544.34,507.39,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,99.6,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-05,2311.86,4324.78,5201.29,3280.49,715.53,21027.72,2455.66,1413.11,616.87,87.66,313.57,340.86,1705.45,1636.34,2141.59,2628.73,508.08,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,95.3,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-05,2311.86,4324.78,5201.29,3280.49,715.53,21027.72,2455.66,1413.11,616.87,87.66,313.57,340.86,1705.45,1636.34,2141.59,2628.73,508.08,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,99.6,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-06,2342.61,4322.8,5288.12,3399.24,719.14,21325.18,2494.33,1472.44,620.89,87.85,308.83,344.43,1711.23,1655.15,2176.17,2640.15,517.55,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,95.3,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-06,2342.61,4322.8,5288.12,3399.24,719.14,21325.18,2494.33,1472.44,620.89,87.85,308.83,344.43,1711.23,1655.15,2176.17,2640.15,517.55,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,99.6,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-07,2351.67,4370.83,5555.21,3379.02,724.97,21233.47,2452.33,1481.31,626.51,88.13,316.56,344.44,1702.81,1641.04,2187.78,2666.61,513.37,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,95.3,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-07,2351.67,4370.83,5555.21,3379.02,724.97,21233.47,2452.33,1481.31,626.51,88.13,316.56,344.44,1702.81,1641.04,2187.78,2666.61,513.37,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,99.6,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-10,2386.38,4384.86,5580.42,3394.63,740.17,21379.86,2453.06,1613.15,623.49,88.27,328.67,355.62,1807.52,1648.04,2218.28,2688.86,531.65,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,95.3,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-10,2386.38,4384.86,5580.42,3394.63,740.17,21379.86,2453.06,1613.15,623.49,88.27,328.67,355.62,1807.52,1648.04,2218.28,2688.86,531.65,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,99.6,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-11,2418.67,4433.56,5775.93,3506.07,742.58,21447.86,2440.52,1664.07,665.93,91.08,327.21,361.55,1795.73,1649.32,2248.68,2671.36,550.39,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,95.3,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-11,2418.67,4433.56,5775.93,3506.07,742.58,21447.86,2440.52,1664.07,665.93,91.08,327.21,361.55,1795.73,1649.32,2248.68,2671.36,550.39,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,99.6,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-12,2432.35,4422.51,5750.12,3496.44,768.19,21679.34,2390.05,1612.33,666.34,91.13,335.62,368.41,1800.41,1653.67,2256.5,2706.28,564.59,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,95.3,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-12,2432.35,4422.51,5750.12,3496.44,768.19,21679.34,2390.05,1612.33,666.34,91.13,335.62,368.41,1800.41,1653.67,2256.5,2706.28,564.59,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,99.6,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-13,2437.53,4463.61,5774.19,3477.87,779.0,21583.23,2398.03,1598.31,684.58,90.06,335.32,375.22,1799.74,1661.91,2263.04,2697.56,578.01,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,95.3,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-13,2437.53,4463.61,5774.19,3477.87,779.0,21583.23,2398.03,1598.31,684.58,90.06,335.32,375.22,1799.74,1661.91,2263.04,2697.56,578.01,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,99.6,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-14,2407.49,4390.48,5662.12,3497.67,788.09,21307.4,2383.55,1588.25,692.88,89.42,330.66,366.17,1757.86,1644.68,2230.68,2645.82,560.7,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,95.3,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-14,2407.49,4390.48,5662.12,3497.67,788.09,21307.4,2383.55,1588.25,692.88,89.42,330.66,366.17,1757.86,1644.68,2230.68,2645.82,560.7,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,99.6,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-18,2348.24,4266.77,5442.95,3361.83,751.23,21180.31,2260.43,1508.61,651.28,84.77,318.51,349.12,1703.35,1635.62,2188.81,2576.46,535.41,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,95.3,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-18,2348.24,4266.77,5442.95,3361.83,751.23,21180.31,2260.43,1508.61,651.28,84.77,318.51,349.12,1703.35,1635.62,2188.81,2576.46,535.41,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,99.6,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-19,2360.54,4295.0,5487.08,3358.49,772.36,20957.24,2279.58,1533.3,657.74,85.21,320.7,353.85,1721.8,1657.51,2190.16,2566.77,541.61,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,95.3,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-19,2360.54,4295.0,5487.08,3358.49,772.36,20957.24,2279.58,1533.3,657.74,85.21,320.7,353.85,1721.8,1657.51,2190.16,2566.77,541.61,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,99.6,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-20,2274.22,4223.15,5291.45,3229.81,752.92,20079.36,2126.9,1454.57,632.64,81.79,313.94,338.54,1647.35,1594.64,2106.71,2459.51,518.08,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,95.3,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-20,2274.22,4223.15,5291.45,3229.81,752.92,20079.36,2126.9,1454.57,632.64,81.79,313.94,338.54,1647.35,1594.64,2106.71,2459.51,518.08,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,99.6,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-21,2304.59,4196.41,5417.59,3281.18,777.53,20390.56,2141.67,1473.72,635.98,82.55,323.08,343.13,1677.04,1614.08,2142.46,2532.21,524.05,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,95.3,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-21,2304.59,4196.41,5417.59,3281.18,777.53,20390.56,2141.67,1473.72,635.98,82.55,323.08,343.13,1677.04,1614.08,2142.46,2532.21,524.05,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,99.6,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-24,2329.83,4246.94,5433.63,3288.82,760.72,20578.25,2165.43,1506.9,637.1,82.49,329.35,344.41,1680.23,1645.58,2168.27,2582.21,526.23,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,95.3,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-24,2329.83,4246.94,5433.63,3288.82,760.72,20578.25,2165.43,1506.9,637.1,82.49,329.35,344.41,1680.23,1645.58,2168.27,2582.21,526.23,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,99.6,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-25,2366.73,4277.87,5573.28,3328.42,779.48,20741.51,2197.42,1546.11,664.0,84.3,337.09,355.66,1752.67,1661.36,2195.58,2609.71,541.55,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,95.3,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-25,2366.73,4277.87,5573.28,3328.42,779.48,20741.51,2197.42,1546.11,664.0,84.3,337.09,355.66,1752.67,1661.36,2195.58,2609.71,541.55,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,99.6,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-26,2369.32,4235.14,5629.6,3246.02,776.12,20812.45,2184.8,1556.15,649.67,84.56,337.01,351.47,1732.72,1675.43,2204.82,2624.01,533.44,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,95.3,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-26,2369.32,4235.14,5629.6,3246.02,776.12,20812.45,2184.8,1556.15,649.67,84.56,337.01,351.47,1732.72,1675.43,2204.82,2624.01,533.44,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,99.6,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-27,2344.45,4225.92,5575.42,3175.22,763.68,20613.69,2138.16,1518.58,645.26,83.15,332.75,345.04,1694.4,1694.65,2189.27,2620.2,524.76,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,95.3,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-27,2344.45,4225.92,5575.42,3175.22,763.68,20613.69,2138.16,1518.58,645.26,83.15,332.75,345.04,1694.4,1694.65,2189.27,2620.2,524.76,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,99.6,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-28,2353.8,4235.12,5588.39,3195.79,797.77,20513.74,2122.74,1565.95,652.96,86.97,330.28,349.41,1711.74,1685.95,2193.03,2605.45,532.57,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,95.3,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-28,2353.8,4235.12,5588.39,3195.79,797.77,20513.74,2122.74,1565.95,652.96,86.97,330.28,349.41,1711.74,1685.95,2193.03,2605.45,532.57,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,99.6,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-31,2326.17,4206.7,5511.23,3150.69,828.57,20007.16,2150.94,1576.16,648.67,85.82,334.42,344.88,1689.57,1672.83,2150.86,2538.83,523.32,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,95.3,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-08-31,2326.17,4206.7,5511.23,3150.69,828.57,20007.16,2150.94,1576.16,648.67,85.82,334.42,344.88,1689.57,1672.83,2150.86,2538.83,523.32,2020,2020-08,0.829,1.373,62.0,0.5,6107.1,99.6,100.18,89.1,100.19,6107.1,418950799.0,1186.85,3098859.5
2020-09-01,2349.55,4188.12,5572.7,3188.25,832.36,20133.3,2196.66,1622.83,668.62,89.1,329.52,350.64,1722.94,1677.58,2168.72,2564.44,534.55,2020,2020-09,0.908,1.5,69.0,0.5,6475.7,101.7,100.38,80.3,100.74,6475.7,420545100.0,1178.8,3116091.8
