기업명,year_key,month_key,(희망)공모가격 하한가,(희망)공모가격 상한가,단순 기관경쟁률,의무보유확약비율,(확정)공모가격,청약경쟁률,수요예측 시작일,수요예측 종료일,상장일,공모후 발행주식수,유동자산,비유동자산,유동부채,비유동부채,자본금,이익잉여금,기타자본항목,영업이익,당기순이익,종가대비등락율,매출액,부채비율,유동비율,영업이익률,당기순이익률,ROE,EPS,EV/영업이익,최대주주 소유주 비율,최대주주 보호예수 기간,보호예수 비율,부채비율 변화율,유동비율 변화율,영업이익률 변화율,당기순이익률 변화율,매출액 변화율,ROE 변화율,EPS 변화율,EV/영업이익 변화율
에이치이엠파마,2024,2024-11,16400,19000,1220.68,0.2,"23,000",672,2024-10-14,2024-10-18,2024-11-05,6962039,9321580294,16569242591,8124966266,1809527794,3122064500,-45823565448,8021439413,-1736644303,-1727931386,-28.7,2588352001,-0.2864612581489758,1.1472761841495134,-0.6709459541550199,-0.6675797516459973,0.04982492272270416,-248.19329308554578,-9.188023590919528,25.37,36,70.31,0.027638451398607544,-0.12601926028750854,1.5298717079849222,1.51550702856396,2588352000.0,-0.3009484064013936,1427.537805232059,-7.7105453736242655
에이치케이이노엔,2021,2021-08,50000,59000,1871,13.49,"59,000",388,2021-07-22,2021-07-26,2021-08-09,28904499,304453914367,1378800009196,372336578255,559367152797,11094460000,38834985536,565832814363,13034622711,8316499130,16.1,186838260894,1.5130900214716343,0.8176846760365575,0.06976420487233612,0.04451175626558763,0.013506022813681547,287.7233447291371,57.65799357404968,42.16,2,72.0,0.07848600731644662,0.07102715353946909,-0.07566109332655163,-0.002103296674516801,186838260893.0,-0.03241874036376756,-677.4075661716192,49.11799729504166
에이치피오,2021,2021-05,22200,25400,252.13,1.79,"22,200",95,2021-04-27,2021-04-28,2021-05-14,19938160,41435867137,48750151861,15795668644,3216109376,8473718000,49494560899,10513707494,25670235517,17080800418,-24.5,142787383616,0.2776172103258868,2.62324236288278,0.17977943755896042,0.1196240170905829,0.24942034128475488,856.688902988039,2.7726368513785227,70.03,2,73.49,-0.7613219444088831,1.7596076736298045,0.012949753433009248,-0.030151028172303362,142787383615.0,-0.008299071586077844,416.4568533405289,-0.9878848377451357
에이텀,2023,2023-12,23000,30000,136,0.71,"18,000",1622,2023-11-09,2023-11-15,2023-12-01,5345180,19674139,18381047,27933063,6510322,2337840,-46381629,3955106,-5922868,-8387901,68.9,47971262,-0.8591797590357358,0.7043316015862635,-0.12346700405755429,-0.1748526232226286,0.20923363833129663,-1.5692457503769752,-0.6098060939396251,33.68,3,74.84,0.3338131558898306,-0.04262862685711599,0.019089497264240862,0.04939644189252121,47971261.0,-0.15192648971995223,0.6808837120545985,-0.20944017032451223
에이티젠,2015,2015-10,12500,14500,695.79,40.60,"17,000",1167,2015-10-07,2015-10-08,2015-10-23,10072552,15748226073,1955198352,1816908028,7988658660,4517539500,-15088863699,18469181936,-2979565410,-2326575279,51.8,979275828,1.2415476467830937,8.6675967249345,-3.042621215398773,-2.375812015856272,-0.2945830827137372,-230.981709401947,-2.650674393820406,12.88,1,43.0,5.435094410677903,4.913943412760092,-0.02358729091388234,1.1043058739588627,979275827.0,-2.732419804327101,348.83035749033616,-3.1235221671333093
에이프로,2020,2020-07,19000,21600,1,10.46,"21,600",1582,2020-07-02,2020-07-03,2020-07-16,6345954,48668106464,9216185277,32334028590,954011383,2468499500,5425811882,7618251336,2191351989,2273414177,159.7,16657084545,2.1458762538554783,1.5051668037137713,0.1315567549098971,0.1364833186058611,0.14655310140097252,358.2462427241042,11.224235947244713,42.62,6,55.49,-0.21603758923641658,0.04463459948431381,-0.022582904537075205,0.023976627570247655,16657084544.0,-0.4813040766766469,-835.9444589418708,9.186814480301269
에이프릴바이오,2022,2022-07,20000,23000,14.43,25,"16,000",4,2022-07-13,2022-07-14,2022-07-28,10848445,59395196333,1981262105,4045276475,165685661,9179845000,-69266494314,0,4446348228,-52713117002,36.6,23395944000,-0.07008149371076446,14.682604934437762,0.1900478231611428,-2.2530878430038985,0.8772850142888232,-4859.048186352975,12.856729471167277,20.51,3,58.41,2.0229839154506264,14.137837699519354,0.1900478231611428,-2.2530878430038985,0.0,0.23272518360297467,-3916.972603170316,11.357166897038878
에이플러스에셋,2020,2020-11,10500,12300,3.66,1,"7,500",24,2020-11-05,2020-11-06,2020-11-20,22607693,96829059760,134635529101,60650167028,78060960600,10730769500,45523594035,18145448931,12017792250,9926864433,-8.3,139606055553,1.8644015761651234,1.5965176108302803,0.08608360290959993,0.07110625963664856,0.13342593353358898,439.09232282126266,7.718011703272704,27.29,6,36.58,-0.8692293366688977,0.031284081615947645,0.008568674737785636,0.01399345817431312,139606055552.0,-0.10543095112884918,-241.4120363364807,4.3481939416007265
에이피알,2024,2024-02,147000,200000,663.18,25.7,"250,000",1113,2024-02-02,2024-02-08,2024-02-27,7584378,191325551103,56713587286,70508188696,8856049886,3637689000,99630009765,4317075020,69834074349,57440565991,27.0,371789961905,0.7376902491852927,2.7135224240110722,0.1878320597769233,0.15449735570235015,0.5339098087038842,7573.53681356599,2.41536673005841,1.59,6,64.52,-1.0419792849149876,0.916875804418914,0.08919322421366696,0.07917722006023907,371789961904.0,-0.10175061230341198,3624.0136894548236,-0.11509871402381489
에이피위성통신,2016,2016-03,8700,9700,271.55,7.80,"9,700",870,2016-02-15,2016-02-16,2016-03-04,13097740,32636230895,8667270718,4226311775,532013112,4871000000,15962255372,29598172,7626181629,7773375238,10.8,27205303669,0.2280764171097035,7.722154122195588,0.28031966567202515,0.2857301404379336,0.3725940567816316,593.489811066642,4.792067446575104,23.78,6,57.6,-0.34095739120835467,3.8734398224421325,0.03224087131402245,0.08203150033461201,27205303668.0,-0.15596958439250064,55.834809364058174,1.4261558581257017
에이피티씨,2018,2018-08,11500,13000,20.99,8.7,"9,000",22,2018-08-07,2018-08-08,2018-08-23,23694595,34104006006,5652284609,8580504170,712230770,2139459500,18332519641,8833322762,7832371508,6498485342,-11.3,20289187000,0.317100808951185,3.9745923235184444,0.38603673513384246,0.3202930379615507,0.22175118220961737,274.2602412913156,3.8894421241235126,30.24,1,42.76,0.0682355161661744,-0.3315910417036454,0.07743324211283958,0.05644629850575983,20289186999.0,-0.25441625838442167,-183.6479951651421,2.002648438691618
에치디프로,2015,2015-10,7800,8900,362,6.21,"8,900",843,2015-09-23,2015-09-24,2015-10-13,5744821,30652875560,10019143338,15253458270,3359813754,2282795500,19375201310,282910,2697522355,2032871319,-2.8,37832698088,0.8594067610463016,2.00956891331896,0.07130134754665082,0.05373318377323975,0.09386116281076455,353.8615596552095,8.177410219831152,35.64,6,72.34,0.0821705615400149,-0.2708598510325846,0.014718022783698007,0.013406761876838293,37832698087.0,-0.07498559975685963,-109.87832223144983,2.6325294322131185
에코마이스터,2018,2018-03,6000,8500,15.54,0,"5,200",213,2018-02-26,2018-02-27,2018-03-15,10788540,36266922724,73593566626,46167480401,11667013200,4874170000,18751330604,28400495145,3222913032,574984385,16.0,19421081745,1.1116460678623656,0.7855512670172585,0.16594920274354677,0.029606197664454555,0.011051866989226283,53.29584772360301,16.142537894271047,14.09,3,23.96,-1.0415340030252798,-0.05609945290755425,0.09261138918743107,0.017708070521827636,19421081744.0,0.0029707235129564167,27.9738614307404,-3.9334918247127746
에코마케팅,2016,2016-08,27000,31000,941.86,0,"35,000",1103,2016-07-18,2016-07-19,2016-08-08,8133000,39696469243,1009247172,13210312565,135107039,700000000,26677587539,117816311,1997246938,1911178740,36.0,4260956148,0.4853691066625304,3.0049606356910603,0.46873210345932903,0.4485328347950883,0.06950902596035155,234.99062338620436,13.699005511255415,54.05,6,76.82,-0.035447164506527074,0.0977618540207077,-0.050806391126267614,-0.024681017553143447,4260956147.0,-0.2947744907944956,-909.1998364687076,11.23748662915792
에코아이,2023,2023-11,28500,34700,75,2.35,"34,700",19,2023-11-01,2023-11-07,2023-11-21,9877043,78225004191,7132689051,12243217420,11489733958,3884612500,46735571710,25718626,19806683734,15932218050,79.5,53305665235,0.4686055544285845,6.389252229010894,0.3715680809287625,0.29888414260964996,0.31458059108139935,1613.055450907726,3.111310439021927,70.31,2,76.48,-0.29327127353810506,3.354864983378752,0.03835701969580352,0.04008243077563217,53305665234.0,-0.09210202726323585,37.74039780934436,0.6534549366396445
에코캡,2018,2018-12,4200,5200,20.66,0,"4,200",0,2018-11-12,2018-11-13,2018-12-05,14678800,55765131412,41566698722,39125047481,9098924398,1055880000,37356272001,-61699760,2945035837,3392009735,26.9,41742993989,1.2574551031615826,1.4253051434399102,0.07055161969877072,0.08125937818197355,0.08844771148157789,231.08222300188027,16.674791402546862,66.64,1,72.75,-0.113290584387437,0.15610462706788142,0.010077387388951753,0.04822158571724141,41742993988.0,0.008548192097962093,41.5177694361937,9.607172907333393
에코프로머티,2023,2023-11,36200,44000,17.2,3.6,"36,200",70,2023-10-30,2023-11-03,2023-11-17,68223008,301517778335,435960247211,365573776913,49857711177,28951079000,16533235171,113824290,15514296769,9096566834,58.0,524113113573,9.110711579713232,0.8247795585369785,0.0296010467344262,0.017356113782360082,0.19949425877945162,133.3357631196795,20.758049317420532,47.56,30,84.14,0.6405905866660095,-0.23961678900559857,-0.029005949886552918,-0.006067791246014441,524113113572.0,-0.21217850516173578,-95.07270147044821,12.696621706924885
에코프로비엠,2019,2019-03,37500,42900,988.49,45.04,"48,000",277,2019-02-14,2019-02-15,2019-03-05,19850000,195522907092,216996774788,201715653666,64321085331,7825000000,47789799089,956084225,36024228638,26328736211,31.7,405968843748,4.702714955330421,0.9692996232000223,0.08873643678026086,0.06485408084011302,0.4654114390411903,1326.384695768262,4.066233988102193,11.23,6,59.93,-1.3841529173980094,0.051699587640268496,0.01183073058254952,0.0125569459899917,405968843747.0,-0.04422157646178382,562.6873661460958,-1.1028491816270636
에프앤가이드,2020,2020-12,5200,6500,1327,7.62,"7,000",1353,2020-12-02,2020-12-03,2020-12-17,12037235,11956579553,38632113449,6363385028,8300895652,5500000000,14878020306,-3159810659,3501449403,2903704850,83.6,15627949081,0.8516727918082365,1.8789652834755357,0.22405047424021615,0.18580204190262167,0.1686415085848327,241.22689720687518,10.25986903915287,27.17,2,60.01,-0.5198803280320776,0.5486807321482352,0.09335786349773817,0.07165398012849913,15627949080.0,0.0038363577887298717,41.090509489928564,-2.1319002527685296
에프엔씨엔터테인먼트,2014,2014-12,24000,28000,185.35,23.25,"28,000",577,2014-11-18,2014-11-19,2014-12-04,6317315,20202236912,11584948673,16518002547,1796434888,2433600000,12040009900,-1290484870,5755542683,4053131101,-1.4,29054993033,1.3892333868732185,1.2230435765170125,0.19809134617457955,0.13949860860047517,0.3074484306093242,641.5907867503837,2.3408302035174047,64.05,6,75.63,-0.6893130337296436,0.21772302678804878,0.08677470317670008,0.0829865295221098,29054993032.0,0.015440156755219037,197.76214847605354,0.5498443707192091
엑셀세라퓨틱스,2024,2024-07,6200,7700,1233.8,3.06,"10,000",517,2024-06-24,2024-06-28,2024-07-15,10830212,4114607379,5941096701,7033963338,2860562893,4581836000,0,-47131635356,-2057423909,-2265978033,-16.7,521729300,-0.23253990337805813,0.584962869620234,-3.943470127132979,-4.343206396497187,0.05325472898335704,-209.2274863132873,-0.07833964031182064,15.88,36,53.65,-0.03206245299812946,-0.2273422283833476,3.80263514927204,3.9142138086767027,521729299.0,-0.17687377341526125,647.6810496415029,0.19544266342635766
엑시콘,2015,2015-10,13500,16500,28.34,0,"10,000",9,2015-10-06,2015-10-07,2015-10-22,8883500,33086053700,39814930181,13963686117,12737197866,3411750000,37513723522,-56552204,6698222216,6985064325,-13.5,38864618529,0.6533297949128906,2.3694355074137334,0.17234756108571916,0.17972810719312438,0.17091384112268093,786.2964287724433,6.89736745186538,18.91,6,36.53,-0.15086521064199354,0.2960763839980354,0.02791615008793527,0.021163144054975352,38864618528.0,-0.005331514614306615,107.38608611470704,-0.3022177436529434
엔바이오니아,2019,2019-10,8200,10300,425.8,1.9,"8,200",910,2019-10-07,2019-10-08,2019-10-24,7425555,12290535821,10654474128,4231262821,6683475492,3141127500,-5315940809,457853420,1108111764,534987151,47.6,5214487547,-6.357014152122688,2.904696857874525,0.21250635925624545,0.10259630427304192,-0.311589778204772,72.04675623572918,10.856550780197294,33.22,1,50.08,-1.9537839076971553,1.5000551628385368,-0.03591908913926076,0.02681594857670512,5214487546.0,-0.08078437904885305,-15.15467086298601,8.18343118872239
엔비티,2021,2021-01,13200,17600,1,10.4,"19,000",4398,2021-01-06,2021-01-07,2021-01-21,8314948,14220621309,12999961937,8623048053,744444577,186449700,-8202049772,-18279140,-1515968807,725790985,92.1,19254657244,-1.1659986891523109,1.649140909524745,-0.07873257819078527,0.03769430822904759,-0.09034128667455002,87.28749536377137,-11.77668731280168,41.7,1,60.72,2.9092179663693734,1.241793240032769,-0.1284598617656862,0.021241630881064448,19254657243.0,-0.00653361106579553,-2.154588579507646,-7.85571246739019
엔시스,2021,2021-04,13000,16500,1467,20,"19,000",2573,2021-03-16,2021-03-17,2021-04-01,10419000,19479151379,5630505778,10473603033,350972391,855666600,9445264808,-528899,7260714854,4832009703,65.3,28800779945,1.0508885856200283,1.859832888226288,0.2521013273899378,0.1677735711403492,0.46910882354141215,463.7690472214224,1.967448387692874,43.73,2,70.79,-2.514408807219045,0.8620668979749038,0.13475847007798203,0.10780622612418624,28800779944.0,0.05909924848086012,280.2601457913427,0.7210290932197614
엔에스,2015,2015-12,6300,7200,179.61,0.42,"8,000",29,2015-11-16,2015-11-17,2015-12-07,4900000,15111933061,9412268246,10602128723,1933877384,800000000,9643811803,0,2717918962,2434772051,84.4,18555128182,1.2003286102301283,1.4253678158251881,0.14647804829699881,0.131218282467158,0.23313059416683554,496.8922553061224,4.410799353332596,49.6,6,60.21,-0.4362169365349391,0.1827203905307393,0.03425132592735344,0.0316766520914598,18555128181.0,-0.025131579707813517,74.7632722448979,0.31417414422191037
엔에스쇼핑,2015,2015-03,205000,235000,302.59,15.66,"235,000",237,2015-03-09,2015-03-10,2015-03-27,3369600,195272534277,167598174519,100274220202,9318379546,16848000000,234303455107,655345286,70195969594,55113058137,-8.3,291393216990,0.43522494061699923,1.9473852190884975,0.2408977474462248,0.18913637972187722,0.21887041196259963,16355.964546830484,3.608157427170134,40.71,0,53.93,-0.05350473136757172,0.184587621462033,0.040590095713345015,0.03179529623866467,291393216989.0,-0.023865677111424705,146.75949726970612,0.3509848679114178
엔에프씨,2020,2020-12,10200,13400,979,5.51,"13,400",643,2020-11-16,2020-11-17,2020-12-02,9175550,18895377114,43540125038,18273384915,21600311915,663000000,21860129463,-14975248,3020983204,2436958933,26.5,16969164047,1.7715222869508849,1.0340381490289425,0.17802781537338508,0.14361101856581043,0.10827004781120388,265.5926819645689,7.468365031664704,51.31,6,61.96,0.1196667467199366,0.033726155792180634,-0.029554811596839398,-0.05640213623911014,16969164046.0,-0.2191042272429245,-450.6986623145207,4.5172776641809484
엔젠바이오,2020,2020-12,10500,14000,1006,3.09,"14,000",1502,2020-11-23,2020-11-24,2020-12-10,12215562,12977811061,6481997335,8381171428,3752423971,9102119000,-19739005872,213656420,-2864929828,-4977869268,83.2,666983147,-1.1640916369331369,1.5484483490748615,-4.29535564861881,-7.463260939035391,0.47757451885224805,-407.502271938041,-2.5572050405557087,15.94,3,63.84,0.30559975609346246,0.14287391640625935,-1.4196521460611309,-2.8172037519455904,666983146.0,-0.5460455544035898,154.4711947759751,-1.7139884881562892
엔젤로보틱스,2024,2024-03,11000,15000,1157,14.7,"20,000",2242,2024-03-06,2024-03-12,2024-03-26,14945381,18409365,4057060,11299622,1641354,6183488,0,-46191148,-4926381,-7817567,225.0,3744252,-0.3234624569394961,1.6292018440970857,-1.3157183330609157,-2.0878848432210226,0.19540175556380954,-0.5230757917780751,-1.9335591380366237,28.27,36,74.59,0.744319138871725,1.2701576895059572,1.9352041542028084,1.0239920315111584,3744251.0,-0.004870233036911725,-0.06826570697662371,-4.719838422348799
엔젯,2022,2022-11,12000,15200,42.15,13.65,"10,000",1,2022-11-03,2022-11-04,2022-11-18,10520785,20034393659,8676793383,2754929285,1711245935,4178892500,-39060978898,924826671,3040255874,2562242835,8.5,11461520009,-0.13152342844816972,7.2721988793262256,0.26525765095839654,0.22355174819640278,-0.07545493528038473,243.54103187167118,7.974661616261053,3.61,1,64.47,0.06637183521257928,3.7950470861295265,0.0895148548028924,3.1939500737685522,11461520008.0,-0.8808564986663237,3082.4099422238933,-3.976546306126811
엔지스테크널러지,2016,2016-07,8900,10000,475.6,21.20,"10,000",563,2016-07-13,2016-07-14,2016-07-28,3127180,4147768456,3057898328,2033304998,326179284,1323085000,2425909547,0,1164584959,234141683,147.0,1164584959,0.6293645542611135,2.039914552946965,1.0,0.20105161172702385,0.0624545274912079,74.87310708050065,4.161295802893845,28.27,6,62.97,-0.14176811924587063,0.17920362945337343,0.6585380858613183,-0.07602800004366778,1164584958.0,-0.43641084635108107,-485.83602638799175,2.0269492747672673
엔지켐생명과학,2018,2018-02,45000,70000,258.68,13.25,"56,000",342,2018-02-05,2018-02-06,2018-02-21,7627597,22513565592,12575041154,7199250425,2751189873,3417687500,0,21720478948,-4788129388,-5014291085,52.1,17046518581,0.3958299949434721,3.1272096764157222,-0.2808860568947395,-0.2941533815936419,-0.1994692451166795,-657.3880456715267,-5.250101743491148,12.61,2,21.45,0.0355674456408816,-1.0759569663449282,0.004275045409689926,-0.004182362634301273,17046518580.0,0.035401016103150995,172.70658727774946,-0.9206163474882345
엔켐,2021,2021-11,30000,35000,1647.4,63,"42,000",1275,2021-10-15,2021-10-18,2021-11-01,15107973,118506658930,115043102004,86221882014,9219129895,6410769500,-10900489923,-583287869,-4162694769,-1294106235,90.5,91568987853,-18.813494166667923,1.3744383231017605,-0.04545965688386301,-0.014132582060178383,0.2550964162705532,-85.65717154776488,-33.177726614381996,29.2,1,61.56,-4.500270510426551,-0.3120721108414686,-0.13564159117586505,-0.017737618686825662,91568987852.0,0.3454723604218775,-118.79831900679197,-42.7356992696799
엔피디,2020,2020-03,5400,6300,307,8.78,"5,400",32,2020-02-25,2020-02-26,2020-03-16,21535185,104191647840,80699628356,85388852182,52689634963,6900000000,34519309349,-5014884816,20590925863,14048029144,-30.1,236896055152,3.7929039922011176,1.2202019956647647,0.08691966546166507,0.059300392887447366,0.3858879607138329,652.3291601163398,2.2734669321071315,32.04,1,65.19,-0.6819307945490483,0.16237975082693445,0.025566166941770767,0.026230971029604408,236896055151.0,-0.03571895046526097,254.20026876945798,0.34069834364205254
엘비루셈,2021,2021-06,12000,14000,1419,4.13,"14,000",824,2021-05-26,2021-05-27,2021-06-11,24600000,101575548944,85740390895,56540395308,10373204012,10800000000,105609307831,244988688,4894117172,5295595466,8.6,53530769750,0.57360595637471,1.7965128894248799,0.09142624316550202,0.09892619685335274,0.04539563157142251,215.26810837398375,24.601442157502966,48.78,1,75.61,0.10950690400458851,-0.2568136395489904,-0.007584187472491469,0.01738569892658784,53530769749.0,-0.10852338721266563,-480.04798829268293,19.070411774127525
엘비인베스트먼트,2023,2023-03,4400,5100,1298.41,2.68,"5,100",1165,2023-03-13,2023-03-14,2023-03-29,23217239,17967341445,89382912703,2484761072,8502342122,20000000000,76051681177,20259281,7528803714,5771470197,65.7,17314487264,0.11436329006806371,7.231013737082565,0.4348268360018819,0.3333318572476557,0.06007446263171012,248.58555304530395,12.799264612890664,79.51,30,80.11,-0.05180918189939655,3.792667627989411,-0.194647868442539,-0.16489199357288803,17314487263.0,-0.21230522934024365,-810.9264368170565,9.884055948177915
엘아이지넥스원,2015,2015-10,66000,76000,121.11,21.5,"76,000",4,2015-09-17,2015-09-18,2015-10-02,22000000,1054472814296,694868233044,1316118121397,53751649101,100000000000,279402821260,68455582,51099056435,34328312857,-4.2,754680928338,3.6099432397049935,0.8011992215233118,0.06770948425519797,0.045487187456293224,0.09046353426979728,1560.3778571363637,7.426189509481497,46.36,6,74.91,0.06969266558279452,0.040865137003460505,0.016270843149212566,0.00938134410956249,754680928337.0,-0.05070332400553537,-737.5352563636361,2.4539131685979143
엘앤씨바이오,2018,2018-11,18000,20000,937.08,15.97,"24,000",916,2018-10-16,2018-10-17,2018-11-01,7234332,24985724059,6426318414,2837893929,1395826146,3102166000,11408357334,420907734,3109573924,2922680606,12.3,10288139295,0.28354415968027424,8.804319218443911,0.3022484275180102,0.28408252670338674,0.1957401532840134,404.00144837145984,8.740207842699931,33.07,6,51.27,-0.08586592281510913,3.3067755184051464,0.03010731069077599,0.07442351862708305,10288139294.0,-0.18125091164965046,-114.78493715798498,5.2889751883506095
엘앤케이바이오,2016,2016-11,14500,18000,220.1,0,"15,000",317,2016-11-14,2016-11-15,2016-11-30,10254232,44144832570,29042388446,22493645578,6719511092,4600271000,4638721991,1204593425,4619290199,2321865376,-20.7,21244133422,2.797234159449694,1.9625468186969226,0.21743839144864133,0.10929442636598782,0.2223245237328441,226.42996335561747,9.519658313634345,20.45,1,31.81,-0.49507886935142675,-0.20698606381551232,0.041347906893246134,-0.08728395671084582,21244133421.0,-0.5731364047763595,-387.9038292677599,2.1990850045682855
엘에스머트리얼즈,2023,2023-12,4400,5500,397,14.67,"6,000",1258,2023-11-22,2023-11-28,2023-12-12,67652659,107526791893,58591107639,39410118588,1726854264,29438829500,15284350797,0,8244046068,7132402823,300.0,70818393999,0.9198132283709582,2.7284056923832973,0.11641108478280955,0.10071398714719108,0.1594788826652034,105.42679221226176,15.16014413906839,43.51,12,70.82,-0.4357542607537762,0.49917842511958277,0.027152424325298713,0.04879204315381434,70818393998.0,-0.0752476109454143,-18.894853016789767,8.303961331414161
엘에스전선아시아,2016,2016-09,10000,11500,7.35,0,"8,000",2,2016-09-05,2016-09-06,2016-09-22,30546620,178938446666,75503588437,129411333457,5907004532,15070065000,9462725243,1291534317,10592673441,8583826945,-20.6,183363607211,5.239956525275331,1.3827107864973553,0.057768679413089906,0.04681314397966891,0.33239308641186005,281.00742226144826,11.24585759935918,56.26,6,67.41,-15.452246420374554,0.04143988322290193,-0.4981425081796495,-0.258516889603542,183363607210.0,-0.6374443366206343,80.9622164416227,1.0127260477944855
엘이티,2020,2020-06,6400,7800,1,25.3,"7,800",1552,2020-06-04,2020-06-05,2020-06-22,7109450,34669237686,14457536644,2791658119,16017982184,2423270000,35409536407,-16264871635,-10800075,-5273518,159.6,4118893350,0.872111331095971,12.418869434635093,-0.0026220817297927853,-0.0012803239977068111,-0.0002445073232902301,-0.7417617396563728,-2807.12254563047,52.56,6,80.15,-0.2038847160784526,7.329510722794013,-0.23576303052613473,-0.1587321549698208,4118893349.0,-0.34066395290432966,-1038.4751845782725,-2809.8945795326576
엠83,2024,2024-08,11000,13000,1024.72,0.8,"16,000",638,2024-08-01,2024-08-07,2024-08-22,7785000,17876359,13223546,4349185,3432799,624000,8725718,822131,513389,579137,39.4,10818071,0.765051073801823,4.1102779026415295,0.04745661218159873,0.05353422065726875,0.05693527302656577,0.07439139370584458,45.41959605679124,19.11,30,64.72,-0.3272581714929228,1.1125975433529312,-0.05626057732806773,-0.08139286160132374,10818070.0,-0.5692453658838368,-0.6554950545921644,40.26087758161319
엠로,2021,2021-08,20100,22600,685,6.97,"22,600",250,2021-07-29,2021-07-30,2021-08-13,5426060,15378077097,21257835708,13024097576,9233816817,2687627000,8077516269,-2136374060,182234920,220544107,25.2,9445786396,2.579500488874415,1.1807403167293347,0.019292720834463383,0.023348411424314406,0.025559161643814457,40.64534984869316,78.89815196780069,38.52,1,43.48,-0.15425946482913977,-0.013563627182136662,0.008779582640596292,0.02308999701433258,9445786395.0,0.02527576481727238,40.20738196776298,-67.30162774348662
엠아이큐브솔루션,2023,2023-08,8500,10000,1888,29,"12,000",1695,2023-07-20,2023-07-21,2023-08-04,4831300,9925789000,1370563000,4862484000,833662000,358500000,3633235000,156971000,308790000,404342000,122.5,5651391000,1.372993410475459,2.0413000844835687,0.05463964535456846,0.07154734117671208,0.09746219664637601,83.69217394904064,18.135969429061824,7.31,6,77.46,-0.2834786036111183,0.17089685782179087,-0.07214918347448666,-0.05358637610219322,5651390999.0,-0.6509349830336716,-493.7668950386024,16.30374129944858
엠아이텍,2018,2018-11,3900,4500,472.57,0.24,"4,500",883,2018-11-12,2018-11-13,2018-11-29,27456200,22091088139,9738082372,9357746870,774286451,11873100000,5925858640,-2211250,3828829810,3020224486,6.0,15651491519,0.5693193873557588,2.360727261155334,0.2446303475519904,0.19296719947320184,0.16970654355059653,110.00154741005674,5.666780260990499,72.84,2,74.87,-0.1742361127020916,-1.8799903855757116,0.16322504840677876,0.10196832456682227,15651491518.0,0.03089384794378708,35.29459684879917,-4.511795088763079
엠앤씨솔루션,2024,2024-12,80000,93300,8.18,0,"65,000",2,2024-11-26,2024-12-02,2024-12-16,8853900,183562329286,109727708903,216651178673,1167059504,530260000,255599979021,931914188,16914371422,13383047506,-20.3,188481416429,0.8473368617585125,0.8472713160866654,0.08974026056500672,0.0710045996022177,0.05206152418368309,1511.5426541975853,4.461992593696752,72.89,12,73.93,-0.09032546374704653,-0.05550681465547469,-0.020951199593014017,-0.008206341182197804,188481416428.0,-0.0031100333144026757,-129.6816852460497,0.43406742160560174
엠오티,2024,2024-11,12000,14000,343.66,0.09,"10,000",6,2024-10-29,2024-11-04,2024-11-18,11580180,69064,29073,46456,14980,4889,14601,1525,2689,3020,-22.0,51596,2.9234356412086604,1.4866540382297226,0.052116443135126755,0.058531669121637334,0.14370687604092314,0.00026079041949261583,13.648568240981778,53.83,6,64.13,-0.45304423250878223,0.004312899580870555,-0.0062587094486247705,0.02260328176235346,51595.0,-0.0056335231021595045,3.2037498553563076e-05,5.8827689844762014
엠지메드,2015,2015-11,33000,40000,715.39,14.86,"40,000",1350,2015-11-05,2015-11-06,2015-11-20,2074820,3653325762,4377123383,565725090,0,857160000,-1480070290,385360627,347916977,290348437,-9.2,2659072063,-2.381502389249864,6.457775740510289,0.13084149987551502,0.1091916390834572,-1.222264150296858,139.93909688551295,21.45547515205043,40.67,1,59.3,-1.3764003356838281,-0.42875919668386864,0.05364863978723014,0.06483289664797781,2659072062.0,-0.8222830884405978,39.6517832872249,1.6208351638260758
엠코르셋,2018,2018-07,10100,11500,766.05,14.5,"11,500",51,2018-07-05,2018-07-06,2018-07-23,10073715,60363970238,8423538483,21328738209,0,4411814000,35816455870,1027057398,1410112512,1071564104,12.6,23849562768,0.5169935526252337,2.8301707136397063,0.05912529825880119,0.04493013622194216,0.02597395718228047,106.37228708574742,33.6560168838499,31.28,2,43.8,0.17220442610808634,-0.9377430396716373,-0.02151228117269021,-0.016409125067700578,23849562767.0,-0.12876963403391536,-659.6279512573068,28.12875620171465
엠투아이코퍼레이션,2020,2020-07,15600,18900,61.7,1.6,"15,600",176,2020-07-09,2020-07-10,2020-07-29,8399102,24522482,19496324,3825248,2361440,750000,36707849,374270,3173460,2686461,1.9,7834139,0.16353004176160474,6.4106907578279895,0.4050808901909961,0.34291719868641596,0.07101005893960104,0.31985097930707357,11.921410069766123,57.55,2,61.44,0.0065140712934355915,-0.5147728422251383,0.13522198942779173,0.10004269497154789,7834138.0,-0.09040223995393949,-0.39482220837418097,6.345592497040973
엠플러스,2017,2017-09,14000,16000,596.2,27.2,"18,000",1003,2017-09-06,2017-09-07,2017-09-20,5111890,33800949,10750459,28282522,2965585,2037195,2496853,8769253,3496215,2496853,30.0,28909563,2.3488987432517687,1.1951179247734696,0.12093627980471376,0.08636771852967823,0.18768672527217117,0.48844028333943024,3.8050580413389907,24.04,6,45.66,-0.20558086474320314,0.008438708931985062,-0.03012715043007609,-0.039987388556798203,28909562.0,-0.140073548462115,-0.2044357370757195,1.2530787587105712
