Date,성장_긍정,성장_부정,민감_긍정,민감_부정,방어_긍정,방어_부정,금융_긍정,금융_부정
2020-03-16,0.150500305,0.310248778,0.177354978,0.295130258,0.17486782,0.298266897,0.19422813,0.339279821
2020-03-17,0.198782022,0.282180622,0.216759251,0.256010892,0.220968026,0.268637958,0.243498127,0.299636478
2020-03-18,0.139149877,0.247875612,0.170715844,0.244617266,0.164689936,0.27201331,0.171923333,0.280387718
2020-03-19,0.159773906,0.207979284,0.191654908,0.218828451,0.174969159,0.211873574,0.241576726,0.273929829
2020-03-20,0.194560972,0.267704304,0.229916577,0.252750294,0.211124928,0.258091959,0.262981384,0.297264897
2020-03-21,0.276196409,0.334310481,0.28531836,0.325874568,0.301746071,0.350013451,0.282618912,0.349057827
2020-03-22,0.196013359,0.316879086,0.248516074,0.306705776,0.248406839,0.314980379,0.293053109,0.359433019
2020-03-23,0.185691104,0.311185332,0.196485047,0.286000483,0.181225175,0.307103265,0.213982239,0.347606453
2020-03-24,0.216392746,0.258652659,0.240328499,0.238231709,0.233042397,0.255655719,0.253974946,0.272241791
2020-03-25,0.187857153,0.247123583,0.191712874,0.193357708,0.195247153,0.229123064,0.219562716,0.246405767
2020-03-26,0.20719779,0.255244,0.211394415,0.232672847,0.213822512,0.253011619,0.232531234,0.266426891
2020-03-27,0.199222513,0.274377587,0.198257303,0.257088401,0.193907259,0.253875651,0.217276349,0.278281184
2020-03-28,0.264058088,0.318099604,0.25816782,0.293202374,0.289214371,0.32556636,0.287293557,0.325252354
2020-03-29,0.242794181,0.325799906,0.278435735,0.310432286,0.28560308,0.320419125,0.320916539,0.35865614
2020-03-30,0.185163395,0.267972276,0.223834519,0.271467618,0.22374342,0.260214532,0.238585588,0.263438478
2020-03-31,0.211890431,0.262676764,0.227428145,0.268442252,0.228499376,0.269814835,0.218039159,0.280531611
2020-04-01,0.175392072,0.289513847,0.191630462,0.286501353,0.19835757,0.316380892,0.196704526,0.320417297
2020-04-02,0.211120783,0.300544985,0.231005764,0.28831979,0.22529315,0.292147786,0.259144743,0.316427091
2020-04-03,0.199366772,0.256833659,0.221581179,0.235792871,0.213855289,0.234384585,0.239591563,0.253574598
2020-04-04,0.275410893,0.312103437,0.300554212,0.314446718,0.313557525,0.324789332,0.301698441,0.314410477
2020-04-05,0.22322175,0.327998762,0.252247797,0.328337537,0.257020056,0.333045403,0.286491799,0.367506449
2020-04-06,0.215323378,0.26321713,0.205107142,0.227531791,0.219903407,0.252110114,0.228198634,0.26521703
2020-04-07,0.219437619,0.302924733,0.256004567,0.289733232,0.232437525,0.251377933,0.314112661,0.324856589
2020-04-08,0.233437857,0.309734981,0.252610675,0.283341028,0.259906936,0.299116647,0.28066171,0.331100273
2020-04-09,0.201223183,0.306825233,0.250127928,0.309666349,0.25428576,0.304770438,0.298827047,0.356671328
2020-04-10,0.210121701,0.276796792,0.205993729,0.254480409,0.213965301,0.244952739,0.256703744,0.286527858
2020-04-11,0.268798069,0.301877539,0.296442176,0.292314312,0.322058428,0.309506782,0.31145176,0.3106592
2020-04-12,0.223402704,0.321404753,0.260691555,0.318374433,0.25969974,0.31921182,0.304200898,0.358797946
2020-04-13,0.217108414,0.296266622,0.256493021,0.278908311,0.239887523,0.282284121,0.263592208,0.307701144
2020-04-14,0.220284578,0.303049827,0.233732931,0.293640348,0.251607653,0.291440992,0.261210866,0.313576742
2020-04-15,0.226414143,0.297790669,0.24957028,0.299762779,0.264392493,0.331846797,0.279923254,0.343211254
2020-04-16,0.289203394,0.31883108,0.294020538,0.287955498,0.270503486,0.27294029,0.313722883,0.304459274
2020-04-17,0.25736599,0.269804288,0.233969843,0.238734422,0.23517743,0.242773974,0.26140223,0.269807082
2020-04-18,0.315203704,0.303249738,0.311790444,0.279365518,0.337472086,0.302094064,0.324222562,0.294652437
2020-04-19,0.217244882,0.296972027,0.281405744,0.290293457,0.229268971,0.29208563,0.318675262,0.344960218
2020-04-20,0.213849218,0.255916938,0.207463264,0.233916093,0.198066305,0.238194091,0.234908878,0.266867528
2020-04-21,0.189609003,0.279470158,0.247974373,0.292473275,0.230978561,0.276200141,0.233383056,0.301354459
2020-04-22,0.202879422,0.313320784,0.260441513,0.331210198,0.230635129,0.302349754,0.274080276,0.34227698
2020-04-23,0.249433096,0.28695818,0.26437333,0.280999872,0.252855879,0.269620714,0.28084389,0.290868074
2020-04-24,0.206778881,0.270351421,0.208729872,0.264243272,0.212341752,0.260922481,0.237842365,0.282821184
2020-04-25,0.261405193,0.299209809,0.277549606,0.286664763,0.285873904,0.302126892,0.279089326,0.302981332
2020-04-26,0.188134712,0.315161119,0.252503615,0.311678369,0.234709499,0.316727321,0.289265437,0.357419361
2020-04-27,0.241293924,0.282415035,0.219707911,0.230775393,0.244150112,0.263644807,0.272386711,0.280789365
2020-04-28,0.262032625,0.276926507,0.239949763,0.267152867,0.232530174,0.239885235,0.247877202,0.259173742
2020-04-29,0.223015922,0.266259644,0.197862054,0.238675385,0.217655518,0.250964902,0.229990006,0.265467841
2020-04-30,0.229707752,0.268949533,0.266417161,0.263131362,0.26331501,0.282591151,0.288472714,0.300608874
2020-05-01,0.217758925,0.28518072,0.221804019,0.259774544,0.241217115,0.292741706,0.246788844,0.295798557
2020-05-02,0.279258112,0.310042405,0.282090187,0.277271312,0.298431622,0.304998655,0.273893131,0.280671799
2020-05-03,0.269367217,0.299983192,0.302091068,0.300031204,0.300612133,0.285636491,0.322497027,0.302616892
2020-05-04,0.183450394,0.269640163,0.190422663,0.264725136,0.207307618,0.261369043,0.191054462,0.267679038
2020-05-05,0.268071883,0.305684712,0.297873342,0.298877157,0.312572127,0.31644966,0.31599272,0.324480381
2020-05-06,0.218485663,0.268707794,0.238454611,0.248875972,0.234332057,0.278605968,0.242392158,0.283657468
2020-05-07,0.232369552,0.237503261,0.238237193,0.228298542,0.256923414,0.232481319,0.25768598,0.23348437
2020-05-08,0.232198489,0.233777105,0.192524318,0.21955591,0.209079546,0.200270036,0.218745735,0.213603988
2020-05-09,0.276732526,0.299351322,0.301099139,0.292578442,0.32433046,0.315962947,0.309263161,0.308974028
2020-05-10,0.270760277,0.298509112,0.296232608,0.286012761,0.312192364,0.295202346,0.337512509,0.312111263
2020-05-11,0.222627035,0.2770927,0.199601344,0.254730595,0.224616209,0.25810471,0.241672951,0.278268141
2020-05-12,0.237783413,0.276075851,0.213282728,0.230087062,0.232198115,0.237355069,0.251859852,0.259077556
2020-05-13,0.217480606,0.279934136,0.196184849,0.262745642,0.202529921,0.247842366,0.213862525,0.275425028
2020-05-14,0.217435972,0.289454295,0.21471702,0.279096445,0.225052948,0.281788418,0.251200632,0.299725573
2020-05-15,0.220632359,0.282497761,0.194714996,0.241691393,0.215024046,0.288661335,0.209459688,0.29750158
2020-05-16,0.286192269,0.28435862,0.303546474,0.281585312,0.328694865,0.304358403,0.319625224,0.28990529
2020-05-17,0.246068846,0.324033307,0.281845591,0.314296841,0.283573978,0.316646071,0.308653429,0.336585171
2020-05-18,0.256270628,0.318545971,0.250513361,0.306131353,0.257874689,0.291621353,0.272463151,0.312364037
2020-05-19,0.274749812,0.308993587,0.241214123,0.277691726,0.256159407,0.297528852,0.257154568,0.29292603
2020-05-20,0.249265349,0.289112648,0.236405798,0.246564695,0.229162455,0.25360716,0.247076329,0.258032079
2020-05-21,0.251732519,0.285925464,0.230351849,0.245707897,0.260936865,0.261068996,0.277672612,0.287834547
2020-05-22,0.228115272,0.279508207,0.195000317,0.241360431,0.216501773,0.253545745,0.224223766,0.254009788
2020-05-23,0.28845298,0.314610147,0.310470875,0.303382638,0.326278442,0.313159371,0.310007662,0.307130034
2020-05-24,0.241583254,0.302369475,0.262485889,0.290189676,0.268243359,0.301868258,0.313089532,0.323029591
2020-05-25,0.251840395,0.269875964,0.242775311,0.245819461,0.251907793,0.252668349,0.27358202,0.26907849
2020-05-26,0.257035108,0.249949584,0.252101566,0.225788196,0.244285018,0.218404385,0.265184925,0.236795742
2020-05-27,0.262472838,0.26852329,0.246026338,0.243881661,0.263136173,0.251063575,0.269829053,0.254360853
2020-05-28,0.23686584,0.281742075,0.219616408,0.259126243,0.234236075,0.27236153,0.241162385,0.289119705
2020-05-29,0.200468403,0.258684109,0.198907051,0.241110644,0.223480571,0.261758803,0.204932102,0.265259699
2020-05-30,0.309369372,0.289185515,0.332937659,0.275524774,0.342154872,0.288003202,0.316862678,0.265700711
2020-05-31,0.281299604,0.316393737,0.308879192,0.305933956,0.302899131,0.301990959,0.337582496,0.3309658
2020-06-01,0.290488452,0.277080111,0.254324985,0.230211366,0.2470519,0.246334449,0.261879253,0.245503174
2020-06-02,0.231229148,0.280847258,0.245768016,0.251338729,0.240585641,0.254296408,0.258598546,0.278426424
2020-06-03,0.181639356,0.300566065,0.19792295,0.242231552,0.160999272,0.257539934,0.245487325,0.298730796
2020-06-04,0.241174066,0.250662815,0.222025464,0.209446489,0.238809227,0.212505946,0.279365954,0.252911553
2020-06-05,0.246024494,0.272475056,0.212382348,0.243431376,0.23919563,0.252548111,0.238055259,0.255298801
2020-06-06,0.309271058,0.276564582,0.340962263,0.26739167,0.336950612,0.278179572,0.340177017,0.272680965
2020-06-07,0.27569417,0.304389566,0.300534698,0.283074995,0.294886196,0.289568342,0.330178334,0.30234249
2020-06-08,0.263800486,0.269462156,0.23778339,0.237542129,0.232894945,0.229437334,0.272702633,0.246562995
2020-06-09,0.262830918,0.291024623,0.258766151,0.255469879,0.253613886,0.248203995,0.286806178,0.286663542
2020-06-10,0.230507478,0.264945909,0.198632745,0.235379609,0.20551526,0.237449063,0.244091537,0.255334489
2020-06-11,0.247274928,0.290109403,0.235591173,0.257562653,0.234319347,0.265744061,0.257996324,0.280294089
2020-06-12,0.258477478,0.268135971,0.202175664,0.225609008,0.22458394,0.230667264,0.227248191,0.247505292
2020-06-13,0.289024173,0.302304375,0.279061588,0.279132786,0.291674411,0.299807781,0.290905259,0.296052318
2020-06-14,0.276653364,0.294042484,0.287319968,0.277899719,0.282210199,0.277108581,0.304564902,0.29957364
2020-06-15,0.224040534,0.280409247,0.220257423,0.251736576,0.218141612,0.264542213,0.254588988,0.302127839
2020-06-16,0.23466665,0.249010562,0.229598305,0.204597762,0.225557033,0.219891937,0.255629814,0.237065927
2020-06-17,0.198017243,0.289845565,0.206596375,0.258784223,0.188660845,0.274796126,0.245165425,0.321401884
2020-06-18,0.192257284,0.290756096,0.241521568,0.272570295,0.209164027,0.266742318,0.278030609,0.319102809
2020-06-19,0.22850583,0.293470778,0.220469409,0.261086772,0.192730802,0.250700304,0.252926286,0.273023397
2020-06-20,0.270027293,0.285699919,0.262625152,0.263379442,0.290621804,0.295836384,0.292903038,0.293514612
2020-06-21,0.249017394,0.30071365,0.273863092,0.285020798,0.275488822,0.288523261,0.328643218,0.320787655
2020-06-22,0.229884478,0.283225373,0.245114689,0.268935567,0.222662231,0.246116313,0.266373756,0.274237567
2020-06-23,0.201566169,0.271579119,0.210159654,0.243835358,0.189357058,0.230835862,0.251309179,0.27404332
2020-06-24,0.262936578,0.308251129,0.233396452,0.261125243,0.220004924,0.253115828,0.275634408,0.284781675
2020-06-25,0.223381407,0.282781938,0.222910456,0.261422325,0.230652352,0.259833657,0.265577855,0.294830514
2020-06-26,0.20721733,0.287487958,0.218538635,0.256488492,0.190623743,0.259883747,0.236176665,0.289786801
2020-06-27,0.241865517,0.296528225,0.231642048,0.251943847,0.263683726,0.295671674,0.260126764,0.276584005
2020-06-28,0.260611906,0.314311718,0.270288368,0.279002834,0.280399656,0.28875269,0.338969513,0.326912122
2020-06-29,0.203856977,0.283996468,0.244183173,0.25633744,0.208026493,0.252980191,0.263536867,0.283524962
2020-06-30,0.217297379,0.273890485,0.252183196,0.244159931,0.227565916,0.257365098,0.24627288,0.282841256
2020-07-01,0.208400347,0.311253048,0.225344554,0.264762379,0.207597427,0.266058874,0.263420496,0.304245191
2020-07-02,0.232592371,0.263148791,0.239762543,0.232728516,0.230486752,0.236831869,0.266525039,0.256496681
2020-07-03,0.182859811,0.301566978,0.21418415,0.2793325,0.181684973,0.255391285,0.251466186,0.316758405
2020-07-04,0.31072914,0.286718393,0.301872859,0.262764846,0.320834292,0.278512544,0.328551014,0.257471888
2020-07-05,0.25046461,0.290380719,0.286901907,0.264927085,0.284640648,0.266148165,0.329227943,0.302284936
2020-07-06,0.24243702,0.276151658,0.236136326,0.238502979,0.212780881,0.227742509,0.259562215,0.258899851
2020-07-07,0.270425826,0.282038419,0.255479466,0.230662267,0.25172393,0.247621477,0.283202767,0.25977594
2020-07-08,0.251556548,0.266445895,0.215119652,0.218714498,0.223392394,0.216317893,0.257425672,0.247934064
2020-07-09,0.249147768,0.251737842,0.225198947,0.228972387,0.240099803,0.221551012,0.247473227,0.2347828
2020-07-10,0.216587629,0.271926841,0.199939806,0.249915112,0.205161741,0.242483085,0.225392166,0.265433558
2020-07-11,0.317525679,0.293037801,0.298176201,0.246777633,0.312078012,0.27040774,0.326900257,0.274229619
2020-07-12,0.26272969,0.284537059,0.285807627,0.264480999,0.268305435,0.23687309,0.329082553,0.285148554
2020-07-13,0.255606231,0.268421106,0.23932958,0.240003318,0.231198248,0.229188767,0.260105095,0.25216544
2020-07-14,0.283799069,0.290693748,0.242141748,0.248300226,0.25768816,0.254612264,0.270493577,0.262128009
2020-07-15,0.17542078,0.276379523,0.180173383,0.225618433,0.1749934,0.247273799,0.196579197,0.265321845
2020-07-16,0.196047049,0.24515815,0.2300483,0.230426084,0.232163179,0.240120424,0.281343242,0.275882999
2020-07-17,0.236755653,0.261204636,0.226565872,0.232094573,0.24756863,0.248758892,0.260013044,0.273109701
2020-07-18,0.263455593,0.308102001,0.292507733,0.292611535,0.292142789,0.298887052,0.310884417,0.309747165
2020-07-19,0.257593803,0.28109168,0.299088856,0.272567516,0.290527046,0.2644953,0.343001395,0.305165578
2020-07-20,0.241847603,0.276386435,0.254906406,0.248393245,0.251833372,0.259729151,0.283817561,0.277609782
2020-07-21,0.218342115,0.233318031,0.219069894,0.207357837,0.22116728,0.212204302,0.241326585,0.218826182
2020-07-22,0.231409701,0.28503542,0.225049248,0.234838476,0.236184811,0.262244702,0.260914591,0.281543692
2020-07-23,0.218285388,0.290909234,0.255326112,0.25364462,0.216097185,0.263435824,0.274911692,0.294178549
2020-07-24,0.199687345,0.267964421,0.218877457,0.255641271,0.225477756,0.263610143,0.251670558,0.290744649
2020-07-25,0.275814294,0.289479432,0.298731931,0.270470845,0.297912126,0.267695379,0.307472328,0.277758362
2020-07-26,0.280205175,0.304067747,0.293935203,0.274801293,0.286840831,0.28209294,0.325004342,0.304225781
2020-07-27,0.190935629,0.267569417,0.212431229,0.235603705,0.211635743,0.245741926,0.251240671,0.268761184
2020-07-28,0.244794413,0.248315365,0.235709838,0.204168015,0.220835559,0.195673749,0.271599561,0.235638628
2020-07-29,0.163905468,0.259362978,0.198960056,0.228339492,0.190979157,0.239859354,0.242435137,0.260722909
2020-07-30,0.220183689,0.288816258,0.241660431,0.276076606,0.254020887,0.282044867,0.271199528,0.301523425
2020-07-31,0.215447344,0.252977489,0.255558439,0.238712595,0.249714421,0.228221473,0.253299068,0.246280821
2020-08-01,0.298608178,0.302249628,0.302685278,0.269679805,0.322709516,0.29115875,0.320450098,0.292608277
2020-08-02,0.287908014,0.28402778,0.289944606,0.246353971,0.292204085,0.25842988,0.338390449,0.283894149
2020-08-03,0.282423316,0.258782477,0.274492395,0.219599924,0.279567631,0.22715074,0.3215217,0.246630292
2020-08-04,0.24829531,0.250077873,0.258008323,0.221673603,0.240095513,0.219393606,0.282442028,0.242847413
2020-08-05,0.242337923,0.268163442,0.264753994,0.24378121,0.25860488,0.242609341,0.304250974,0.271513552
2020-08-06,0.173909323,0.294076046,0.167292454,0.24508862,0.16811233,0.27059201,0.209272288,0.281746157
2020-08-07,0.209996491,0.275848776,0.227486155,0.247938156,0.216607438,0.255420962,0.240542334,0.269848292
2020-08-08,0.29002747,0.289137159,0.308071511,0.264518322,0.311684727,0.276268967,0.314676278,0.26528027
2020-08-09,0.287708054,0.274414424,0.289154273,0.24324231,0.294358936,0.266016622,0.316347529,0.260583617
2020-08-10,0.216602834,0.221456341,0.209455436,0.200190136,0.224077365,0.218266813,0.247532664,0.22516186
2020-08-11,0.273311591,0.27513555,0.269014179,0.241666253,0.274403072,0.25735229,0.282185904,0.251888493
2020-08-12,0.243929369,0.279651499,0.264540229,0.260798494,0.250558285,0.253040162,0.286294751,0.282708966
2020-08-13,0.140461901,0.297858415,0.171558712,0.286821808,0.204039513,0.309884521,0.254784197,0.330143054
2020-08-14,0.222962612,0.278105297,0.264924741,0.263246914,0.253331707,0.251872354,0.311826221,0.286570422
2020-08-15,0.280453964,0.286864764,0.28901824,0.274349289,0.304488276,0.286531157,0.318574165,0.285396237
2020-08-16,0.285681593,0.317027634,0.287399565,0.284223611,0.280518319,0.292465463,0.331866565,0.311235362
2020-08-17,0.287556893,0.304874583,0.281258661,0.266863512,0.279464429,0.278478921,0.313983782,0.308854205
2020-08-18,0.22553803,0.259352223,0.245416701,0.242465364,0.247718915,0.271228396,0.265769373,0.2801895
2020-08-19,0.218270309,0.27621446,0.207164279,0.254015459,0.22958378,0.27098329,0.227906173,0.290482014
2020-08-20,0.220156761,0.273789719,0.209094452,0.248132397,0.230070796,0.284905556,0.239930073,0.280600572
2020-08-21,0.243896181,0.280508322,0.256085278,0.263915797,0.276710893,0.277602168,0.275460541,0.281339602
2020-08-22,0.257368245,0.277536176,0.277332982,0.270932323,0.291022414,0.277667471,0.291732562,0.278536845
2020-08-23,0.275143039,0.309756946,0.283368609,0.275005038,0.292998261,0.301397008,0.338703242,0.328988851
2020-08-24,0.23880185,0.282437717,0.267882548,0.252678217,0.263927879,0.262798934,0.301724031,0.271832559
2020-08-25,0.250148071,0.262717738,0.236749897,0.235917896,0.26356021,0.25141573,0.308112186,0.279704387
2020-08-26,0.283698679,0.266369748,0.261346617,0.213111195,0.252777664,0.236526911,0.342940032,0.278232839
2020-08-27,0.158352534,0.267969159,0.207111107,0.225151851,0.18159872,0.26648741,0.254172613,0.308044474
2020-08-28,0.240248083,0.247579147,0.232596304,0.222004588,0.263092873,0.247131718,0.270005734,0.263187767
2020-08-29,0.268569679,0.281140059,0.285519321,0.25595281,0.30441114,0.284787821,0.307643938,0.276186653
2020-08-30,0.259650673,0.298475308,0.286562791,0.277296945,0.283821635,0.276472422,0.338316241,0.311882402
2020-08-31,0.250323579,0.288512009,0.24975991,0.251519082,0.26409657,0.273752521,0.302599858,0.2900173
2020-09-01,0.281317187,0.2800219,0.284605253,0.238086229,0.271581788,0.257591113,0.31684101,0.264883593
2020-09-02,0.25432733,0.271801102,0.228120319,0.207819331,0.234984633,0.245539114,0.272309293,0.259120068
2020-09-03,0.239369261,0.306863893,0.234491851,0.255009501,0.216847384,0.281074128,0.280895952,0.312535273
2020-09-04,0.195771212,0.284998282,0.235330615,0.254685438,0.223385708,0.274155295,0.273170692,0.302811262
2020-09-05,0.271698476,0.304087422,0.276339588,0.280497814,0.276362707,0.289470687,0.300503339,0.30639975
2020-09-06,0.289452382,0.298849051,0.311733594,0.265621176,0.292919613,0.263086477,0.358580387,0.297982066
2020-09-07,0.212137135,0.299919635,0.262483992,0.276361404,0.222664342,0.2655071,0.291811291,0.321886957
2020-09-08,0.238879404,0.281336876,0.225274782,0.235259157,0.229496934,0.266013017,0.260089256,0.278728529
2020-09-09,0.215977439,0.288407216,0.232856636,0.263049731,0.2324124,0.274859122,0.252310024,0.29792266
2020-09-10,0.236966929,0.258335922,0.242483915,0.226606505,0.255600855,0.23047555,0.295890889,0.275295368
2020-09-11,0.22683259,0.272882074,0.195946829,0.2232248,0.221324832,0.255660276,0.225131165,0.254857236
2020-09-12,0.293034194,0.303797108,0.283516504,0.259637972,0.310523053,0.280532078,0.320199103,0.28526308
2020-09-13,0.267293124,0.302024412,0.29721511,0.275847015,0.287487937,0.271915742,0.333291814,0.300856863
2020-09-14,0.263278916,0.259243636,0.228706446,0.204898343,0.23718806,0.220227154,0.261859489,0.239313746
2020-09-15,0.228450737,0.2392327,0.257836837,0.214240545,0.236946943,0.217342824,0.263813958,0.233996944
2020-09-16,0.295412624,0.288190009,0.27202398,0.232119863,0.273354803,0.260305427,0.300051452,0.280195491
2020-09-17,0.215522283,0.275754878,0.197947122,0.239896164,0.215664313,0.248409345,0.250106316,0.27486151
2020-09-18,0.242480087,0.287575914,0.254402653,0.25733033,0.248584517,0.253883194,0.266616594,0.28268216
2020-09-19,0.313437716,0.311154522,0.329775652,0.292057591,0.332453445,0.292078343,0.328921321,0.276281437
2020-09-20,0.284997904,0.289164853,0.298340522,0.254235368,0.295884373,0.26806294,0.332141595,0.286201764
2020-09-21,0.205041559,0.31224148,0.215066631,0.271064963,0.186197848,0.278817753,0.228842245,0.313304984
2020-09-22,0.234189874,0.280809359,0.240991859,0.255274821,0.238646894,0.251263717,0.257330111,0.27414511
2020-09-23,0.251954663,0.280870338,0.232466047,0.237038819,0.233707878,0.249787141,0.253858597,0.271315115
2020-09-24,0.212925361,0.277637467,0.224868812,0.239026135,0.210675942,0.262536277,0.243721723,0.299498936
2020-09-25,0.283347116,0.298357523,0.251718008,0.241242014,0.270937158,0.271820289,0.296644619,0.282571951
2020-09-26,0.235849949,0.259332383,0.241437903,0.232644031,0.236464197,0.242904594,0.228201189,0.239792904
2020-09-27,0.2637351,0.296203464,0.297997473,0.281842816,0.279746116,0.269289328,0.350782472,0.310194328
2020-09-28,0.258716252,0.290402308,0.236535829,0.242960376,0.278913864,0.285765382,0.287408365,0.282878171
2020-09-29,0.226356759,0.274667992,0.242809939,0.242804152,0.252649452,0.274094882,0.24214676,0.272751216
2020-09-30,0.23683105,0.252827293,0.24223418,0.224347962,0.255173065,0.246496452,0.278696434,0.25490091
2020-10-01,0.214157288,0.304796032,0.211504324,0.286080705,0.216042958,0.292451257,0.269515768,0.314599956
2020-10-02,0.198646344,0.282612642,0.190363972,0.266220382,0.200919063,0.297315661,0.225118249,0.309260691
2020-10-03,0.279337761,0.30063013,0.28391072,0.265944441,0.277345731,0.29442111,0.307821507,0.302830239
2020-10-04,0.279360098,0.303828361,0.290854916,0.273771159,0.293602382,0.274863742,0.357435613,0.325811059
2020-10-05,0.241754311,0.252133403,0.222750602,0.213621337,0.227737929,0.222824301,0.267541465,0.259271302
2020-10-06,0.251686674,0.254747696,0.236490326,0.207372012,0.237731235,0.22669591,0.265639431,0.234110748
2020-10-07,0.21636333,0.278614843,0.224672774,0.244246929,0.214339543,0.257186,0.264465442,0.28115084
2020-10-08,0.255024257,0.270336863,0.264849255,0.242149558,0.274991009,0.2523027,0.300216855,0.260837719
2020-10-09,0.272289073,0.295649554,0.278082308,0.264581237,0.286844526,0.274678288,0.318145326,0.28636397
2020-10-10,0.280402729,0.273847582,0.299198903,0.248732558,0.314322498,0.280794441,0.296292482,0.264930237
2020-10-11,0.296137206,0.279083134,0.296982982,0.259192858,0.305474165,0.261868425,0.343771281,0.281362843
2020-10-12,0.213016371,0.255607413,0.245548554,0.23369939,0.234159175,0.24266995,0.288695731,0.26149822
2020-10-13,0.163676916,0.293332158,0.165769889,0.227171952,0.156535645,0.236318968,0.257006735,0.281401841
2020-10-14,0.216881966,0.255248908,0.228904697,0.219576043,0.224293326,0.22127371,0.26969984,0.242869647
2020-10-15,0.188953984,0.276783488,0.219202622,0.233816839,0.202148031,0.228623114,0.270540807,0.27038374
2020-10-16,0.199385194,0.251260739,0.235624474,0.230164416,0.209187994,0.213361023,0.269649639,0.254005339
2020-10-17,0.268466696,0.288532332,0.289321021,0.263994842,0.291113416,0.273978928,0.310863246,0.279765737
2020-10-18,0.255843979,0.295936466,0.27871677,0.273212861,0.260402081,0.264629917,0.315005707,0.295405677
2020-10-19,0.210326824,0.269843544,0.223622426,0.227067798,0.23151538,0.247307981,0.263231562,0.267042613
2020-10-20,0.142805887,0.281535314,0.166209465,0.241475591,0.139502646,0.257812758,0.21276918,0.277992215
2020-10-21,0.254671583,0.308552427,0.247111495,0.268714801,0.243792796,0.28975398,0.286702541,0.31213016
2020-10-22,0.202778405,0.258465588,0.23122898,0.248577617,0.21727291,0.246923786,0.230468204,0.256489078
2020-10-23,0.156997009,0.271271429,0.177803191,0.212768793,0.165192897,0.230304411,0.212001924,0.257862001
2020-10-24,0.261210124,0.287796211,0.267120692,0.26271132,0.289520722,0.274730194,0.266160112,0.257889901
2020-10-25,0.259151308,0.299538343,0.265025733,0.251698653,0.274173753,0.264077358,0.310253726,0.287315959
2020-10-26,0.218562234,0.275023475,0.220742551,0.224052983,0.193006226,0.228148066,0.260583303,0.25481948
2020-10-27,0.19966993,0.274829429,0.217778562,0.25342924,0.202903151,0.244222195,0.244966614,0.267073176
2020-10-28,0.180256162,0.258288977,0.198057102,0.239173859,0.210990768,0.253329016,0.209137117,0.253939851
2020-10-29,0.156025507,0.254192907,0.154422831,0.200969173,0.149468697,0.219745545,0.229775982,0.248068405
2020-10-30,0.224180164,0.276824784,0.2336737,0.256701484,0.214034491,0.262549118,0.225759969,0.262853268
2020-10-31,0.274046236,0.275638074,0.273347535,0.244534703,0.300765854,0.277632777,0.303357194,0.272890026
2020-11-01,0.255643043,0.33068773,0.268901776,0.306341229,0.264859334,0.305824405,0.310641186,0.334269522
2020-11-02,0.252042682,0.2703901,0.27397584,0.247865469,0.266934714,0.241972647,0.320836326,0.264256115
2020-11-03,0.169020272,0.276500741,0.191085847,0.236359372,0.208467962,0.257160996,0.259478167,0.291986038
2020-11-04,0.178918189,0.32833231,0.154722604,0.249403541,0.144329554,0.256723582,0.169973689,0.292603636
2020-11-05,0.220738373,0.275124102,0.209730651,0.216864175,0.188073646,0.252186088,0.280806982,0.280422204
2020-11-06,0.24263537,0.250819634,0.259888852,0.231728042,0.249448414,0.234966274,0.265239737,0.241375005
2020-11-07,0.316844148,0.287313166,0.302099276,0.242308483,0.329575964,0.25889546,0.335520138,0.267235748
2020-11-08,0.267614899,0.301446814,0.301627187,0.276567953,0.282493715,0.271812639,0.34770569,0.306632723
2020-11-09,0.240993201,0.26846276,0.255637526,0.22429439,0.236187705,0.247694851,0.270958272,0.251507673
2020-11-10,0.142562144,0.306067702,0.147632679,0.258710122,0.147211853,0.291579411,0.227697502,0.310463312
2020-11-11,0.227442947,0.251008876,0.221854939,0.202638317,0.219114169,0.213850718,0.247765216,0.226069544
2020-11-12,0.213878571,0.270413668,0.239025486,0.243430907,0.230140511,0.253430802,0.25071714,0.260296788
2020-11-13,0.24825634,0.271591121,0.282978246,0.241011503,0.273633891,0.253390745,0.280962913,0.262994336
2020-11-14,0.28728519,0.275150993,0.282354306,0.237992919,0.319336177,0.271466723,0.317227047,0.267210652
2020-11-15,0.274379268,0.273182137,0.312635489,0.255737831,0.295606437,0.255853664,0.33822867,0.270716006
2020-11-16,0.232943766,0.268746006,0.261675061,0.238555262,0.246249596,0.238098112,0.292202832,0.272112192
2020-11-17,0.232095074,0.307381424,0.237736287,0.275628417,0.221252266,0.276241857,0.241083666,0.30795188
2020-11-18,0.253012687,0.262685358,0.268096994,0.232102445,0.252613366,0.242506729,0.280070107,0.265331312
2020-11-19,0.237197522,0.255940253,0.269414498,0.242461949,0.239047044,0.235650937,0.271998834,0.279852764
2020-11-20,0.253216424,0.2656626,0.237341408,0.244815709,0.254106966,0.279170983,0.291777318,0.283560395
2020-11-21,0.308112401,0.295144682,0.30357685,0.261966305,0.316805638,0.28828894,0.326803332,0.285447162
2020-11-22,0.282691345,0.280255491,0.275855798,0.253664397,0.292217957,0.266738534,0.307710011,0.274164553
2020-11-23,0.251400227,0.267105847,0.274296101,0.237997395,0.260331624,0.244702658,0.292530738,0.262382884
