latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,date,latent_dim,dropout_rate,batchnorm,epochs,early_stopping_patience,batch_size,kernel_regularizer
0.0,1.7702292,0.0,2.508319,0.47633004,2.7070324,0.0,0.0,0.0,0.42523265,2.1765985,0.039165344,0.0,3.0804715,2.443845,0.0,2020-03-24,16,0.2,True,100,5,32,True
0.0,1.8352131,0.0,2.5401647,0.49702987,2.7968817,0.0,0.0,0.0,0.393871,2.200471,0.053415373,0.0,3.1467304,2.4623759,0.0,2020-03-25,16,0.2,True,100,5,32,True
0.0,1.8910906,0.0,2.576832,0.514337,2.8905106,0.0,0.0,0.0,0.3699417,2.2415783,0.054918703,0.0,3.2169766,2.4815595,0.0,2020-03-26,16,0.2,True,100,5,32,True
0.0,1.9434247,0.0,2.617152,0.5315385,2.980166,0.0,0.0,0.0,0.3528464,2.2883182,0.05258453,0.0,3.2871716,2.501461,0.0,2020-03-27,16,0.2,True,100,5,32,True
0.0,1.9886618,0.0,2.6579235,0.5475549,3.0626276,0.0,0.0,0.0,0.3419751,2.3367276,0.048102636,0.0,3.353779,2.5213337,0.0,2020-03-30,16,0.2,True,100,5,32,True
0.0,2.0294561,0.0,2.6980832,0.56670904,3.1378028,0.0,0.0,0.0,0.33364472,2.385173,0.045356598,0.0,3.4169545,2.5418003,0.0,2020-03-31,16,0.2,True,100,5,32,True
0.0,2.064406,0.0,2.735608,0.5851653,3.2116547,0.0,0.0,0.0,0.32858717,2.432314,0.04156607,0.0,3.4766004,2.5608568,0.0,2020-04-01,16,0.2,True,100,5,32,True
0.0,2.096215,0.0,2.7564282,0.6012955,3.31815,0.0,0.0,0.0,0.30835247,2.4553592,0.045538314,0.0,3.547687,2.5770133,0.0,2020-04-02,16,0.2,True,100,5,32,True
0.0,2.124305,0.0,2.7667165,0.6154306,3.4492378,0.0,0.0,0.0,0.2782482,2.4599328,0.055797473,0.0,3.6228347,2.58879,0.0,2020-04-03,16,0.2,True,100,5,32,True
0.0,2.1457956,0.0,2.7758627,0.62637204,3.5924397,0.0,0.0,0.0,0.24257481,2.4645724,0.05999645,0.0,3.703135,2.6015272,0.0,2020-04-06,16,0.2,True,100,5,32,True
0.0,2.1564937,0.0,2.78192,0.6339091,3.73632,0.0,0.0,0.0,0.2086347,2.4665046,0.0603675,0.0,3.7787716,2.612298,0.0,2020-04-07,16,0.2,True,100,5,32,True
0.0,2.1646297,0.0,2.783278,0.63876957,3.8906755,0.0,0.0,0.0,0.17851463,2.4544022,0.063945234,0.0,3.8499894,2.6194203,0.0,2020-04-08,16,0.2,True,100,5,32,True
0.0,2.1695795,0.0,2.7813435,0.643526,4.045411,0.0,0.0,0.0,0.14724743,2.4320283,0.0713079,0.0,3.9157495,2.6221223,0.0,2020-04-09,16,0.2,True,100,5,32,True
0.0,2.1706433,0.0,2.7770998,0.6488405,4.1926956,0.0,0.0,0.0,0.114409946,2.4047925,0.08225188,0.0,3.9753962,2.6208422,0.0,2020-04-10,16,0.2,True,100,5,32,True
0.0,2.1642056,0.0,2.7750745,0.6509024,4.33334,0.0,0.0,0.0,0.08202492,2.3849108,0.084321916,0.0,4.034189,2.622699,0.0,2020-04-13,16,0.2,True,100,5,32,True
0.0,2.1556907,0.0,2.768329,0.65202576,4.4549036,0.0,0.0,0.0,0.049524393,2.357378,0.08789171,0.0,4.081425,2.6221893,0.0,2020-04-14,16,0.2,True,100,5,32,True
0.0,2.1406522,0.0,2.7590404,0.64973617,4.576063,0.0,0.0,0.0,0.021455266,2.3251827,0.08980468,0.0,4.126212,2.6226332,0.0,2020-04-16,16,0.2,True,100,5,32,True
0.0,2.1296687,0.0,2.7545054,0.6484488,4.708805,0.0,0.0,0.0,0.0,2.294423,0.09491539,0.0,4.17422,2.6239038,0.0,2020-04-17,16,0.2,True,100,5,32,True
0.0,2.1125507,0.0,2.7540221,0.64246124,4.843578,0.0,0.0,0.0,0.0,2.2740457,0.09012856,0.0,4.2271585,2.6307125,0.0,2020-04-20,16,0.2,True,100,5,32,True
0.0,2.0855567,0.0,2.7530465,0.63176006,4.9662404,0.0,0.0,0.0,0.0,2.258508,0.076565705,0.0,4.2787676,2.6404777,0.0,2020-04-21,16,0.2,True,100,5,32,True
0.0,2.0482962,0.0,2.7446249,0.6152431,5.0777836,0.0,0.0,0.0,0.0,2.2309577,0.06447184,0.0,4.319178,2.645733,0.0,2020-04-22,16,0.2,True,100,5,32,True
0.0,2.011226,0.0,2.7346203,0.6017523,5.178716,0.0,0.0,0.0,0.0,2.1961703,0.063664846,0.0,4.352149,2.6465743,0.0,2020-04-23,16,0.2,True,100,5,32,True
0.0,1.9652312,0.0,2.7191308,0.58391035,5.281737,0.0,0.0,0.0,0.0,2.1539207,0.06426644,0.0,4.3820906,2.6467493,0.0,2020-04-24,16,0.2,True,100,5,32,True
0.0,1.9054692,0.0,2.6954713,0.5551582,5.3784113,0.0,0.0,0.0,0.0,2.1066082,0.056915835,0.0,4.4065638,2.6474142,0.0,2020-04-27,16,0.2,True,100,5,32,True
0.0,1.8443502,0.031467866,2.6727,0.53159875,5.4655595,0.0,0.0,0.0,0.0,2.0629106,0.055457972,0.0,4.4312134,2.6494048,0.0,2020-04-28,16,0.2,True,100,5,32,True
0.0,1.7745908,0.07063836,2.643638,0.5009589,5.5520597,0.0,0.0,0.0,0.0,2.0119817,0.0504492,0.0,4.4499173,2.6521606,0.0,2020-04-29,16,0.2,True,100,5,32,True
0.0,1.7015864,0.10406846,2.6135933,0.47246227,5.6243773,0.0,0.0,0.0,0.0,1.9660974,0.04579433,0.0,4.4660583,2.6563919,0.0,2020-05-04,16,0.2,True,100,5,32,True
0.0,1.61527,0.1357722,2.5772796,0.43756193,5.6920795,0.0,0.0,0.0,0.0,1.9254888,0.032965437,0.0,4.4772086,2.6591806,0.0,2020-05-06,16,0.2,True,100,5,32,True
0.0,1.5231267,0.16700989,2.5333278,0.40314364,5.7497535,0.0,0.0,0.0,0.0,1.8868117,0.026117207,0.0,4.4789577,2.655161,0.0,2020-05-07,16,0.2,True,100,5,32,True
0.0,1.4378889,0.19369696,2.4948106,0.3725405,5.804637,0.0,0.0,0.0,0.0,1.8647326,0.018382804,0.0,4.48688,2.6567912,0.0,2020-05-08,16,0.2,True,100,5,32,True
0.0,1.3429066,0.22011809,2.4475145,0.3360133,5.8450775,0.0,0.0,0.0,0.0,1.841375,0.007556297,0.022070825,4.480914,2.6581213,0.0,2020-05-11,16,0.2,True,100,5,32,True
0.0,1.2618632,0.24154072,2.4058487,0.31004387,5.874884,0.0,0.0,0.0,0.0,1.8265096,0.0060193352,0.05122767,4.4756494,2.6554677,0.0,2020-05-12,16,0.2,True,100,5,32,True
0.0,1.186703,0.26330632,2.3657887,0.28586957,5.9074,0.0,0.0,0.0,0.0,1.8123671,0.006623104,0.07786232,4.4718924,2.652253,0.0,2020-05-13,16,0.2,True,100,5,32,True
0.0,1.1148793,0.27992412,2.3250523,0.26232842,5.921417,0.0,0.0,0.0,0.0,1.8010055,0.008324444,0.10425167,4.4605517,2.6435208,0.0,2020-05-14,16,0.2,True,100,5,32,True
0.0,1.0491266,0.29730433,2.2813458,0.2406188,5.920546,0.0,0.0,0.0,0.0,1.7841526,0.015391914,0.12873927,4.439405,2.6273186,0.0,2020-05-15,16,0.2,True,100,5,32,True
0.0,0.9894138,0.30906406,2.2394085,0.21993157,5.901929,0.0,0.0,0.0,0.0,1.7710674,0.020861037,0.15220504,4.409758,2.6068196,0.0,2020-05-18,16,0.2,True,100,5,32,True
0.0,0.9402677,0.32313493,2.2003155,0.20262668,5.8840485,0.0,0.0,0.0,0.0,1.7539027,0.033053506,0.17277169,4.380897,2.58147,0.0,2020-05-19,16,0.2,True,100,5,32,True
0.0,0.905864,0.32640338,2.1717196,0.18960509,5.842741,0.0,0.0,0.0,0.0,1.7479489,0.044123124,0.19121006,4.349419,2.553264,0.0,2020-05-20,16,0.2,True,100,5,32,True
0.0,0.8727,0.32214564,2.150936,0.17710897,5.802848,0.0,0.0,0.0,0.0,1.752948,0.048882894,0.20980139,4.325337,2.5303223,0.0,2020-05-21,16,0.2,True,100,5,32,True
0.0,0.8381694,0.3212029,2.1280844,0.16656768,5.7679954,0.0,0.0,0.0,0.0,1.7544186,0.054818958,0.22823067,4.2999554,2.5047488,0.0,2020-05-22,16,0.2,True,100,5,32,True
0.0,0.80384505,0.31431392,2.1110947,0.15524039,5.735927,0.0,0.0,0.0,0.0,1.7643718,0.054283626,0.24645689,4.2802916,2.4847205,0.0,2020-05-25,16,0.2,True,100,5,32,True
0.0,0.7727833,0.3047401,2.097014,0.14410642,5.7018814,0.0,0.0,0.0,0.0,1.778352,0.054379996,0.26564378,4.263022,2.4635246,0.0,2020-05-26,16,0.2,True,100,5,32,True
0.0,0.74072427,0.2953341,2.0838904,0.13140666,5.6727495,0.0,0.0,0.0,0.0,1.7937466,0.05154195,0.28384712,4.248212,2.4453483,0.0,2020-05-27,16,0.2,True,100,5,32,True
0.0,0.71140456,0.2889559,2.070651,0.11951597,5.6452928,0.0,0.0,0.0,0.0,1.8046829,0.05126656,0.300592,4.2324224,2.4258375,0.0,2020-05-28,16,0.2,True,100,5,32,True
0.0,0.6844213,0.2852757,2.0563467,0.111659706,5.6197515,0.0,0.0,0.0,0.0,1.8092198,0.05394333,0.31512287,4.213794,2.4040499,0.0,2020-05-29,16,0.2,True,100,5,32,True
0.0,0.6581668,0.2748204,2.0444236,0.10279946,5.5823693,0.0,0.0,0.0,0.0,1.8176467,0.05252587,0.3291561,4.191996,2.384106,0.0,2020-06-01,16,0.2,True,100,5,32,True
0.0,0.6331292,0.26157063,2.041393,0.092264146,5.5352907,0.0,0.0,0.0,0.0,1.8446465,0.044240233,0.3394361,4.1684337,2.3587441,0.0,2020-06-02,16,0.2,True,100,5,32,True
0.0,0.60797006,0.24350892,2.0423343,0.08290054,5.4686055,0.0,0.0,0.0,0.0,1.8824661,0.034700047,0.35065994,4.1398835,2.3289757,0.0,2020-06-03,16,0.2,True,100,5,32,True
0.0,0.5834202,0.22644535,2.0479705,0.07716187,5.3958316,0.0,0.0,0.0,0.0,1.9282233,0.021719718,0.35937324,4.109939,2.3014832,0.0,2020-06-04,16,0.2,True,100,5,32,True
0.0,0.5605734,0.2119069,2.0564096,0.07165752,5.3278465,0.0,0.0,0.0,0.011924099,1.9799439,0.0046653263,0.36676008,4.08322,2.278127,0.0,2020-06-05,16,0.2,True,100,5,32,True
0.0,0.54051566,0.19750012,2.0670478,0.0659208,5.249498,0.0,0.0,0.0,0.040463045,2.0350833,0.0,0.37301075,4.05288,2.2511952,0.0,2020-06-08,16,0.2,True,100,5,32,True
0.0,0.524902,0.18314455,2.08002,0.06014241,5.168153,0.0,0.0,0.0,0.07188149,2.0913289,0.0,0.3783011,4.0229354,2.2239287,0.0,2020-06-09,16,0.2,True,100,5,32,True
0.0,0.5156713,0.17348053,2.0947094,0.058230866,5.0950084,0.0,0.0,0.0,0.1009976,2.1427407,0.0,0.38203406,3.9970326,2.1939497,0.0,2020-06-10,16,0.2,True,100,5,32,True
0.0,0.5034583,0.16417064,2.109715,0.05746632,5.024023,0.0,0.0,0.0,0.12872882,2.1966176,0.0,0.38460132,3.9704425,2.1638823,0.0,2020-06-11,16,0.2,True,100,5,32,True
0.0,0.49810463,0.1534969,2.1273866,0.06024544,4.957155,0.0,0.0,0.0,0.153669,2.2502415,0.0,0.38833705,3.9479005,2.1317015,0.0,2020-06-12,16,0.2,True,100,5,32,True
0.0,0.49518546,0.13715774,2.1466422,0.062546596,4.89543,0.0,0.0,0.0,0.17552608,2.3070817,0.0,0.39217508,3.9284859,2.1031103,0.0,2020-06-15,16,0.2,True,100,5,32,True
0.0,0.5021874,0.11648149,2.1646283,0.06427698,4.839947,0.0,0.0,0.0,0.19165856,2.3531392,0.0,0.3948092,3.9105434,2.0798926,0.0,2020-06-16,16,0.2,True,100,5,32,True
0.0,0.50574195,0.09705326,2.179356,0.062833145,4.788496,0.0,0.0,0.0,0.2088311,2.39766,0.0,0.3954258,3.8921568,2.0579848,0.0,2020-06-17,16,0.2,True,100,5,32,True
0.0,0.5136074,0.075775094,2.1953425,0.06646724,4.729701,0.0,0.0,0.0,0.22375217,2.4425151,0.0,0.39808992,3.8714406,2.0293496,0.0,2020-06-18,16,0.2,True,100,5,32,True
0.0,0.52445054,0.056461208,2.2110841,0.073297605,4.674938,0.0,0.0,0.0,0.23622432,2.4833694,0.0,0.401242,3.8526876,1.9979798,0.0,2020-06-19,16,0.2,True,100,5,32,True
0.0,0.5335079,0.037693724,2.2256055,0.07979836,4.624983,0.0,0.0,0.0,0.24691075,2.522626,0.0,0.40347096,3.8352752,1.9673673,0.0,2020-06-22,16,0.2,True,100,5,32,True
0.0,0.5419529,0.018186543,2.238821,0.085437834,4.576241,0.0,0.0,0.0,0.2566904,2.5600739,0.0,0.40581787,3.818832,1.9362246,0.0,2020-06-23,16,0.2,True,100,5,32,True
0.0,0.5477472,0.0,2.251667,0.0902494,4.5315237,0.0,0.0,0.0,0.26420882,2.6019702,0.0,0.40939197,3.805348,1.9058949,0.0,2020-06-24,16,0.2,True,100,5,32,True
0.0,0.5555215,0.0,2.2625089,0.09433912,4.496999,0.0,0.0,0.0,0.2720354,2.639,0.0,0.41173986,3.794018,1.8704023,0.0,2020-06-25,16,0.2,True,100,5,32,True
0.0,0.56652254,0.0,2.2738068,0.09977919,4.4644866,0.0,0.0,0.0,0.2764845,2.673524,0.0,0.41482222,3.78295,1.8356255,0.0,2020-06-26,16,0.2,True,100,5,32,True
0.0,0.57609105,0.0,2.2857294,0.10551406,4.43518,0.0,0.0,0.0,0.27845547,2.7073207,0.0,0.41759694,3.7736506,1.8038074,0.0,2020-06-29,16,0.2,True,100,5,32,True
0.0,0.5894863,0.0,2.297417,0.110282086,4.4015317,0.0,0.0,0.0,0.27822712,2.7386208,0.0,0.4215696,3.7636101,1.7743493,0.0,2020-06-30,16,0.2,True,100,5,32,True
0.0,0.60198987,0.0,2.309189,0.11495175,4.375142,0.0,0.0,0.0,0.27696058,2.7673206,0.0,0.42573082,3.758318,1.7490911,0.0,2020-07-01,16,0.2,True,100,5,32,True
0.0,0.6129129,0.0,2.3233385,0.11887591,4.3450613,0.0,0.0,0.0,0.27838764,2.7962883,0.0,0.4279941,3.752389,1.7239064,0.0,2020-07-02,16,0.2,True,100,5,32,True
0.0,0.61844885,0.0,2.340242,0.12177206,4.3160734,0.0,0.0,0.0,0.2840993,2.8327382,0.0,0.43049675,3.7510948,1.7041992,0.0,2020-07-03,16,0.2,True,100,5,32,True
0.0,0.6188574,0.0,2.35413,0.1254474,4.2836,0.0,0.0,0.0,0.29133692,2.8679752,0.0,0.4338571,3.7460473,1.6803226,0.0,2020-07-06,16,0.2,True,100,5,32,True
0.0,0.615721,0.0,2.3715258,0.12969048,4.251999,0.0,0.0,0.0,0.30325887,2.9130464,0.0,0.4388577,3.7450464,1.6571684,0.0,2020-07-07,16,0.2,True,100,5,32,True
0.0,0.61236435,0.0,2.3876262,0.13510093,4.228923,0.0,0.0,0.0,0.31527027,2.9561896,0.0,0.44526845,3.7465208,1.6334707,0.0,2020-07-08,16,0.2,True,100,5,32,True
0.0,0.6061405,0.0,2.4055035,0.13992296,4.2076297,0.0,0.0,0.0,0.3282758,3.0046642,0.0,0.45260954,3.7499065,1.6139531,0.0,2020-07-09,16,0.2,True,100,5,32,True
0.0,0.594415,0.0,2.4223456,0.1440374,4.191003,0.0,0.0,0.0,0.34287122,3.0541022,0.0,0.46097186,3.755242,1.5963912,0.0,2020-07-10,16,0.2,True,100,5,32,True
0.0,0.5806478,0.0,2.4389598,0.14862864,4.1757774,0.0,0.0,0.0,0.35731414,3.1036284,0.0,0.47008976,3.7611923,1.5786483,0.0,2020-07-13,16,0.2,True,100,5,32,True
0.0,0.562577,0.0,2.4513052,0.15130983,4.16698,0.0,0.0,0.0,0.3737591,3.144946,0.0,0.47845042,3.7678616,1.5624392,0.0,2020-07-14,16,0.2,True,100,5,32,True
0.0,0.5488354,0.0,2.4637003,0.15434495,4.1615934,0.0,0.0,0.0,0.39125204,3.179817,0.0,0.48496392,3.774833,1.5447721,0.0,2020-07-15,16,0.2,True,100,5,32,True
0.0,0.53065103,0.0,2.4775987,0.15648031,4.150033,0.0,0.0,0.0,0.40969962,3.220025,0.0,0.49160296,3.7798684,1.5317719,0.0,2020-07-16,16,0.2,True,100,5,32,True
0.0,0.5181105,0.0,2.4906135,0.15911356,4.133178,0.0,0.0,0.0,0.42688835,3.255389,0.0,0.49885175,3.7829516,1.5213246,0.0,2020-07-17,16,0.2,True,100,5,32,True
0.0,0.5088865,0.0,2.5043325,0.16034299,4.118311,0.0,0.0,0.0,0.44557074,3.286911,0.0,0.50301695,3.786512,1.5119673,0.0,2020-07-20,16,0.2,True,100,5,32,True
0.0,0.50349563,0.0,2.516669,0.16185483,4.1020455,0.0,0.0,0.0,0.46142256,3.3093803,0.0,0.5047485,3.7876968,1.5012186,0.0,2020-07-21,16,0.2,True,100,5,32,True
0.0,0.49889922,0.0,2.5309038,0.16101956,4.087721,0.0,0.0,0.0,0.4795345,3.3396807,0.0,0.5067778,3.7920125,1.4971622,0.0,2020-07-22,16,0.2,True,100,5,32,True
0.0,0.4940194,0.0,2.5421789,0.15961969,4.0726576,0.0,0.0,0.0,0.49658272,3.3605087,0.0,0.5059825,3.79137,1.4893645,0.0,2020-07-23,16,0.2,True,100,5,32,True
0.0,0.49166325,0.0,2.5516617,0.15958461,4.053105,0.0,0.0,0.0,0.5099467,3.3766158,0.0,0.5047799,3.7862773,1.4765129,0.0,2020-07-24,16,0.2,True,100,5,32,True
0.0,0.48961437,0.0,2.5560944,0.15964192,4.0328083,0.0,0.0,0.0,0.5185334,3.3866646,0.0,0.50341946,3.7765884,1.4619827,0.0,2020-07-27,16,0.2,True,100,5,32,True
0.0,0.48394758,0.0,2.5555372,0.15819544,4.003647,0.0,0.0,0.0,0.52465075,3.3950107,0.0,0.50356245,3.759705,1.4442669,0.0,2020-07-28,16,0.2,True,100,5,32,True
0.0,0.48247594,0.0,2.56255,0.15472889,3.9910936,0.0,0.0,0.0,0.5345297,3.4143698,0.0,0.5023342,3.756304,1.4347873,0.0,2020-07-29,16,0.2,True,100,5,32,True
0.0,0.47964013,0.0,2.5683966,0.15106675,3.972238,0.0,0.0,0.0,0.54774845,3.434465,0.0,0.5020523,3.7488813,1.4252574,0.0,2020-07-30,16,0.2,True,100,5,32,True
0.0,0.47738513,0.0,2.574765,0.15198915,3.9486427,0.0,0.0,0.0,0.5578942,3.4471672,0.0,0.50026125,3.73746,1.4066763,0.0,2020-07-31,16,0.2,True,100,5,32,True
0.0,0.47362107,0.0,2.5781913,0.15192685,3.9335568,0.0,0.0,0.0,0.5663009,3.4584823,0.0,0.49857453,3.72905,1.390659,0.0,2020-08-03,16,0.2,True,100,5,32,True
0.0,0.46987438,0.0,2.5844572,0.15205988,3.9202285,0.0,0.0,0.0,0.57828236,3.4661398,0.0,0.4934547,3.7218785,1.375281,0.0,2020-08-04,16,0.2,True,100,5,32,True
0.0,0.46269,0.0,2.588409,0.14973335,3.9037642,0.0,0.0,0.0,0.5945421,3.4709475,0.0,0.48741403,3.7113295,1.3618358,0.0,2020-08-05,16,0.2,True,100,5,32,True
0.0,0.45453134,0.0,2.5953488,0.15088356,3.8839633,0.0,0.0,0.0,0.6136085,3.4775255,0.0,0.4815848,3.7008562,1.3478327,0.0,2020-08-06,16,0.2,True,100,5,32,True
0.0,0.44112465,0.0,2.5987167,0.15605849,3.8506129,0.0,0.0,0.0,0.6360248,3.4922864,0.0,0.48280087,3.6807523,1.3312236,0.0,2020-08-07,16,0.2,True,100,5,32,True
0.0,0.4242953,0.0,2.6019065,0.16366112,3.8179185,0.0,0.0,0.0,0.66035503,3.5097523,0.0,0.48600253,3.6599283,1.3144933,0.0,2020-08-10,16,0.2,True,100,5,32,True
0.0,0.40314,0.0,2.6022816,0.16995928,3.7837834,0.0,0.0,0.0,0.6881834,3.5339198,0.0,0.49313337,3.638511,1.3027136,0.0,2020-08-11,16,0.2,True,100,5,32,True
0.0,0.38099763,0.03321837,2.6056397,0.17747346,3.7545805,0.0,0.0,0.0,0.71695,3.5527196,0.0,0.49689904,3.6201422,1.2874942,0.0,2020-08-12,16,0.2,True,100,5,32,True
0.0,0.3580172,0.07580575,2.6074617,0.18284038,3.7257833,0.0,0.0,0.0,0.746308,3.562443,0.0,0.49685988,3.6000922,1.271363,0.0,2020-08-13,16,0.2,True,100,5,32,True
0.0,0.33522022,0.121577844,2.610068,0.19525525,3.6876373,0.0,0.0,0.0,0.7757351,3.5750875,0.0,0.50127465,3.5756173,1.2549809,0.0,2020-08-14,16,0.2,True,100,5,32,True
0.0,0.31357524,0.16620785,2.609629,0.20393589,3.6544015,0.0,0.0,0.0,0.80299616,3.5781605,0.0,0.50094825,3.5511408,1.2414278,0.0,2020-08-18,16,0.2,True,100,5,32,True
0.0,0.3002098,0.19940099,2.6110613,0.20706505,3.6298172,0.0,0.0,0.0,0.8259784,3.5822396,0.0,0.4956811,3.5340164,1.2332491,0.0,2020-08-19,16,0.2,True,100,5,32,True
0.0,0.2905604,0.22560452,2.6117842,0.20886105,3.6009176,0.0,0.0,0.0,0.8468995,3.5869422,0.0,0.48960862,3.5154917,1.225735,0.0,2020-08-20,16,0.2,True,100,5,32,True
0.0,0.28695333,0.24061108,2.6078753,0.2049799,3.570589,0.0,0.0,0.0,0.8616914,3.5823925,0.0,0.47943142,3.4943774,1.2200478,0.0,2020-08-21,16,0.2,True,100,5,32,True
0.0,0.2883774,0.25096178,2.6043687,0.19830844,3.54414,0.0,0.0,0.0,0.8728845,3.570174,0.0,0.4635837,3.4758055,1.2130909,0.0,2020-08-24,16,0.2,True,100,5,32,True
0.0,0.28981197,0.25968847,2.5961564,0.1875965,3.5207646,0.0,0.0,0.0,0.881325,3.54866,0.0,0.44396314,3.455323,1.2032294,0.0,2020-08-25,16,0.2,True,100,5,32,True
0.0,0.29042825,0.27057263,2.5898447,0.18206382,3.5017672,0.0,0.0,0.0,0.88859004,3.5313578,0.0,0.4275925,3.4377337,1.1959355,0.0,2020-08-26,16,0.2,True,100,5,32,True
0.0,0.29088733,0.28091973,2.5829754,0.17489296,3.4889417,0.0,0.0,0.0,0.8946049,3.5139182,0.0,0.41056773,3.423209,1.189005,0.0,2020-08-27,16,0.2,True,100,5,32,True
0.0,0.2868848,0.28825432,2.5668905,0.16680992,3.4724693,0.0,0.0,0.0,0.897167,3.4952612,0.0,0.39966998,3.400843,1.1808504,0.0,2020-08-28,16,0.2,True,100,5,32,True
0.0,0.28398508,0.29348746,2.554389,0.16196969,3.4566238,0.0,0.0,0.0,0.89931023,3.4826353,0.0,0.39096075,3.3819504,1.1734556,0.0,2020-08-31,16,0.2,True,100,5,32,True
0.0,0.2819822,0.29823512,2.5416842,0.15839225,3.4405224,0.0,0.0,0.0,0.8974241,3.461761,0.0,0.3806024,3.3625393,1.162068,0.0,2020-09-01,16,0.2,True,100,5,32,True
0.0,0.28244665,0.3020287,2.5331419,0.15117127,3.4204547,0.0,0.0,0.0,0.89515245,3.4322958,0.0,0.3639254,3.3421614,1.1448876,0.0,2020-09-02,16,0.2,True,100,5,32,True
0.0,0.28254426,0.3026923,2.5230074,0.14114058,3.3994331,0.0,0.0,0.0,0.89266235,3.4021773,0.0,0.3470733,3.3203037,1.1279927,0.0,2020-09-03,16,0.2,True,100,5,32,True
0.0,0.28243434,0.30516425,2.5170393,0.13298777,3.3733249,0.0,0.0,0.0,0.8918354,3.3743787,0.0,0.32955864,3.2967796,1.1055118,0.0,2020-09-04,16,0.2,True,100,5,32,True
0.0,0.28227603,0.30404758,2.5084784,0.12459752,3.3436828,0.0,0.0,0.0,0.88908064,3.3461864,0.0,0.3133926,3.2706387,1.0812687,0.0,2020-09-07,16,0.2,True,100,5,32,True
0.0,0.28102213,0.30154026,2.4970016,0.11380496,3.3116848,0.0,0.0,0.0,0.8844231,3.310855,0.0,0.29559729,3.2411773,1.0546392,0.0,2020-09-08,16,0.2,True,100,5,32,True
0.0,0.28126067,0.29614422,2.485742,0.101335995,3.2819493,0.0,0.0,0.0,0.8808899,3.280884,0.0,0.27862418,3.214137,1.030564,0.0,2020-09-09,16,0.2,True,100,5,32,True
0.0,0.28380024,0.2871049,2.4764493,0.090721264,3.2546453,0.0,0.0,0.0,0.8747591,3.2544894,0.0,0.2635554,3.1906738,1.008589,0.0,2020-09-10,16,0.2,True,100,5,32,True
0.0,0.28539228,0.27932775,2.4656968,0.077876404,3.2373328,0.0,0.0,0.0,0.86948895,3.2300763,0.0,0.24929243,3.171301,0.99092054,0.0,2020-09-11,16,0.2,True,100,5,32,True
0.0,0.28934824,0.2697969,2.4594207,0.06818354,3.2136874,0.0,0.0,0.0,0.87031144,3.2209108,0.0,0.24059774,3.1555154,0.9792023,0.0,2020-09-14,16,0.2,True,100,5,32,True
0.0,0.29083216,0.26083753,2.451007,0.05670371,3.1939728,0.0,0.0,0.0,0.8718865,3.2129369,0.0,0.2344042,3.1420302,0.9705904,0.0,2020-09-15,16,0.2,True,100,5,32,True
0.0,0.29323235,0.25522915,2.4511647,0.04683146,3.184607,0.0,0.0,0.0,0.8797579,3.218523,0.0,0.23086473,3.1423824,0.97080034,0.0,2020-09-16,16,0.2,True,100,5,32,True
0.0,0.29487768,0.25800917,2.454565,0.038607538,3.1856384,0.0,0.0,0.0,0.88425124,3.2155154,0.0,0.22270888,3.1433332,0.9662976,0.0,2020-09-17,16,0.2,True,100,5,32,True
0.0,0.29859874,0.25864586,2.4597437,0.033258133,3.1828046,0.0,0.0,0.0,0.88983303,3.218485,0.0,0.21706903,3.1449957,0.9658551,0.0,2020-09-18,16,0.2,True,100,5,32,True
0.0,0.29916808,0.2610819,2.459066,0.026868261,3.1828442,0.0,0.0,0.0,0.8912489,3.210345,0.0,0.21000113,3.142471,0.96207577,0.0,2020-09-21,16,0.2,True,100,5,32,True
0.0,0.30427098,0.25940284,2.4622579,0.023617517,3.1752532,0.0,0.0,0.0,0.89302975,3.2076175,0.0,0.20302236,3.1389697,0.95684403,0.0,2020-09-22,16,0.2,True,100,5,32,True
0.0,0.31483617,0.2524775,2.4672084,0.017421871,3.1771464,0.0,0.0,0.0,0.8931431,3.2046466,0.0,0.1929367,3.1431613,0.9583925,0.0,2020-09-23,16,0.2,True,100,5,32,True
0.0,0.3324969,0.24224499,2.4791496,0.0108907055,3.1810522,0.0,0.0,0.0,0.8969011,3.210767,0.0,0.18059358,3.154058,0.9657425,0.0,2020-09-24,16,0.2,True,100,5,32,True
0.0,0.35525265,0.22571327,2.4915988,0.0027322657,3.1861331,0.0,0.0,0.0,0.8983822,3.2156994,0.0,0.16669716,3.167414,0.978096,0.0,2020-09-25,16,0.2,True,100,5,32,True
0.0,0.38272294,0.21533553,2.500159,0.0,3.2012677,0.0,0.0,0.0,0.8996596,3.2097886,0.0,0.15065162,3.180261,0.99104494,0.0,2020-09-28,16,0.2,True,100,5,32,True
0.0,0.40842652,0.20764494,2.5060928,0.0,3.2115912,0.0,0.0,0.0,0.8982817,3.2023745,0.0,0.13926172,3.1864548,0.99707973,0.0,2020-09-29,16,0.2,True,100,5,32,True
0.0,0.42540306,0.19896683,2.505921,0.0,3.2156143,0.0,0.0,0.0,0.89331186,3.1916459,0.0,0.130906,3.1861036,0.99967265,0.0,2020-10-05,16,0.2,True,100,5,32,True
