date,KOSPI_1001,KOSPI_1005,KOSPI_1008,KOSPI_1011,KOSPI_1012,KOSPI_1013,KOSPI_1014,KOSPI_1015,KOSPI_1017,KOSPI_1018,KOSPI_1020,KOSPI_1021,KOSPI_1024,KOSPI_1026,KOSPI_1035,KOSPI_1155,KOSPI_1156,year_key,month_key,국고채 금리 (3년),국고채 금리 (10년),기업경기실사지수(BSI),기준금리,무역수지,산업생산지수(IPI),생산자물가 상승률 (PPI),소비심리지수(CSI),소비자물가 상승률 (CPI),수출입 물량지수,외환보유액,원달러 환율,통화량 (M2),성장_긍정,성장_부정,민감_긍정,민감_부정,방어_긍정,방어_부정,금융_긍정,금융_부정
2019-07-30,2038.68,3436,4532.58,3837.13,713.36,17054.16,2573.22,1544.61,893.29,98.07,348.28,407.76,1813.35,1102.74,1817.98,2072.65,683.95,2019,Jul-19,1.382,1.506,75,1.5,5290.8,101.7,100.46,96.9,99.187,5290.8,403112528,1175.31,2807896.7,0.238354599,0.311472585,0.23588665,0.288665347,0.222728078,0.277411831,0.242903744,0.287726413
2019-07-31,2024.55,3450.11,4525.94,3815.12,716.77,16689.78,2514.59,1538.98,901.27,98.33,350.47,407.35,1803.42,1106.7,1796.13,2047.88,683.91,2019,Jul-19,1.382,1.506,75,1.5,5290.8,101.4,100.46,96.9,99.187,5290.8,403112528,1175.31,2807896.7,0.247446187,0.276633033,0.233264037,0.25681832,0.234771138,0.250277937,0.253400162,0.253140303
2019-08-01,2017.34,3426.62,4477.75,3769.41,715.48,16656.11,2450.85,1528.95,870.08,95.98,345.32,406.18,1789.99,1117.67,1792.78,2049.15,684.82,2019,Aug-19,1.164,1.254,71,1.5,5554.3,101.6,100.69,93.3,99.425,5554.3,401483478,1208.98,2831198.2,0.248732546,0.299814252,0.213940448,0.26835539,0.231501764,0.268205047,0.241901844,0.279414873
2019-08-02,1998.13,3381.44,4419.04,3691.21,709.28,16522.91,2555.29,1527.44,877.5,95.33,353.91,395.81,1739.01,1120.77,1776.35,2030.92,662.33,2019,Aug-19,1.164,1.254,71,1.5,5554.3,101.6,100.69,93.3,99.425,5554.3,401483478,1208.98,2831198.2,0.232407579,0.295364205,0.214967026,0.269377461,0.224473347,0.264001223,0.229061369,0.267628428
2019-08-05,1946.98,3297.17,4273.16,3585.36,680.11,16147.56,2504.07,1507.17,865.35,92.03,356.32,389.31,1681.43,1093.15,1739.89,1981.03,655.63,2019,Aug-19,1.164,1.254,71,1.5,5554.3,101.6,100.69,93.3,99.425,5554.3,401483478,1208.98,2831198.2,0.142216345,0.303765111,0.164498063,0.323805074,0.214059338,0.326810819,0.174311306,0.31162024
2019-08-06,1917.5,3266.77,4206.32,3541.49,657.97,15862.29,2459.48,1473.15,850.5,91.18,350.53,385.94,1675.39,1080.21,1713.21,1928.89,649.36,2019,Aug-19,1.164,1.254,71,1.5,5554.3,99.2,100.69,93.3,99.425,5554.3,401483478,1208.98,2831198.2,0.240838292,0.265379957,0.22273478,0.235821048,0.241416251,0.23419768,0.263815845,0.250637655
2019-08-07,1909.71,3257.4,4207.61,3540.9,671.48,15808.34,2633.16,1477.12,850.75,90.04,344.56,379.62,1650.07,1079.17,1705.23,1924.82,637.8,2019,Aug-19,1.164,1.254,71,1.5,5554.3,101.6,100.69,93.3,99.425,5554.3,401483478,1208.98,2831198.2,0.219155995,0.27064048,0.201230438,0.261120191,0.222305706,0.253639962,0.236464531,0.261527658
2019-08-08,1920.61,3312.45,4250.36,3590.25,678.77,15662.21,2645.42,1500.51,825.26,92.58,338.72,381.91,1692.51,1100.71,1702.11,1924.31,638.01,2019,Aug-19,1.164,1.254,71,1.5,5554.3,101.6,100.69,93.3,99.425,5554.3,401483478,1208.98,2831198.2,0.236406692,0.268212825,0.223852123,0.254715205,0.235616284,0.240897521,0.256819504,0.253221475
2019-08-09,1937.75,3247.22,4253.75,3625.46,693.03,15867.42,2614.39,1528.55,822.09,93.22,340.52,382.01,1730.83,1112.35,1721.06,1954.88,638.31,2019,Aug-19,1.164,1.254,71,1.5,5554.3,101.6,100.69,93.3,99.425,5554.3,401483478,1208.98,2831198.2,0.219485495,0.294123449,0.177560803,0.259977303,0.222524376,0.265283817,0.219924683,0.28720026
2019-08-12,1942.29,3234.47,4229.96,3615.84,694.61,16069.15,2635.77,1517.96,822.9,94.54,339.25,377.22,1719.55,1108.86,1726.06,1975.5,628.36,2019,Aug-19,1.164,1.254,71,1.5,5554.3,101.6,100.69,93.3,99.425,5554.3,401483478,1208.98,2831198.2,0.240828885,0.312844541,0.270458085,0.269946982,0.297353764,0.279687497,0.315907093,0.308177517
2019-08-13,1925.83,3241.49,4193.4,3585.27,697.73,15864.56,2666.25,1510.59,811.66,91.8,335.13,372.88,1705.52,1106.07,1707.18,1958.78,619.81,2019,Aug-19,1.164,1.254,71,1.5,5554.3,99.2,100.69,93.3,99.425,5554.3,401483478,1208.98,2831198.2,0.210542109,0.278110141,0.206109624,0.260749144,0.228221416,0.259969795,0.216645914,0.254068582
2019-08-14,1938.37,3242.41,4255.66,3589.61,699.66,16185.74,2717.35,1513.08,815.36,90.71,336.23,371.87,1699.23,1097.68,1724.74,2003.77,617.49,2019,Aug-19,1.164,1.254,71,1.5,5554.3,99.2,100.69,93.3,99.425,5554.3,401483478,1208.98,2831198.2,0.085812045,0.342232568,0.104906498,0.351988866,0.128765676,0.33403939,0.129496184,0.386983333
2019-08-16,1927.17,3218.3,4221.16,3584.32,696.33,16202.38,2651.8,1512.5,799.72,90.95,328.87,367.57,1672.19,1087.64,1719.5,1994.08,612.87,2019,Aug-19,1.164,1.254,71,1.5,5554.3,101.6,100.69,93.3,99.425,5554.3,401483478,1208.98,2831198.2,0.238451396,0.294243046,0.207683651,0.255346097,0.223387438,0.241369887,0.225255391,0.25788632
2019-08-19,1939.9,3241.7,4255.16,3637.52,706.21,16092.51,2629.62,1539.19,827.44,93.12,331.37,373.58,1696.47,1095.98,1723.75,1986.67,623.87,2019,Aug-19,1.164,1.254,71,1.5,5554.3,101.6,100.69,93.3,99.425,5554.3,401483478,1208.98,2831198.2,0.228253086,0.303084573,0.222043608,0.285989152,0.246170392,0.279751238,0.232903596,0.292137103
2019-08-20,1960.25,3258.17,4305.93,3668.19,709.26,16370.58,2641.85,1544.2,828.48,94,333.61,374.36,1716.3,1117.1,1745.2,2008.67,623.13,2019,Aug-19,1.164,1.254,71,1.5,5554.3,101.6,100.69,93.3,99.425,5554.3,401483478,1208.98,2831198.2,0.245507793,0.272025421,0.230244599,0.24361752,0.23906346,0.24082969,0.263380329,0.262058395
2019-08-21,1964.65,3269.88,4320.44,3660.83,707.62,16354.79,2698.46,1540.93,831.12,95,338.68,376.12,1724.68,1119.68,1745.75,2000.73,623.29,2019,Aug-19,1.164,1.254,71,1.5,5554.3,101.6,100.69,93.3,99.425,5554.3,401483478,1208.98,2831198.2,0.20014844,0.255098903,0.194410158,0.228617552,0.199559954,0.222481969,0.231965498,0.250064441
2019-08-22,1951.01,3270.46,4297.06,3632.99,703.94,16137.35,2723.98,1519.97,835.06,94.49,337.37,376.34,1717.31,1120.08,1729.89,1967.29,623.72,2019,Aug-19,1.164,1.254,71,1.5,5554.3,101.6,100.69,93.3,99.425,5554.3,401483478,1208.98,2831198.2,0.260963123,0.279486962,0.224202567,0.228888701,0.233703335,0.234107218,0.257147074,0.239709851
2019-08-23,1948.3,3229.06,4305.46,3598.56,701.08,16139.21,2678.95,1532.02,826.01,93.5,336.44,374.39,1711.45,1114.67,1730.84,1974.96,620.72,2019,Aug-19,1.164,1.254,71,1.5,5554.3,99.2,100.69,93.3,99.425,5554.3,401483478,1208.98,2831198.2,0.217690858,0.251137319,0.190171178,0.216398327,0.221576741,0.230217919,0.228005773,0.235749845
2019-08-26,1916.31,3175.74,4212.87,3537.95,688.7,15906.2,2591.7,1511.7,814.88,91.08,334.75,369.82,1673.93,1097.83,1704.73,1933.14,613.95,2019,Aug-19,1.164,1.254,71,1.5,5554.3,101.6,100.69,93.3,99.425,5554.3,401483478,1208.98,2831198.2,0.165868611,0.341882388,0.150935452,0.282877001,0.15828738,0.296059948,0.16128401,0.308502827
2019-08-27,1924.6,3172.06,4213.94,3544.24,690.11,16082.78,2610.8,1512.86,815.55,91.53,336.84,368.12,1670.68,1102.78,1715.46,1952.77,610.9,2019,Aug-19,1.164,1.254,71,1.5,5554.3,101.6,100.69,93.3,99.425,5554.3,401483478,1208.98,2831198.2,0.24200778,0.280645289,0.235866639,0.243692626,0.247495453,0.249112349,0.262030253,0.260046959
2019-08-28,1941.09,3179.37,4235.26,3578.65,694.71,16147.24,2613.78,1539.69,820.9,91.87,338.8,370.55,1675.38,1109.37,1729.48,1967.9,614.24,2019,Aug-19,1.164,1.254,71,1.5,5554.3,101.6,100.69,93.3,99.425,5554.3,401483478,1208.98,2831198.2,0.227561255,0.284702662,0.189587566,0.253807195,0.214768709,0.254544813,0.233390658,0.272169435
2019-08-29,1933.41,3197.56,4247.19,3560.79,694.73,15943.49,2567.65,1536.92,822.98,91.99,341.96,371.21,1669.32,1105,1718.95,1953.46,614.66,2019,Aug-19,1.164,1.254,71,1.5,5554.3,101.6,100.69,93.3,99.425,5554.3,401483478,1208.98,2831198.2,0.208060418,0.275305566,0.204364195,0.241420019,0.222897512,0.236759937,0.245903938,0.252496693
2019-08-30,1967.79,3251.38,4369.96,3638.72,709.21,16277.85,2581.63,1567.97,827.5,94.16,342.16,379.8,1721.07,1118.23,1750.36,2007.34,630.39,2019,Aug-19,1.164,1.254,71,1.5,5554.3,99.2,100.69,93.3,99.425,5554.3,401483478,1208.98,2831198.2,0.267543255,0.281089061,0.257618666,0.256632284,0.24227267,0.229878842,0.270248873,0.242468221
2019-09-02,1969.19,3266.44,4347.49,3653.23,709.99,16226.74,2615.49,1585.14,826.22,93.81,342.19,380.21,1724.7,1127.44,1750.72,2001.1,629.93,2019,Sep-19,1.287,1.42,72,1.5,5232.8,101.5,100.75,98,99.794,5232.8,403320096,1197.55,2850221.5,0.264309503,0.264138101,0.239661533,0.238883075,0.238580793,0.220806623,0.282093035,0.2488338
2019-09-03,1965.69,3292.52,4404.19,3655.63,714.89,16077.96,2600.19,1574.38,820.21,93.08,342.38,378.82,1699.41,1127.05,1743.63,1995.14,626.1,2019,Sep-19,1.287,1.42,72,1.5,5232.8,101.5,100.75,98,99.794,5232.8,403320096,1197.55,2850221.5,0.219446228,0.2851315,0.212868294,0.266836623,0.215914514,0.253871443,0.23373809,0.27303907
2019-09-04,1988.53,3343.13,4408.38,3674.4,724.58,16415.47,2677.15,1587.57,822.39,93.18,343.36,381.49,1713.68,1137.4,1767.37,2030.68,632.65,2019,Sep-19,1.287,1.42,72,1.5,5232.8,101.5,100.75,98,99.794,5232.8,403320096,1197.55,2850221.5,0.219142832,0.279111357,0.249158998,0.274146917,0.213373218,0.23832313,0.278143544,0.27568642
2019-09-05,2004.75,3346.41,4450.34,3706.65,721.85,16939.79,2738.06,1578.73,813.13,93.85,340.18,382.01,1734.08,1125.68,1789.63,2067.33,632.72,2019,Sep-19,1.287,1.42,72,1.5,5232.8,101.5,100.75,98,99.794,5232.8,403320096,1197.55,2850221.5,0.214491565,0.264642679,0.251459669,0.22722594,0.209334278,0.211120379,0.280400188,0.262240058
2019-09-06,2009.13,3325.95,4437.98,3698.51,716.03,17055.31,2719.04,1590.27,813.68,93.97,339.98,382.86,1723.7,1127.3,1799.25,2066.3,637.12,2019,Sep-19,1.287,1.42,72,1.5,5232.8,99,100.75,98,99.794,5232.8,403320096,1197.55,2850221.5,0.226250434,0.258871565,0.215174856,0.228067184,0.211073999,0.217382805,0.250808177,0.243636721
2019-09-09,2019.55,3335.75,4448.34,3720.66,712.54,17261.15,2639.92,1593.6,812.42,93.88,339.97,385.02,1733.29,1128.09,1813.73,2073.14,642.36,2019,Sep-19,1.287,1.42,72,1.5,5232.8,101.5,100.75,98,99.794,5232.8,403320096,1197.55,2850221.5,0.241647122,0.252880061,0.21512169,0.22349422,0.229015373,0.221919908,0.258217014,0.24295526
2019-09-10,2032.08,3350.25,4486.99,3782.96,727.18,17256.94,2616.71,1598.59,821.97,96.55,344.6,391.04,1752.14,1130.99,1821.03,2072,656.05,2019,Sep-19,1.287,1.42,72,1.5,5232.8,101.5,100.75,98,99.794,5232.8,403320096,1197.55,2850221.5,0.247530902,0.262292246,0.239415319,0.23854148,0.235228347,0.213291252,0.27047542,0.239087848
2019-09-11,2049.2,3384.59,4543.82,3927.02,738.12,17292.6,2594.27,1610.21,832.14,97.72,343.97,394.51,1770.49,1136.73,1833.36,2069.05,665.03,2019,Sep-19,1.287,1.42,72,1.5,5232.8,101.5,100.75,98,99.794,5232.8,403320096,1197.55,2850221.5,0.247136516,0.245070551,0.244009424,0.211864853,0.235875715,0.207921804,0.267047628,0.218262297
2019-09-16,2062.22,3433.93,4599.56,3971.77,755.56,17206.67,2645.15,1609.15,835.61,102.03,344.03,402.9,1822.66,1138.17,1836.19,2058.46,678.04,2019,Sep-19,1.287,1.42,72,1.5,5232.8,99,100.75,98,99.794,5232.8,403320096,1197.55,2850221.5,0.239673259,0.279022289,0.263023091,0.274115264,0.249720518,0.254033561,0.278204955,0.271387942
2019-09-17,2062.33,3459.61,4593.3,3956.12,754.57,17146.25,2656.82,1608.04,840,102.38,345.08,400.94,1812.67,1141.51,1833.17,2060.08,673.57,2019,Sep-19,1.287,1.42,72,1.5,5232.8,99,100.75,98,99.794,5232.8,403320096,1197.55,2850221.5,0.248423629,0.292023144,0.251848883,0.265524791,0.25525287,0.268501291,0.285814977,0.292557496
2019-09-18,2070.73,3499.57,4554.79,3955.86,750.46,17376.29,2663.83,1610.93,830.91,101.55,344.05,400.67,1822.38,1151.69,1843.5,2070.59,670.42,2019,Sep-19,1.287,1.42,72,1.5,5232.8,101.5,100.75,98,99.794,5232.8,403320096,1197.55,2850221.5,0.249150613,0.288563745,0.243531853,0.265990539,0.252377963,0.254741648,0.281205723,0.271180264
2019-09-19,2080.35,3461.89,4547.8,3902.25,755.75,17852.63,2675.17,1605.2,832.6,100.62,343.63,396.84,1795.95,1146.21,1860.19,2105.85,663.62,2019,Sep-19,1.287,1.42,72,1.5,5232.8,101.5,100.75,98,99.794,5232.8,403320096,1197.55,2850221.5,0.248805083,0.269460481,0.225597408,0.232289988,0.230742604,0.230916562,0.264966402,0.249648978
2019-09-20,2091.52,3474.69,4579.48,3883.21,758.97,17858.25,2675.85,1620.82,835.33,101.39,344.05,401.31,1809.1,1146.47,1870.35,2108.41,674.22,2019,Sep-19,1.287,1.42,72,1.5,5232.8,101.5,100.75,98,99.794,5232.8,403320096,1197.55,2850221.5,0.233315177,0.261123089,0.209884632,0.229712123,0.200686985,0.208152808,0.221680966,0.220271117
2019-09-23,2091.7,3449.95,4551.19,3865.46,765.15,17894.13,2655.17,1658.35,854.38,101.25,347.66,399.99,1792.2,1149.15,1873.12,2111.67,670.94,2019,Sep-19,1.287,1.42,72,1.5,5232.8,101.5,100.75,98,99.794,5232.8,403320096,1197.55,2850221.5,0.236900491,0.301250868,0.167406954,0.212691971,0.178212997,0.227626134,0.21226369,0.242731671
2019-09-24,2101.04,3486.04,4594.99,3874.93,763.01,17990.75,2623.94,1666.71,864.77,101.57,348.3,400.33,1795.69,1156.92,1883.62,2127.64,670.72,2019,Sep-19,1.287,1.42,72,1.5,5232.8,99,100.75,98,99.794,5232.8,403320096,1197.55,2850221.5,0.252496266,0.267140496,0.22978206,0.222481097,0.215075743,0.210976609,0.262858478,0.231599488
2019-09-25,2073.39,3477.46,4486.12,3836.97,750.11,17704.23,2620.1,1651.77,856.84,99.02,346.12,396.81,1766.24,1147.71,1860.6,2078.47,667.66,2019,Sep-19,1.287,1.42,72,1.5,5232.8,101.5,100.75,98,99.794,5232.8,403320096,1197.55,2850221.5,0.197158148,0.2812922,0.199064301,0.262188583,0.147537201,0.241380026,0.229593908,0.29065362
2019-09-26,2074.52,3461.91,4461.99,3827.13,746.24,17846.21,2594.21,1633.06,847.43,99.96,346.23,396.66,1766.99,1148.43,1864.13,2092.36,669.16,2019,Sep-19,1.287,1.42,72,1.5,5232.8,101.5,100.75,98,99.794,5232.8,403320096,1197.55,2850221.5,0.247068412,0.268013854,0.220454951,0.219672784,0.210930589,0.219657788,0.249827844,0.225795286
2019-09-27,2049.93,3446.18,4463.01,3762.08,739.47,17566.48,2593.41,1627.91,833.61,99.07,345.2,389.12,1750.33,1134.06,1839.18,2060.21,653.81,2019,Sep-19,1.287,1.42,72,1.5,5232.8,101.5,100.75,98,99.794,5232.8,403320096,1197.55,2850221.5,0.205545883,0.255391831,0.221388925,0.211633927,0.216974173,0.223466525,0.250388272,0.232844019
2019-09-30,2063.05,3453.54,4461.52,3778.3,744.99,17780.19,2580.41,1643.24,837.46,100.16,347.23,391.95,1767.69,1138.31,1853.6,2082.81,658.17,2019,Sep-19,1.287,1.42,72,1.5,5232.8,101.5,100.75,98,99.794,5232.8,403320096,1197.55,2850221.5,0.276129078,0.296822494,0.258257983,0.254420344,0.250917055,0.246082101,0.299478392,0.263050895
2019-10-01,2072.42,3438.43,4493.77,3774.41,751.68,17741.29,2598.34,1628.67,844.53,99.9,345.24,396.07,1767.85,1153.23,1859.63,2087.43,659.37,2019,Oct-19,1.357,1.577,74,1.25,5825.1,102.9,100.51,99.7,100.041,5825.1,406323989,1184.13,2875928.8,0.245617585,0.263247158,0.2428278,0.249393374,0.247347176,0.23313366,0.276884177,0.261878251
2019-10-02,2031.91,3387.33,4416.19,3672.64,739.04,17297.8,2576.25,1598.06,824.91,98.4,340.07,389.15,1734.98,1133.79,1819.47,2041.56,646.04,2019,Oct-19,1.357,1.577,74,1.25,5825.1,101.9,100.51,99.7,100.041,5825.1,406323989,1184.13,2875928.8,0.279037222,0.288336323,0.246042369,0.234475566,0.246278838,0.235615288,0.274283104,0.249023051
2019-10-04,2020.69,3357.79,4397.35,3644.31,726.5,17421.27,2543.9,1569.02,820.08,96.86,339.24,384.61,1712.25,1112.65,1814.4,2046.63,638.08,2019,Oct-19,1.357,1.577,74,1.25,5825.1,101.9,100.51,99.7,100.041,5825.1,406323989,1184.13,2875928.8,0.238713031,0.281865177,0.221185054,0.236440098,0.214457443,0.235559747,0.261984981,0.257951292
2019-10-07,2021.73,3371.27,4388.93,3627.51,710,17379.1,2522.27,1574.4,818.17,95.28,337.55,385.21,1709.92,1120.84,1816.82,2056.74,637.01,2019,Oct-19,1.357,1.577,74,1.25,5825.1,101.9,100.51,99.7,100.041,5825.1,406323989,1184.13,2875928.8,0.271621131,0.283818375,0.233853158,0.238899,0.237522537,0.231905183,0.271528048,0.255222112
2019-10-08,2046.25,3398.97,4475.44,3660.31,710.02,17729.24,2565.75,1597.92,826.1,95.73,340.78,386.56,1725.61,1125.4,1842.97,2084.99,640.23,2019,Oct-19,1.357,1.577,74,1.25,5825.1,101.9,100.51,99.7,100.041,5825.1,406323989,1184.13,2875928.8,0.167346237,0.297262932,0.219907364,0.278204621,0.179089004,0.257608355,0.25212368,0.30504614
2019-10-10,2028.15,3351.5,4422.77,3636.46,707.02,17609.06,2555.73,1579.7,828.64,93.64,338.57,379.99,1702.95,1125.93,1827.08,2084.29,626.33,2019,Oct-19,1.357,1.577,74,1.25,5825.1,102.9,100.51,99.7,100.041,5825.1,406323989,1184.13,2875928.8,0.211868638,0.273236177,0.225595075,0.239644592,0.214795773,0.239125713,0.250546366,0.263687884
2019-10-11,2044.61,3352.97,4455.74,3697.83,708.46,17787.84,2543.77,1571.95,821.99,94.48,342.75,386.89,1715.22,1130.33,1844.86,2095.94,640.51,2019,Oct-19,1.357,1.577,74,1.25,5825.1,101.9,100.51,99.7,100.041,5825.1,406323989,1184.13,2875928.8,0.170168442,0.302497231,0.171572162,0.246516869,0.15662275,0.253876159,0.189112515,0.281930729
2019-10-14,2067.4,3374.5,4513.69,3752.39,720.01,18025.36,2612.28,1554.92,833,96.6,343.23,393.94,1745.11,1136.8,1861.98,2106.94,655.2,2019,Oct-19,1.357,1.577,74,1.25,5825.1,101.9,100.51,99.7,100.041,5825.1,406323989,1184.13,2875928.8,0.255814541,0.28320504,0.240873749,0.250370382,0.232659898,0.238049836,0.266483923,0.258470799
2019-10-15,2068.17,3405.15,4501.46,3727.02,728.51,18064.85,2633.31,1558.87,838.6,96.41,344.6,393.97,1735.46,1128.51,1861.7,2102.9,653.03,2019,Oct-19,1.357,1.577,74,1.25,5825.1,101.9,100.51,99.7,100.041,5825.1,406323989,1184.13,2875928.8,0.253246168,0.302647844,0.235394009,0.253514431,0.231222239,0.260737497,0.278461651,0.272431043
2019-10-16,2082.83,3424.66,4508.18,3730.41,729.3,18282.52,2640.46,1562.81,844.19,97.29,343.17,396.17,1746.53,1130.15,1875.59,2123.85,655.17,2019,Oct-19,1.357,1.577,74,1.25,5825.1,101.9,100.51,99.7,100.041,5825.1,406323989,1184.13,2875928.8,0.196957745,0.320183966,0.238449722,0.280931945,0.205565274,0.279021281,0.308818345,0.338626454
2019-10-17,2077.94,3412.88,4503.43,3699.42,730.21,18163.23,2590.63,1546.97,852.09,96.05,344.77,397.17,1733.49,1129.91,1870.7,2106.05,657.21,2019,Oct-19,1.357,1.577,74,1.25,5825.1,101.9,100.51,99.7,100.041,5825.1,406323989,1184.13,2875928.8,0.251176077,0.248763777,0.249442604,0.225599955,0.235169285,0.209101102,0.282028442,0.247612671
2019-10-18,2060.69,3407.49,4470.68,3689.93,724.98,17903.9,2554.29,1541.39,840.56,97.16,343.43,394.24,1713.41,1124.26,1849.83,2081.89,651.4,2019,Oct-19,1.357,1.577,74,1.25,5825.1,102.9,100.51,99.7,100.041,5825.1,406323989,1184.13,2875928.8,0.248268294,0.278313796,0.239513892,0.268088395,0.238687252,0.249457304,0.263800441,0.266103572
2019-10-21,2064.84,3437.72,4446.01,3656.85,716.68,18040.67,2562.67,1530.33,836.41,96.13,343.96,395.62,1700.5,1135.5,1858.04,2099.72,656.81,2019,Oct-19,1.357,1.577,74,1.25,5825.1,101.9,100.51,99.7,100.041,5825.1,406323989,1184.13,2875928.8,0.229981817,0.28360333,0.21652826,0.236903472,0.225246039,0.24093937,0.257560857,0.255577929
2019-10-22,2088.86,3460.01,4505.81,3700.57,722.55,18341.36,2580.94,1545.39,838.35,97.33,344.33,399.22,1711.61,1138.15,1883.64,2116.06,665.91,2019,Oct-19,1.357,1.577,74,1.25,5825.1,101.9,100.51,99.7,100.041,5825.1,406323989,1184.13,2875928.8,0.240390925,0.248766194,0.229468341,0.217671366,0.219128692,0.205024652,0.281499037,0.224843777
2019-10-23,2080.62,3436.72,4473.11,3648.65,705.11,18272.54,2530.11,1530.56,829.13,95.29,341.88,396.1,1708.03,1133.57,1878.2,2094.65,662.12,2019,Oct-19,1.357,1.577,74,1.25,5825.1,101.9,100.51,99.7,100.041,5825.1,406323989,1184.13,2875928.8,0.254892743,0.284786248,0.247726126,0.257936229,0.233129744,0.240767203,0.273207549,0.266395515
2019-10-24,2085.66,3432.43,4508.68,3661.62,709.01,18227.45,2535.83,1540.88,827.76,95.41,343.84,399.18,1708.28,1138.15,1883.18,2110.59,665.65,2019,Oct-19,1.357,1.577,74,1.25,5825.1,101.9,100.51,99.7,100.041,5825.1,406323989,1184.13,2875928.8,0.259342039,0.289940506,0.2389011,0.259713649,0.241061757,0.250439831,0.255976961,0.264429238
2019-10-25,2087.89,3432.88,4478.66,3571.81,702.78,18374.33,2573.54,1545.42,831.14,94.42,341.01,397.23,1706.06,1143.64,1885.71,2137.78,658.62,2019,Oct-19,1.357,1.577,74,1.25,5825.1,102.9,100.51,99.7,100.041,5825.1,406323989,1184.13,2875928.8,0.29061019,0.291880384,0.248503798,0.246096691,0.253404857,0.234682945,0.28357788,0.251987687
2019-10-28,2093.6,3433.61,4476.92,3548.03,712.27,18508.27,2529.82,1539.01,822.64,94.26,342.51,395.23,1702.52,1151.12,1890.89,2156.29,651.37,2019,Oct-19,1.357,1.577,74,1.25,5825.1,101.9,100.51,99.7,100.041,5825.1,406323989,1184.13,2875928.8,0.231890892,0.2678431,0.215047703,0.22331867,0.230872053,0.228769531,0.229816376,0.233849576
2019-10-29,2092.69,3407.54,4469.63,3545.51,712.35,18450.11,2538.26,1550.68,818.22,93.99,340.36,396.33,1695.99,1145.26,1890.64,2152.39,653.92,2019,Oct-19,1.357,1.577,74,1.25,5825.1,101.9,100.51,99.7,100.041,5825.1,406323989,1184.13,2875928.8,0.205538232,0.249059586,0.20246995,0.208614872,0.212690768,0.222217928,0.250901981,0.25093733
2019-10-30,2080.27,3402.17,4531.92,3516.36,696.94,18205.92,2509.22,1533.85,834.79,93.75,338.97,391.95,1682.64,1150.24,1877.62,2130.36,644.16,2019,Oct-19,1.357,1.577,74,1.25,5825.1,101.9,100.51,99.7,100.041,5825.1,406323989,1184.13,2875928.8,0.198217254,0.285867865,0.186248419,0.220484848,0.176726615,0.242996328,0.233717343,0.276016426
2019-10-31,2083.48,3410.15,4559.73,3508.32,698.16,18208.01,2528.62,1533.29,825.45,93.38,339.66,390.7,1678.24,1166.28,1880.32,2123.36,638.93,2019,Oct-19,1.357,1.577,74,1.25,5825.1,101.9,100.51,99.7,100.041,5825.1,406323989,1184.13,2875928.8,0.24082782,0.252842269,0.22822296,0.226012683,0.239534311,0.230379801,0.264135247,0.248920797
2019-11-01,2100.2,3466.64,4588.05,3523.32,697.34,18458.07,2528.3,1540.92,823.12,93.66,337.92,392.44,1679.05,1181.56,1900.76,2146.43,641.86,2019,Nov-19,1.492,1.75,72,1.25,5456.7,103.4,100.37,102,99.481,5456.7,407460269,1167.45,2897353.1,0.239883043,0.280774695,0.258822287,0.259014605,0.259350589,0.239312001,0.281111828,0.260774724
2019-11-04,2130.24,3503.56,4622.92,3579.68,705.82,18822.33,2528.85,1548,824.04,96.06,338.2,400.46,1744.8,1187.62,1925.58,2173.77,655.43,2019,Nov-19,1.492,1.75,72,1.25,5456.7,101.9,100.37,102,99.481,5456.7,407460269,1167.45,2897353.1,0.251176551,0.261883768,0.211740476,0.215577159,0.222679028,0.231175434,0.254013194,0.243101041
2019-11-05,2142.64,3506.23,4666.4,3608.92,711.05,18970.04,2535,1560.62,822.92,97.73,341.35,404.23,1756.3,1185.64,1938.97,2193.27,664.14,2019,Nov-19,1.492,1.75,72,1.25,5456.7,101.9,100.37,102,99.481,5456.7,407460269,1167.45,2897353.1,0.268881515,0.247944929,0.227721559,0.220613814,0.245594186,0.209518707,0.266153299,0.211889355
2019-11-06,2144.15,3518.7,4645.82,3582.84,704.86,19070.75,2523.59,1547.03,863.22,97.24,340.96,402.19,1733.73,1184.3,1939.79,2183.9,658.56,2019,Nov-19,1.492,1.75,72,1.25,5456.7,101.9,100.37,102,99.481,5456.7,407460269,1167.45,2897353.1,0.232008487,0.27547215,0.222587126,0.249883327,0.220534925,0.252096851,0.240580928,0.267705034
2019-11-07,2144.29,3534.74,4640.96,3588.09,702.16,18959.07,2503.98,1554.8,867.01,97.38,350.33,404.76,1733.51,1189.89,1938.24,2176.16,663.93,2019,Nov-19,1.492,1.75,72,1.25,5456.7,101.9,100.37,102,99.481,5456.7,407460269,1167.45,2897353.1,0.283220762,0.285251423,0.262483483,0.247530595,0.27381394,0.240676495,0.308343428,0.263394954
2019-11-08,2137.23,3500.53,4650.65,3647.26,710.11,18751.42,2434.86,1552.2,869.74,97.43,349.33,407.21,1744.35,1187.16,1927.88,2178.45,670.44,2019,Nov-19,1.492,1.75,72,1.25,5456.7,103.4,100.37,102,99.481,5456.7,407460269,1167.45,2897353.1,0.239812228,0.252692952,0.230668123,0.219641433,0.233304025,0.204737467,0.2726983,0.238675126
